################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.6363869314480446E-01 a       531     0    22     1     6
 -9.6998715993826659E-02 a       532     0    22     1     7
 -1.5152149069928414E-01 a       533     0    22     1     8
  2.5276106516380159E-01 a       534     0    22     1     9
 -3.1472438495010180E-01 a       535     0    22     1    10
 -3.0374958478776737E-01 a       536     0    22     1    11
  5.7310175517332515E-02 a       537     0    22     1    12
  1.6182475997399853E-01 a       538     0    22     1    13
 -6.4097983729420493E-02 a       539     0    22     1    14
  3.8531040668640892E-01 a       540     0    22     1    15
 -2.0055290465880488E-01 a       541     0    22     1    16
 -2.8895779084898415E-02 a       542     0    22     1    17
  7.1542756726238249E-02 a       543     0    22     1    18
  2.8131663164834120E-01 a       544     0    22     1    19
  9.1479998579592145E-02 a       545     0    22     1    20
 -5.7176440866808044E-02 a       546     0    22     1    21
  2.1324313723683255E-01 a       547     0    22     1    22
 -3.1990602679783742E-01 a       548     0    22     1    23
 -2.1294298591897531E-01 a       549     0    22     1    24
 -3.1706854234608624E-02 a       550     0    22     1    25
 -1.9118929408063141E+00 a       551     0    23     1     1
  2.3068964765606546E+00 a       552     0    23     1     2
 -2.7158466386634124E+00 a       553     0    23     1     3
  1.0211106998311399E+00 a       554     0    23     1     4
  3.4434882905863735E+00 a       555     0    23     1     5
 -1.0830145523392170E+00 a       556     0    23     1     6
 -1.4569872517597648E+00 a       557     0    23     1     7
  1.0521628490670212E+00 a       558     0    23     1     8
  2.6877135602737257E+00 a       559     0    23     1     9
  2.3776875528321946E+00 a       560     0    23     1    10
  9.1660291964879770E-01 a       561     0    23     1    11
 -9.3055861878634150E-01 a       562     0    23     1    12
 -2.2872726359285873E+00 a       563     0    23     1    13
  3.6407306051331817E-01 a       564     0    23     1    14
 -2.7802491605672901E+00 a       565     0    23     1    15
  2.6069150990606036E+00 a       566     0    23     1    16
  7.0479195954977447E-01 a       567     0    23     1    17
 -1.7200745741723524E+00 a       568     0    23     1    18
  3.8613188556959083E-01 a       569     0    23     1    19
 -1.5471215524150328E+00 a       570     0    23     1    20
  6.6187716016297871E-01 a       571     0    23     1    21
  5.1599014634670060E-01 a       572     0    23     1    22
  1.4523228785505331E+00 a       573     0    23     1    23
 -1.8859894070251495E+00 a       574     0    23     1    24
 -4.5051230342847881E-01 a       575     0    23     1    25
  3.3017597178467356E-01 a       576     0    24     1     1
  2.1051337043656599E-03 a       577     0    24     1     2
 -1.0852495246827745E+00 a       578     0    24     1     3
  2.3539802123928563E-01 a       579     0    24     1     4
 -2.4723282575338920E-01 a       580     0    24     1     5
  3.4557343267666812E-01 a       581     0    24     1     6
  5.1094918611313522E-01 a       582     0    24     1     7
 -1.2160860828387311E-02 a       583     0    24     1     8
 -2.0122129270741784E-01 a       584     0    24     1     9
  1.4736195828680704E-01 a       585     0    24     1    10
  1.6875603386673968E-01 a       586     0    24     1    11
 -7.1020033501432356E-01 a       587     0    24     1    12
 -5.5811133505398824E-01 a       588     0    24     1    13
  1.9346689060029529E-01 a       589     0    24     1    14
 -4.9709722313111715E-01 a       590     0    24     1    15
  5.5571578769753258E-02 a       591     0    24     1    16
  9.0019237756561654E-01 a       592     0    24     1    17
  3.5790420230349151E-01 a       593     0    24     1    18
  3.7393361652660556E-01 a       594     0    24     1    19
 -3.4594524350792982E-01 a       595     0    24     1    20
 -7.0024411071047579E-02 a       596     0    24     1    21
 -2.1802684020893179E-01 a       597     0    24     1    22
  1.0751777314086040E+00 a       598     0    24     1    23
 -5.2988337906656482E-02 a       599     0    24     1    24
  8.9130661805979075E-02 a       600     0    24     1    25
  1.1641148656276601E+00 a       601     0    25     1     1
 -1.6607338692885483E+00 a       602     0    25     1     2
  2.7433624082424402E+00 a       603     0    25     1     3
 -6.8216093838118141E-01 a       604     0    25     1     4
 -2.1243327645726673E+00 a       605     0    25     1     5
  6.0186912121231262E-01 a       606     0    25     1     6
  8.4132424775231684E-01 a       607     0    25     1     7
 -6.4880477201990383E-01 a       608     0    25     1     8
 -1.1624244531494012E+00 a       609     0    25     1     9
 -1.0561583540723869E+00 a       610     0    25     1    10
 -4.7366441944497362E-01 a       611     0    25     1    11
  3.9126838304761691E-01 a       612     0    25     1    12
  1.2603534051377827E+00 a       613     0    25     1    13
  4.9195189735575162E-03 a       614     0    25     1    14
  1.3531086949917113E+00 a       615     0    25     1    15
 -1.5632537826839843E+00 a       616     0    25     1    16
 -6.1562605202260412E-01 a       617     0    25     1    17
  1.0375093126864090E+00 a       618     0    25     1    18
 -3.0677659404802055E-01 a       619     0    25     1    19
  7.7006153805384703E-01 a       620     0    25     1    20
 -6.0365434207884405E-01 a       621     0    25     1    21
 -3.1956382197943317E-01 a       622     0    25     1    22
 -8.6473865871530731E-01 a       623     0    25     1    23
  9.7492626394313830E-01 a       624     0    25     1    24
  3.3723549395806612E-01 a       625     0    25     1    25
 -9.2608242504886129E-01 a       626     0    26     1     1
 -7.6942047885816392E-02 a       627     0    26     1     2
  1.0193576939380717E+00 a       628     0    26     1     3
 -2.3431416736679106E-01 a       629     0    26     1     4
  2.4571267054031601E-01 a       630     0    26     1     5
 -3.9509148324098259E-01 a       631     0    26     1     6
 -2.9598848805284733E-01 a       632     0    26     1     7
  2.6996901085183361E-02 a       633     0    26     1     8
  3.8497218830525937E-01 a       634     0    26     1     9
 -2.0707415872739145E-02 a       635     0    26     1    10
 -6.5287884897712492E-02 a       636     0    26     1    11
  5.3496418240786625E-01 a       637     0    26     1    12
  2.2321952553948166E-01 a       638     0    26     1    13
 -8.2370056842354600E-02 a       639     0    26     1    14
  4.8077779607702631E-01 a       640     0    26     1    15
  1.8709873818912734E-01 a       641     0    26     1    16
 -6.5420038805863068E-01 a       642     0    26     1    17
 -3.3072240519281859E-01 a       643     0    26     1    18
 -3.1502324168842422E-01 a       644     0    26     1    19
  7.1205854787905976E-02 a       645     0    26     1    20
  2.3095298803365385E-02 a       646     0    26     1    21
  1.8856964544334215E-01 a       647     0    26     1    22
 -6.5537644570169296E-01 a       648     0    26     1    23
 -2.6412339562333166E-02 a       649     0    26     1    24
 -3.8972843810922891E-02 a       650     0    26     1    25
 -5.1421193812639494E+00 a       651     0    27     1     1
 -2.8209621133176288E+00 a       652     0    27     1     2
 -4.1404078346320068E+00 a       653     0    27     1     3
 -4.7407769954346310E+00 a       654     0    27     1     4
 -1.9662674237750244E+00 a       655     0    27     1     5
  1.4601782607204441E+00 a       656     0    27     1     6
  1.3109526868744259E+00 a       657     0    27     1     7
 -4.6209185576264677E-01 a       658     0    27     1     8
 -3.9662631144511376E+00 a       659     0    27     1     9
  3.4915121724285783E+00 a       660     0    27     1    10
 -2.5103174047656012E+00 a       661     0    27     1    11
 -1.1789338616273339E+00 a       662     0    27     1    12
 -1.5823757444320659E+00 a       663     0    27     1    13
 -2.5302439471895934E+00 a       664     0    27     1    14
 -3.5143107205804855E+00 a       665     0    27     1    15
  3.8010792216389309E+00 a       666     0    27     1    16
 -1.5333923607547488E+00 a       667     0    27     1    17
  3.4934659903896206E+00 a       668     0    27     1    18
 -2.8325366777173770E+00 a       669     0    27     1    19
 -2.5907521823556969E+00 a       670     0    27     1    20
 -2.3521707813082475E+00 a       671     0    27     1    21
 -8.9821782229093283E-01 a       672     0    27     1    22
  2.2501536149877288E+00 a       673     0    27     1    23
  6.8123083219030045E-01 a       674     0    27     1    24
  1.6373852812252090E+00 a       675     0    27     1    25
 -1.4312809806656484E+00 a       676     0    28     1     1
 -4.2676439762835899E-01 a       677     0    28     1     2
  2.0374146548951293E+00 a       678     0    28     1     3
 -3.2745051779072937E-01 a       679     0    28     1     4
 -5.4547315872999713E-01 a       680     0    28     1     5
 -2.2838537730424141E-01 a       681     0    28     1     6
  1.2270517511391879E+00 a       682     0    28     1     7
 -1.6253982748455851E+00 a       683     0    28     1     8
 -2.0227419605099932E+00 a       684     0    28     1     9
 -4.6469509245277950E-03 a       685     0    28     1    10
  1.4786669713441218E+00 a       686     0    28     1    11
 -1.9430107495647033E+00 a       687     0    28     1    12
 -1.5839727125346474E+00 a       688     0    28     1    13
  1.1396344702524894E+00 a       689     0    28     1    14
 -1.7238542660113563E+00 a       690     0    28     1    15
 -1.4830413095692110E+00 a       691     0    28     1    16
 -1.4582947543046518E+00 a       692     0    28     1    17
 -1.3502030222338759E+00 a       693     0    28     1    18
  3.8670017771786058E-01 a       694     0    28     1    19
  1.2788312141666054E+00 a       695     0    28     1    20
  2.6999531630486712E-01 a       696     0    28     1    21
  2.0187549245986619E-01 a       697     0    28     1    22
  1.4700997543080783E+00 a       698     0    28     1    23
  1.3736480142283185E+00 a       699     0    28     1    24
  1.4737158701857556E-01 a       700     0    28     1    25
 -2.6677954836949778E+00 a       701     0    29     1     1
  2.9606382033643505E-02 a       702     0    29     1     2
  1.3986978277280449E+00 a       703     0    29     1     3
 -2.0999589870500794E+00 a       704     0    29     1     4
  2.9278334427710029E-01 a       705     0    29     1     5
 -3.8653210570777058E-01 a       706     0    29     1     6
 -3.7721965006944705E-02 a       707     0    29     1     7
 -6.0612953136282488E-01 a       708     0    29     1     8
 -1.7390400929391518E+00 a       709     0    29     1     9
 -9.4501481239977270E-01 a       710     0    29     1    10
  7.4276299098257559E-01 a       711     0    29     1    11
 -1.8956835550734981E+00 a       712     0    29     1    12
 -2.2660156220495780E+00 a       713     0    29     1    13
  1.0623717523128391E+00 a       714     0    29     1    14
 -1.4147946345487583E+00 a       715     0    29     1    15
 -1.1297552414664338E+00 a       716     0    29     1    16
 -9.2813229414203691E-01 a       717     0    29     1    17
 -2.2896089517632556E+00 a       718     0    29     1    18
  7.4052826443699316E-01 a       719     0    29     1    19
  6.4647886903595209E-01 a       720     0    29     1    20
  2.0464810611114070E+00 a       721     0    29     1    21
  1.2345230729766608E+00 a       722     0    29     1    22
  1.0888531198288204E-01 a       723     0    29     1    23
  1.3722328179602874E+00 a       724     0    29     1    24
  9.6626651556087040E-01 a       725     0    29     1    25
 -5.2482206092516204E-01 a       726     0    30     1     1
  6.9121032038640184E-01 a       727     0    30     1     2
  4.7606477076541504E-01 a       728     0    30     1     3
  5.5515814539436914E-01 a       729     0    30     1     4
 -2.7044750745105095E-01 a       730     0    30     1     5
  5.6105118059936743E-01 a       731     0    30     1     6
  7.1817746024162932E-01 a       732     0    30     1     7
 -3.8242347805080866E-02 a       733     0    30     1     8
  8.7712157218392497E-02 a       734     0    30     1     9
 -2.4353741780023386E-01 a       735     0    30     1    10
  2.8616969704572887E-01 a       736     0    30     1    11
  8.5545687702935858E-01 a       737     0    30     1    12
 -8.4854153802561574E-02 a       738     0    30     1    13
 -5.6714986178852689E-01 a       739     0    30     1    14
  7.2783524550038314E-01 a       740     0    30     1    15
 -2.9985233799403200E-02 a       741     0    30     1    16
  3.4584097311166123E-01 a       742     0    30     1    17
 -7.7845368730775333E-01 a       743     0    30     1    18
 -1.6747999142357725E-01 a       744     0    30     1    19
  3.5884490456780449E-01 a       745     0    30     1    20
 -4.4218304201334019E-01 a       746     0    30     1    21
  5.2110345836501759E-01 a       747     0    30     1    22
  2.3815995777853299E-01 a       748     0    30     1    23
 -1.4982747083973297E-01 a       749     0    30     1    24
  4.0168976905090553E-01 a       750     0    30     1    25
 -6.6742023582943688E-01 a       751     0    31     1     1
 -4.9726446714917903E-02 a       752     0    31     1     2
  7.9629162879478088E-01 a       753     0    31     1     3
 -6.6196291964872700E-01 a       754     0    31     1     4
  2.1076160057357146E-01 a       755     0    31     1     5
  6.5067946696910361E-01 a       756     0    31     1     6
 -4.3351590742640145E-01 a       757     0    31     1     7
 -4.8984523613284786E-02 a       758     0    31     1     8
  4.5897580407971650E-01 a       759     0    31     1     9
  1.9384516301621016E-01 a       760     0    31     1    10
 -6.6690902108542297E-02 a       761     0    31     1    11
 -3.1179305707897897E-02 a       762     0    31     1    12
 -7.2843730097941195E-01 a       763     0    31     1    13
 -2.8800629397967553E-01 a       764     0    31     1    14
 -1.3934893151612304E-01 a       765     0    31     1    15
  9.4562281948923757E-02 a       766     0    31     1    16
 -5.4019257217389638E-01 a       767     0    31     1    17
  9.1639318270657480E-02 a       768     0    31     1    18
  1.0517878379049415E-01 a       769     0    31     1    19
 -5.4259142078226963E-01 a       770     0    31     1    20
  3.8420111878873037E-01 a       771     0    31     1    21
 -3.5658732714491798E-01 a       772     0    31     1    22
  1.2665464297058079E-02 a       773     0    31     1    23
  6.1017440596592820E-01 a       774     0    31     1    24
  5.0139132967662825E-01 a       775     0    31     1    25
 -5.7406751377658818E+00 a       776     0    32     1     1
 -4.3030654094023681E+00 a       777     0    32     1     2
  2.7418500962789283E+00 a       778     0    32     1     3
  4.3320681979632427E+00 a       779     0    32     1     4
  6.3550220081010060E+00 a       780     0    32     1     5
 -2.8658691393809961E+00 a       781     0    32     1     6
  6.2190662632477384E-03 a       782     0    32     1     7
  1.9251375920238005E+00 a       783     0    32     1     8
  2.6906027503426194E-01 a       784     0    32     1     9
  1.2988674356421204E+00 a       785     0    32     1    10
 -4.5288036131345377E+00 a       786     0    32     1    11
  3.9045689432370327E+00 a       787     0    32     1    12
  9.6230116087791406E-01 a       788     0    32     1    13
  3.8371585506327763E+00 a       789     0    32     1    14
  1.1883540646720663E+00 a       790     0    32     1    15
 -9.2547385318550368E-01 a       791     0    32     1    16
 -5.2082462087952690E+00 a       792     0    32     1    17
 -3.5581903133445447E+00 a       793     0    32     1    18
 -7.8738384206116416E+00 a       794     0    32     1    19
  1.0823830658243030E+00 a       795     0    32     1    20
 -3.5681412057191914E-01 a       796     0    32     1    21
  3.3544690421877128E+00 a       797     0    32     1    22
 -3.1508155654594736E+00 a       798     0    32     1    23
  1.6301645919369747E+00 a       799     0    32     1    24
  2.3552643872373187E+00 a       800     0    32     1    25
 -2.8071207196810377E-01 a       801     0    33     1     1
  7.5818899366619430E+00 a       802     0    33     1     2
 -2.2613898892743349E+00 a       803     0    33     1     3
  7.2968196607519058E+00 a       804     0    33     1     4
  3.5950080564368353E-01 a       805     0    33     1     5
 -1.9414846235106422E+00 a       806     0    33     1     6
  1.0172675551453676E+00 a       807     0    33     1     7
 -4.4646012772332745E-02 a       808     0    33     1     8
 -2.7851657578211833E+00 a       809     0    33     1     9
  1.0412469823811434E+00 a       810     0    33     1    10
  2.1218814963080357E+00 a       811     0    33     1    11
  2.6395503727545919E+00 a       812     0    33     1    12
  6.0775004507542300E-02 a       813     0    33     1    13
 -1.4605541573459551E+00 a       814     0    33     1    14
 -5.3331190557017694E-01 a       815     0    33     1    15
 -1.8686001925428697E-01 a       816     0    33     1    16
 -2.2122993572224883E+00 a       817     0    33     1    17
 -1.4542005244505665E+00 a       818     0    33     1    18
 -8.7134751557057244E-01 a       819     0    33     1    19
  1.3745844858549816E+00 a       820     0    33     1    20
  2.4023499469490073E+00 a       821     0    33     1    21
  3.8317376219511781E+00 a       822     0    33     1    22
  2.0745425402784803E-01 a       823     0    33     1    23
  1.2302180386265076E+00 a       824     0    33     1    24
  8.1952903770557928E-01 a       825     0    33     1    25
 -7.9549338240177481E-01 a       826     0    34     1     1
  6.8334051454535478E+00 a       827     0    34     1     2
 -1.7225942794504037E+00 a       828     0    34     1     3
  7.1338272239482565E+00 a       829     0    34     1     4
  1.5694117678479000E+00 a       830     0    34     1     5
 -2.3103609930846036E+00 a       831     0    34     1     6
  6.8178195976737410E-01 a       832     0    34     1     7
 -3.8160789930556321E-01 a       833     0    34     1     8
 -1.9645689869088681E+00 a       834     0    34     1     9
  1.5684738439236749E+00 a       835     0    34     1    10
  1.5261795915311049E+00 a       836     0    34     1    11
  3.2563890202561572E+00 a       837     0    34     1    12
 -1.0631682246068133E+00 a       838     0    34     1    13
 -9.4375345390717680E-01 a       839     0    34     1    14
 -8.8340861121479097E-01 a       840     0    34     1    15
  1.0477635726902488E+00 a       841     0    34     1    16
 -1.9315922731365667E+00 a       842     0    34     1    17
 -1.5651309943560567E+00 a       843     0    34     1    18
 -6.4451818566007879E-01 a       844     0    34     1    19
  1.4508420660036099E+00 a       845     0    34     1    20
  3.0901682002462896E+00 a       846     0    34     1    21
  3.0985220660055548E+00 a       847     0    34     1    22
  7.9434347629236279E-01 a       848     0    34     1    23
  1.8952769566759878E-01 a       849     0    34     1    24
  1.6110905683411578E+00 a       850     0    34     1    25
 -5.1886963975115874E-01 a       851     0    35     1     1
  1.1581354886256434E+00 a       852     0    35     1     2
 -1.0915327671591413E+01 a       853     0    35     1     3
  7.1620194479909944E+00 a       854     0    35     1     4
 -4.3927120085788021E+00 a       855     0    35     1     5
 -7.4236584239850897E-02 a       856     0    35     1     6
  4.6626935465473638E+00 a       857     0    35     1     7
  1.5142055117654669E+00 a       858     0    35     1     8
 -7.6581979760073668E+00 a       859     0    35     1     9
  2.0728996676645184E+00 a       860     0    35     1    10
  1.4148078915564650E+00 a       861     0    35     1    11
  5.3266751959645617E+00 a       862     0    35     1    12
 -1.8640701910304931E+00 a       863     0    35     1    13
  2.2162648703180197E+00 a       864     0    35     1    14
 -1.5490017120997628E+01 a       865     0    35     1    15
  5.7062349642235493E+00 a       866     0    35     1    16
  9.8947217056110333E+00 a       867     0    35     1    17
  4.7278350231635269E+00 a       868     0    35     1    18
  1.0916728595621310E+00 a       869     0    35     1    19
 -2.5197269447639770E-01 a       870     0    35     1    20
 -4.0117718443757795E+00 a       871     0    35     1    21
  8.2507079396480520E+00 a       872     0    35     1    22
 -5.3179914567436590E+00 a       873     0    35     1    23
 -5.0587016618675396E+00 a       874     0    35     1    24
  2.7010200020934678E+00 a       875     0    35     1    25
  4.1287621023538196E-01 a       876     0    36     1     1
  1.8858549808884442E+00 a       877     0    36     1     2
 -4.8904211544525742E+00 a       878     0    36     1     3
  1.5256392918709514E+00 a       879     0    36     1     4
  3.4366973629191527E-01 a       880     0    36     1     5
  6.5769584897287292E-01 a       881     0    36     1     6
 -6.8101573698742768E-01 a       882     0    36     1     7
  1.6077011244837480E+00 a       883     0    36     1     8
 -7.1728087554436840E-02 a       884     0    36     1     9
  1.1326639029640662E+00 a       885     0    36     1    10
 -1.5317870925697079E+00 a       886     0    36     1    11
  1.5393755814222994E+00 a       887     0    36     1    12
 -5.5251973542536570E-01 a       888     0    36     1    13
  2.6676942731518762E+00 a       889     0    36     1    14
  2.1189603418933500E+00 a       890     0    36     1    15
  3.4291458746797987E-01 a       891     0    36     1    16
 -5.2688676648785882E-01 a       892     0    36     1    17
  7.5934806104345909E-01 a       893     0    36     1    18
  6.2491296262755958E-01 a       894     0    36     1    19
  1.1574668989773165E+00 a       895     0    36     1    20
  1.8867243025211393E+00 a       896     0    36     1    21
  1.4307404717340289E-01 a       897     0    36     1    22
  1.2126716006642926E+00 a       898     0    36     1    23
 -1.3888273643689493E+00 a       899     0    36     1    24
  2.0994000423402112E-01 a       900     0    36     1    25
  1.7307207062634593E+00 a       901     0    37     1     1
  2.9398185446933112E-01 a       902     0    37     1     2
 -2.5984567833242700E+00 a       903     0    37     1     3
 -2.5101242905481574E-01 a       904     0    37     1     4
  4.2503630313033430E-01 a       905     0    37     1     5
 -4.4160547844676198E-02 a       906     0    37     1     6
  2.8726108395150241E-01 a       907     0    37     1     7
 -1.9733492656124486E-02 a       908     0    37     1     8
 -5.6015814008532194E-01 a       909     0    37     1     9
 -1.1204770435523848E+00 a       910     0    37     1    10
  3.1390969583403461E-01 a       911     0    37     1    11
  6.7256186812841234E-02 a       912     0    37     1    12
 -2.8974014442145607E-01 a       913     0    37     1    13
 -2.1491348162128351E-01 a       914     0    37     1    14
  5.4041328722990034E-01 a       915     0    37     1    15
  6.2663279771180780E-01 a       916     0    37     1    16
  7.5469736588926817E-01 a       917     0    37     1    17
  1.7411736845773049E+00 a       918     0    37     1    18
  9.2163558740497353E-01 a       919     0    37     1    19
 -7.6748615812199639E-01 a       920     0    37     1    20
 -3.7016372875242931E-01 a       921     0    37     1    21
  8.6496499981113750E-01 a       922     0    37     1    22
  4.0574199332934457E-01 a       923     0    37     1    23
 -6.3287326627336482E-01 a       924     0    37     1    24
  2.1174699133011352E-01 a       925     0    37     1    25
  1.5921242286577295E+00 a       926     0    38     1     1
 -4.2153070164809114E-01 a       927     0    38     1     2
 -3.2352566745520872E+00 a       928     0    38     1     3
  3.1420820624871981E-01 a       929     0    38     1     4
 -8.8348630181250021E-01 a       930     0    38     1     5
  8.5927397601457400E-02 a       931     0    38     1     6
  1.1775318922543988E-01 a       932     0    38     1     7
  4.3530869994241279E-02 a       933     0    38     1     8
  6.4593392748467995E-02 a       934     0    38     1     9
 -1.1562095831663365E-01 a       935     0    38     1    10
  4.6815741633463687E-01 a       936     0    38     1    11
  8.4039440880268590E-01 a       937     0    38     1    12
  4.0225018025870440E-01 a       938     0    38     1    13
 -2.2720373667260965E-01 a       939     0    38     1    14
  3.8912676390849710E-01 a       940     0    38     1    15
  1.6859050520216892E-01 a       941     0    38     1    16
 -2.5306927557393166E-02 a       942     0    38     1    17
  1.6021865521916989E+00 a       943     0    38     1    18
 -6.9488057718253360E-01 a       944     0    38     1    19
 -2.0436754096557569E-01 a       945     0    38     1    20
 -5.8574674811422023E-01 a       946     0    38     1    21
  4.0513483198494588E-01 a       947     0    38     1    22
  2.1616796426767972E-02 a       948     0    38     1    23
  3.1307759036594829E-01 a       949     0    38     1    24
 -5.1888662264322483E-01 a       950     0    38     1    25
  1.2075527475876162E+00 a       951     0    39     1     1
 -2.7435506546929367E-01 a       952     0    39     1     2
 -4.0544678451058858E-01 a       953     0    39     1     3
 -2.8725415367290402E-01 a       954     0    39     1     4
 -6.2525576057685817E-01 a       955     0    39     1     5
 -1.1119242105637786E-01 a       956     0    39     1     6
 -2.2394036772880624E-01 a       957     0    39     1     7
 -1.0591026378678739E-01 a       958     0    39     1     8
  2.7310092374529465E-01 a       959     0    39     1     9
 -6.9971725444530355E-02 a       960     0    39     1    10
 -5.8014682321817157E-01 a       961     0    39     1    11
 -3.3805011479588465E-01 a       962     0    39     1    12
  6.7202677772352937E-01 a       963     0    39     1    13
  2.8819778316226624E-01 a       964     0    39     1    14
 -1.1293566470265755E+00 a       965     0    39     1    15
 -2.1777788822150865E-01 a       966     0    39     1    16
  4.6284201333701730E-01 a       967     0    39     1    17
  7.3239323194012121E-02 a       968     0    39     1    18
  4.1557680671512048E-01 a       969     0    39     1    19
  1.3886175416217678E-01 a       970     0    39     1    20
 -3.1530432499767319E-01 a       971     0    39     1    21
  2.4048936479024885E-01 a       972     0    39     1    22
  5.6710590202992806E-01 a       973     0    39     1    23
 -7.9581198363030778E-02 a       974     0    39     1    24
  3.9137118007379651E-01 a       975     0    39     1    25
 -3.4996230830622316E-01 a       976     0    40     1     1
  8.4624572236762730E-01 a       977     0    40     1     2
 -6.1887951117107609E-01 a       978     0    40     1     3
 -2.2024183524526159E-01 a       979     0    40     1     4
  7.5129132146069577E-01 a       980     0    40     1     5
  4.1405819841055923E-02 a       981     0    40     1     6
  2.4950210300326003E-01 a       982     0    40     1     7
 -1.9399029544229290E-01 a       983     0    40     1     8
 -4.8711636293016464E-01 a       984     0    40     1     9
 -3.7380086484457842E-01 a       985     0    40     1    10
  4.5304180929228072E-01 a       986     0    40     1    11
 -3.8102106304544320E-01 a       987     0    40     1    12
 -6.2722346702709242E-01 a       988     0    40     1    13
  6.2935022238001098E-02 a       989     0    40     1    14
  7.4679206993931457E-01 a       990     0    40     1    15
 -1.1964603478634550E-01 a       991     0    40     1    16
 -6.0916341854262568E-01 a       992     0    40     1    17
  6.7053673640857181E-02 a       993     0    40     1    18
 -1.8981926979458197E-01 a       994     0    40     1    19
  1.0100543029163699E-02 a       995     0    40     1    20
  6.2816299854905555E-01 a       996     0    40     1    21
 -6.5828014842025617E-01 a       997     0    40     1    22
 -5.4397498905024988E-01 a       998     0    40     1    23
 -1.0883490278822334E-01 a       999     0    40     1    24
 -7.7294703764557368E-02 a      1000     0    40     1    25
  3.3954192460363317E+00 a      1001     0    41     1     1
  2.0459658420875932E+00 a      1002     0    41     1     2
  4.2508095935500032E+00 a      1003     0    41     1     3
 -3.2271609377849781E+00 a      1004     0    41     1     4
 -2.6357429161398103E+00 a      1005     0    41     1     5
  3.8001294088349704E+00 a      1006     0    41     1     6
  1.3728385037187483E+00 a      1007     0    41     1     7
  1.4335043045350005E-02 a      1008     0    41     1     8
  2.4599622213039245E+00 a      1009     0    41     1     9
  5.6156564441048606E-02 a      1010     0    41     1    10
  1.7622662319720583E+00 a      1011     0    41     1    11
 -3.8703974392063700E+00 a      1012     0    41     1    12
 -1.6411666264727101E+00 a      1013     0    41     1    13
 -1.5803396128546761E+00 a      1014     0    41     1    14
 -2.7034719923984640E-01 a      1015     0    41     1    15
  8.3291926088785273E-01 a      1016     0    41     1    16
  1.6077312946211904E+00 a      1017     0    41     1    17
 -2.9584854241909695E+00 a      1018     0    41     1    18
  7.1552347427842045E-01 a      1019     0    41     1    19
 -1.0989339653584980E+00 a      1020     0    41     1    20
 -6.1270039616222349E-01 a      1021     0    41     1    21
 -1.0777516793187887E+00 a      1022     0    41     1    22
  6.8485416858503545E-01 a      1023     0    41     1    23
 -2.9284471905420437E+00 a      1024     0    41     1    24
 -2.5846526219450028E-01 a      1025     0    41     1    25
  1.3579518629419693E+00 a      1026     0    42     1     1
 -4.8078166577880210E-01 a      1027     0    42     1     2
  1.8133662176634585E-01 a      1028     0    42     1     3
 -2.2234339838893455E+00 a      1029     0    42     1     4
  9.8583018274989720E-01 a      1030     0    42     1     5
  7.4579375609875909E-01 a      1031     0    42     1     6
 -3.7932740586661406E-02 a      1032     0    42     1     7
  4.6571204563226143E-01 a      1033     0    42     1     8
  1.3678139327276300E+00 a      1034     0    42     1     9
 -8.2638084547980784E-01 a      1035     0    42     1    10
 -2.7535362089078941E-01 a      1036     0    42     1    11
 -1.8801396445168075E+00 a      1037     0    42     1    12
 -6.8477236846781508E-01 a      1038     0    42     1    13
  3.7509105932053410E-01 a      1039     0    42     1    14
 -7.6263274924587099E-01 a      1040     0    42     1    15
  8.6416710124140136E-02 a      1041     0    42     1    16
  3.0174872214945553E-01 a      1042     0    42     1    17
 -1.6367051735833701E-01 a      1043     0    42     1    18
  7.6794021719084915E-01 a      1044     0    42     1    19
 -2.4350344930227527E-01 a      1045     0    42     1    20
 -3.3183819697322808E-01 a      1046     0    42     1    21
 -5.5009581089529858E-01 a      1047     0    42     1    22
  6.0957173187705027E-01 a      1048     0    42     1    23
 -1.1829753333375832E+00 a      1049     0    42     1    24
 -4.1493959071176506E-01 a      1050     0    42     1    25
 -1.3249780933678536E-02 a      1051     0    43     1     1
 -2.1655074264406171E-01 a      1052     0    43     1     2
  6.3735356393096998E-01 a      1053     0    43     1     3
 -1.8738181739097552E+00 a      1054     0    43     1     4
  1.1976774868585425E+00 a      1055     0    43     1     5
  7.1446940067668863E-01 a      1056     0    43     1     6
  6.1154818509222796E-02 a      1057     0    43     1     7
 -2.6249287166401725E-01 a      1058     0    43     1     8
  3.7740453026406412E-01 a      1059     0    43     1     9
  9.2622231925626974E-01 a      1060     0    43     1    10
  7.7534619148622075E-01 a      1061     0    43     1    11
 -1.5728129888082414E+00 a      1062     0    43     1    12
 -4.5825444379013580E-01 a      1063     0    43     1    13
 -1.9710895341124821E-01 a      1064     0    43     1    14
 -3.4686260643694439E-01 a      1065     0    43     1    15
 -6.3300388571670796E-01 a      1066     0    43     1    16
  7.7042902760623511E-01 a      1067     0    43     1    17
