################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.7330823629825555E-01 a      1072     1    12     2    22
  5.6580979691186295E-01 a      1073     1    12     2    23
 -5.0496862074822879E-01 a      1074     1    12     2    24
  5.7237128150621919E-01 a      1075     1    12     2    25
 -2.1915249931726319E-01 a      1076     1    13     2     1
  8.2438315153535713E-01 a      1077     1    13     2     2
  5.0583842527205036E-01 a      1078     1    13     2     3
 -1.1431117280643195E+00 a      1079     1    13     2     4
 -4.4253472280328432E-01 a      1080     1    13     2     5
  1.5232233757223708E+00 a      1081     1    13     2     6
 -7.8153946664948393E-01 a      1082     1    13     2     7
  1.4353324050800600E+00 a      1083     1    13     2     8
 -8.1804745106726451E-01 a      1084     1    13     2     9
 -5.5143362696438845E-02 a      1085     1    13     2    10
 -4.5683851248851626E-01 a      1086     1    13     2    11
  4.4163695802864733E-01 a      1087     1    13     2    12
 -5.4332838906239778E-01 a      1088     1    13     2    13
 -1.8583433357226739E-01 a      1089     1    13     2    14
 -6.0637265594643752E-01 a      1090     1    13     2    15
  1.0315638244630863E+00 a      1091     1    13     2    16
 -7.6700755407564725E-01 a      1092     1    13     2    17
 -4.7144293569879880E-01 a      1093     1    13     2    18
 -2.0756083813082563E-01 a      1094     1    13     2    19
  3.0596782014021534E-01 a      1095     1    13     2    20
  2.2254221946776492E-01 a      1096     1    13     2    21
 -2.4935396097626658E-01 a      1097     1    13     2    22
 -7.8463626637461137E-01 a      1098     1    13     2    23
  1.3117136084861052E+00 a      1099     1    13     2    24
 -2.3459430108322490E-01 a      1100     1    13     2    25
 -2.0474508185245105E-01 a      1101     1    14     2     1
  1.9416830932970208E+00 a      1102     1    14     2     2
 -1.6625344201243708E+00 a      1103     1    14     2     3
 -6.1544375869104351E-01 a      1104     1    14     2     4
  8.3779117383212831E-01 a      1105     1    14     2     5
  1.3288481246586408E+00 a      1106     1    14     2     6
  2.7163270658138772E-01 a      1107     1    14     2     7
  4.0446669182990852E-01 a      1108     1    14     2     8
  1.7232542255976571E-01 a      1109     1    14     2     9
 -8.5648936458796154E-01 a      1110     1    14     2    10
 -2.7589936541201743E+00 a      1111     1    14     2    11
 -2.4683020812706480E+00 a      1112     1    14     2    12
 -8.1833060399224156E-01 a      1113     1    14     2    13
 -8.0535462821648596E-01 a      1114     1    14     2    14
  1.5955751759259800E+00 a      1115     1    14     2    15
 -3.6594922802888824E-01 a      1116     1    14     2    16
 -9.4117224971137198E-02 a      1117     1    14     2    17
 -8.3553787485346231E-01 a      1118     1    14     2    18
 -1.1574666697460325E+00 a      1119     1    14     2    19
 -2.7628842046579312E+00 a      1120     1    14     2    20
 -1.7861467219110594E+00 a      1121     1    14     2    21
  6.8655685571402961E-02 a      1122     1    14     2    22
 -1.5537141552386839E+00 a      1123     1    14     2    23
  2.5722198931093643E+00 a      1124     1    14     2    24
  2.5265342543108686E+00 a      1125     1    14     2    25
 -1.0969052374363129E+00 a      1126     1    15     2     1
 -2.6273828435588076E-01 a      1127     1    15     2     2
 -2.3322701724655599E+00 a      1128     1    15     2     3
 -1.2331180172641498E+00 a      1129     1    15     2     4
  1.3362747179584180E+00 a      1130     1    15     2     5
 -1.0276554654012784E+00 a      1131     1    15     2     6
 -2.3849054377129089E+00 a      1132     1    15     2     7
 -3.7627661040590294E+00 a      1133     1    15     2     8
  1.0736817222691457E+00 a      1134     1    15     2     9
 -1.1292824145939517E+00 a      1135     1    15     2    10
  2.0535570071834433E+00 a      1136     1    15     2    11
  1.4502945614495411E+00 a      1137     1    15     2    12
 -3.6689978419641311E-01 a      1138     1    15     2    13
  1.0746549841656052E+00 a      1139     1    15     2    14
 -3.3626321448080501E+00 a      1140     1    15     2    15
 -4.1115945280175516E-02 a      1141     1    15     2    16
  2.9908885544645503E+00 a      1142     1    15     2    17
  5.2966463361160621E-01 a      1143     1    15     2    18
  5.4599574087644598E-01 a      1144     1    15     2    19
 -3.3655989531063429E-01 a      1145     1    15     2    20
  2.2820123091526323E+00 a      1146     1    15     2    21
  1.0512121608379177E+00 a      1147     1    15     2    22
  7.1718544428996411E-01 a      1148     1    15     2    23
 -1.1577056796439453E+00 a      1149     1    15     2    24
 -4.9434453143533941E-01 a      1150     1    15     2    25
 -1.5469537391827524E+00 a      1151     1    16     2     1
  1.2530201423648542E+00 a      1152     1    16     2     2
 -5.6471505578379100E-01 a      1153     1    16     2     3
  9.9152574441006180E-01 a      1154     1    16     2     4
  8.9294584938383714E-01 a      1155     1    16     2     5
 -9.4385036151941570E-01 a      1156     1    16     2     6
  4.3317130270370202E-01 a      1157     1    16     2     7
  3.0513238111682639E-01 a      1158     1    16     2     8
 -1.2083238753562984E+00 a      1159     1    16     2     9
 -1.5756382950964945E-01 a      1160     1    16     2    10
  3.0228199536158296E-01 a      1161     1    16     2    11
 -7.3781190634641181E-01 a      1162     1    16     2    12
  2.0664646136983383E-01 a      1163     1    16     2    13
 -1.2593021891867021E-01 a      1164     1    16     2    14
 -1.6435704993314609E-01 a      1165     1    16     2    15
 -1.6132677951887295E+00 a      1166     1    16     2    16
 -1.2174070052600572E+00 a      1167     1    16     2    17
  7.5143456088535522E-03 a      1168     1    16     2    18
 -9.3557656237440823E-01 a      1169     1    16     2    19
  1.8946445518111397E+00 a      1170     1    16     2    20
  4.8753328160096587E-01 a      1171     1    16     2    21
  5.6986823691164057E-01 a      1172     1    16     2    22
  6.9944147874573959E-01 a      1173     1    16     2    23
 -1.6457887770184596E+00 a      1174     1    16     2    24
  1.5906847865069194E+00 a      1175     1    16     2    25
 -1.4609557760338679E-01 a      1176     1    17     2     1
 -6.8992362700357668E-01 a      1177     1    17     2     2
 -6.7174415098074958E-01 a      1178     1    17     2     3
 -8.5768439831434151E-01 a      1179     1    17     2     4
 -2.1738037170098403E+00 a      1180     1    17     2     5
  7.7926700761303747E-01 a      1181     1    17     2     6
 -1.4841639432476383E+00 a      1182     1    17     2     7
 -2.3644715083615120E+00 a      1183     1    17     2     8
 -1.6038644001372413E+00 a      1184     1    17     2     9
  1.4507432836863661E+00 a      1185     1    17     2    10
  1.2144642740922564E+00 a      1186     1    17     2    11
  8.4450667151760206E-01 a      1187     1    17     2    12
 -1.5071491728238067E+00 a      1188     1    17     2    13
 -7.9385345194173118E-01 a      1189     1    17     2    14
 -7.5033286671763777E-01 a      1190     1    17     2    15
 -1.2351177791754326E+00 a      1191     1    17     2    16
  3.4572556878840381E+00 a      1192     1    17     2    17
  2.3893161278952220E+00 a      1193     1    17     2    18
 -1.2781714677272111E+00 a      1194     1    17     2    19
 -1.1872562423931246E+00 a      1195     1    17     2    20
 -1.1049720746296059E+00 a      1196     1    17     2    21
 -1.7679600263857602E+00 a      1197     1    17     2    22
  2.2495327649219821E+00 a      1198     1    17     2    23
  3.6843690470359762E+00 a      1199     1    17     2    24
 -1.8820444984038478E+00 a      1200     1    17     2    25
  2.2900329805753905E-01 a      1201     1    18     2     1
 -2.2109451103330884E-02 a      1202     1    18     2     2
  1.9011780743853698E-01 a      1203     1    18     2     3
  1.6888234267718114E-03 a      1204     1    18     2     4
 -1.7765593598655724E-01 a      1205     1    18     2     5
  4.1314563330864507E-01 a      1206     1    18     2     6
  4.5819387206351605E+00 a      1207     1    18     2     7
  3.1308720401476309E-01 a      1208     1    18     2     8
 -1.5474068167697674E-01 a      1209     1    18     2     9
 -2.0693205512964633E-01 a      1210     1    18     2    10
 -1.8472854721751239E-01 a      1211     1    18     2    11
  1.9420047777746857E-01 a      1212     1    18     2    12
 -1.1293718584190922E-01 a      1213     1    18     2    13
 -3.7488818097817067E-01 a      1214     1    18     2    14
 -1.5125830023290923E-01 a      1215     1    18     2    15
 -1.2882689793355476E-01 a      1216     1    18     2    16
 -8.4886165733551525E-02 a      1217     1    18     2    17
 -2.4503915031087645E-01 a      1218     1    18     2    18
 -6.0749713572765163E-01 a      1219     1    18     2    19
  1.0651264341945252E-01 a      1220     1    18     2    20
  5.8702329953481819E-02 a      1221     1    18     2    21
  9.5346421809422530E-02 a      1222     1    18     2    22
 -3.9684976954749276E-02 a      1223     1    18     2    23
  4.5510622511861215E-01 a      1224     1    18     2    24
 -8.7072741167060312E-03 a      1225     1    18     2    25
  3.5762879252909741E-01 a      1226     1    19     2     1
 -3.4207313094895381E-01 a      1227     1    19     2     2
  1.3146092187175979E+00 a      1228     1    19     2     3
  1.5126085765538593E+00 a      1229     1    19     2     4
 -1.2020966017372576E+00 a      1230     1    19     2     5
 -1.0044370740389685E+00 a      1231     1    19     2     6
 -1.6157242657368595E-01 a      1232     1    19     2     7
  3.2343308773419767E-02 a      1233     1    19     2     8
 -1.6931018138472127E+00 a      1234     1    19     2     9
  1.1598859398200592E+00 a      1235     1    19     2    10
 -6.2623169338192464E-01 a      1236     1    19     2    11
  1.7009193086002936E-01 a      1237     1    19     2    12
 -6.6938052882408339E-01 a      1238     1    19     2    13
 -1.6762950497046825E-01 a      1239     1    19     2    14
  2.3502501839323223E-01 a      1240     1    19     2    15
  2.3625162731731559E+00 a      1241     1    19     2    16
  1.6891675717330052E+00 a      1242     1    19     2    17
  9.3009973862939455E-01 a      1243     1    19     2    18
 -7.5850981235778270E-01 a      1244     1    19     2    19
  3.2668169814377362E-01 a      1245     1    19     2    20
 -2.0446803758985950E+00 a      1246     1    19     2    21
  7.1516680316496550E-01 a      1247     1    19     2    22
 -3.1122461230182350E+00 a      1248     1    19     2    23
  3.9845629473126093E-01 a      1249     1    19     2    24
  8.9093161380273056E-01 a      1250     1    19     2    25
  4.4431332480078722E-01 a      1251     1    20     2     1
 -1.2856497281592449E+00 a      1252     1    20     2     2
  8.3065754975761708E-01 a      1253     1    20     2     3
 -2.8686330553365419E-01 a      1254     1    20     2     4
  6.3387031473905686E-01 a      1255     1    20     2     5
 -3.6649197975732095E-01 a      1256     1    20     2     6
 -5.1230441647519886E-01 a      1257     1    20     2     7
  2.1147534493837114E-01 a      1258     1    20     2     8
  6.7620320531550571E-01 a      1259     1    20     2     9
  1.6404465119747064E-01 a      1260     1    20     2    10
 -7.0751919335293278E-01 a      1261     1    20     2    11
 -6.9281713711696813E-01 a      1262     1    20     2    12
  2.4159247811890780E-01 a      1263     1    20     2    13
 -7.9699690379196175E-01 a      1264     1    20     2    14
  1.6277219809009821E-01 a      1265     1    20     2    15
 -1.9767302717257682E+00 a      1266     1    20     2    16
  6.4692498565029355E-01 a      1267     1    20     2    17
  2.1111329603746283E+00 a      1268     1    20     2    18
  5.6299381223886813E-01 a      1269     1    20     2    19
 -1.5129415075340580E+00 a      1270     1    20     2    20
 -1.1096835551176212E+00 a      1271     1    20     2    21
  2.7035510657739115E-01 a      1272     1    20     2    22
  9.2347050321641300E-01 a      1273     1    20     2    23
  2.6092827785161972E+00 a      1274     1    20     2    24
 -7.5826075206575694E-01 a      1275     1    20     2    25
 -1.4351092679988338E+00 a      1276     1    21     2     1
 -4.6488016596969656E-01 a      1277     1    21     2     2
 -2.2283768148643186E+00 a      1278     1    21     2     3
  1.1884089012526293E+00 a      1279     1    21     2     4
  1.0828111394711419E+00 a      1280     1    21     2     5
  4.5229580150521465E-01 a      1281     1    21     2     6
  1.0744674863276171E-01 a      1282     1    21     2     7
 -4.7772324774550334E-01 a      1283     1    21     2     8
  1.1766634451569598E+00 a      1284     1    21     2     9
  1.0890339244551810E+00 a      1285     1    21     2    10
  1.4876065277674639E+00 a      1286     1    21     2    11
  1.3426331195362273E+00 a      1287     1    21     2    12
 -5.8779805877786018E-01 a      1288     1    21     2    13
  1.1818219404081440E+00 a      1289     1    21     2    14
 -4.9371528808613363E-01 a      1290     1    21     2    15
 -2.6841941781697924E+00 a      1291     1    21     2    16
 -2.1278095559482209E+00 a      1292     1    21     2    17
  1.0404164217877674E+00 a      1293     1    21     2    18
  3.0390832943175003E+00 a      1294     1    21     2    19
 -1.7701401129818592E-01 a      1295     1    21     2    20
 -1.2801166192657568E-01 a      1296     1    21     2    21
 -6.5846849668016938E-01 a      1297     1    21     2    22
  8.6541674417276193E-01 a      1298     1    21     2    23
 -2.3728944021859162E+00 a      1299     1    21     2    24
  1.2450908386975749E-01 a      1300     1    21     2    25
  9.1393486680589597E-01 a      1301     1    22     2     1
 -6.5687175054823532E-01 a      1302     1    22     2     2
  1.3811849407428192E+00 a      1303     1    22     2     3
  8.6240269693094662E-01 a      1304     1    22     2     4
 -3.4444628445185888E-01 a      1305     1    22     2     5
  6.7545770908429770E-01 a      1306     1    22     2     6
 -6.8253872236155949E-02 a      1307     1    22     2     7
  2.2509095072802223E+00 a      1308     1    22     2     8
 -7.0745870473540640E-01 a      1309     1    22     2     9
 -9.3474750477452989E-02 a      1310     1    22     2    10
  1.0343635962159383E+00 a      1311     1    22     2    11
 -8.9812465260807683E-01 a      1312     1    22     2    12
 -1.7051860478125118E+00 a      1313     1    22     2    13
 -7.8655174075914047E-02 a      1314     1    22     2    14
  1.3707851307544314E+00 a      1315     1    22     2    15
 -2.8042223925924908E-01 a      1316     1    22     2    16
 -1.1657256719935110E+00 a      1317     1    22     2    17
 -1.6513027879672151E-02 a      1318     1    22     2    18
 -3.1386455228838095E-01 a      1319     1    22     2    19
  2.6114169446051128E-01 a      1320     1    22     2    20
 -1.0782792786690665E+00 a      1321     1    22     2    21
 -8.0912239895042393E-01 a      1322     1    22     2    22
 -9.0801255471348186E-01 a      1323     1    22     2    23
  8.4700182630519893E-01 a      1324     1    22     2    24
  5.1826149594652848E-01 a      1325     1    22     2    25
 -3.7239186382696632E-01 a      1326     1    23     2     1
  1.6959715468319252E+00 a      1327     1    23     2     2
  7.1993297287549463E-01 a      1328     1    23     2     3
  4.7969240863911566E-01 a      1329     1    23     2     4
 -2.1835479063221550E+00 a      1330     1    23     2     5
 -1.0079007263038360E+00 a      1331     1    23     2     6
  2.1453955181394710E+00 a      1332     1    23     2     7
 -1.9063866332509503E+00 a      1333     1    23     2     8
 -1.0757787772601506E+00 a      1334     1    23     2     9
 -1.7340027731442592E-01 a      1335     1    23     2    10
 -4.4222936223286915E+00 a      1336     1    23     2    11
 -1.4102450963811848E+00 a      1337     1    23     2    12
  1.3644771260347528E+00 a      1338     1    23     2    13
 -3.0542192487589148E-01 a      1339     1    23     2    14
  2.1410937651010320E-01 a      1340     1    23     2    15
 -4.0489455290751486E-01 a      1341     1    23     2    16
 -2.4068219793629368E+00 a      1342     1    23     2    17
  1.4236299940848063E+00 a      1343     1    23     2    18
 -5.6470222764982880E-01 a      1344     1    23     2    19
 -5.7683682972960659E-01 a      1345     1    23     2    20
  1.4954705051422603E+00 a      1346     1    23     2    21
 -1.0747705905056980E-01 a      1347     1    23     2    22
  8.7885350251932526E-01 a      1348     1    23     2    23
  2.1395753196999751E-01 a      1349     1    23     2    24
  9.2515422277462711E-01 a      1350     1    23     2    25
 -6.2925275896986821E-02 a      1351     1    24     2     1
  1.5940527101518998E+00 a      1352     1    24     2     2
 -6.4941289212890807E-01 a      1353     1    24     2     3
 -4.4788311000852493E-01 a      1354     1    24     2     4
 -8.2574633247245077E-01 a      1355     1    24     2     5
  1.6005829674138777E-01 a      1356     1    24     2     6
  3.7356223439372765E-01 a      1357     1    24     2     7
  3.2086610303983210E-01 a      1358     1    24     2     8
 -1.5259576580597318E+00 a      1359     1    24     2     9
 -3.7120814200495271E+00 a      1360     1    24     2    10
 -1.4965987238339107E-01 a      1361     1    24     2    11
  1.5547435053999046E+00 a      1362     1    24     2    12
 -1.8893046064861925E-03 a      1363     1    24     2    13
 -9.5326549511494885E-01 a      1364     1    24     2    14
 -5.6477399101838921E-01 a      1365     1    24     2    15
  1.6659209191959162E-01 a      1366     1    24     2    16
 -9.4423738560084980E-01 a      1367     1    24     2    17
 -1.0246660123173799E+00 a      1368     1    24     2    18
  5.4641381702015691E-02 a      1369     1    24     2    19
  7.7224703781322834E-01 a      1370     1    24     2    20
  1.2490171796069087E+00 a      1371     1    24     2    21
  7.8084690434236959E-01 a      1372     1    24     2    22
  1.4051819869748572E+00 a      1373     1    24     2    23
 -3.0873156894676481E+00 a      1374     1    24     2    24
  6.3661700629729268E-01 a      1375     1    24     2    25
 -4.4129408309195400E-01 a      1376     1    25     2     1
  1.0211169805762794E-02 a      1377     1    25     2     2
  9.7221144696764505E-01 a      1378     1    25     2     3
  9.6896659780862116E-01 a      1379     1    25     2     4
  2.7153980388320870E-01 a      1380     1    25     2     5
 -9.4839387916424073E-02 a      1381     1    25     2     6
  4.5132398847829375E-01 a      1382     1    25     2     7
  3.2875924051492594E-01 a      1383     1    25     2     8
  5.5041304138088842E-03 a      1384     1    25     2     9
 -1.6407603720108058E-01 a      1385     1    25     2    10
  7.7737662641891114E-01 a      1386     1    25     2    11
 -2.6241403082749510E+00 a      1387     1    25     2    12
  5.4080478113303732E-01 a      1388     1    25     2    13
 -1.4109877409380465E+00 a      1389     1    25     2    14
  1.2206104686098493E+00 a      1390     1    25     2    15
 -1.4826365926714333E+00 a      1391     1    25     2    16
 -7.5842430749134948E-01 a      1392     1    25     2    17
  4.7455446748394636E-01 a      1393     1    25     2    18
 -1.1735702263784775E-01 a      1394     1    25     2    19
 -8.7614291645797415E-01 a      1395     1    25     2    20
  2.0556668912131655E+00 a      1396     1    25     2    21
  5.4614422174626209E-01 a      1397     1    25     2    22
  9.6697834288180198E-02 a      1398     1    25     2    23
  1.2818615300627558E+00 a      1399     1    25     2    24
  3.5681620750047216E-01 a      1400     1    25     2    25
 -1.6001453582081742E+00 b      1401     2     1
 -1.8229509803308064E+00 b      1402     2     2
 -5.0065021426874976E+00 b      1403     2     3
  1.8910923336702172E+00 b      1404     2     4
  2.2849410022243921E+00 b      1405     2     5
  7.5512464976761535E+00 b      1406     2     6
 -4.0209679012186363E+00 b      1407     2     7
  2.4084411665464338E+00 b      1408     2     8
  3.5735215524586783E+00 b      1409     2     9
  2.8602450736311207E+00 b      1410     2    10
  7.0865382802908519E+00 b      1411     2    11
  5.1062468318542305E+00 b      1412     2    12
 -2.1150511946887107E+00 b      1413     2    13
  5.4015274880586999E+00 b      1414     2    14
  4.1142132439791528E+00 b      1415     2    15
  1.0260449994088043E+01 b      1416     2    16
  4.7156119159475196E+00 b      1417     2    17
 -6.3160072360815862E+00 b      1418     2    18
  5.3500880389606147E+00 b      1419     2    19
  6.9194100740548334E+00 b      1420     2    20
 -2.8812301825477720E+00 b      1421     2    21
 -3.9782665532534729E+00 b      1422     2    22
 -6.3016529172304363E+00 b      1423     2    23
 -1.8171113191997854E+01 b      1424     2    24
 -3.9117161992451295E+00 b      1425     2    25
 -3.3036548977511537E-01 a      1426     2     1     3     1
 -1.6899899767533158E-01 a      1427     2     2     3     1
  1.5034027137862796E-01 a      1428     2     3     3     1
  2.9542112628779638E-01 a      1429     2     4     3     1
  3.2218068904728531E-01 a      1430     2     5     3     1
  5.2499610599329283E-01 a      1431     2     6     3     1
  1.3413180298221192E+00 a      1432     2     7     3     1
  1.1927336444706367E-01 a      1433     2     8     3     1
 -2.7981424788252279E-01 a      1434     2     9     3     1
  1.6939109705698482E-01 a      1435     2    10     3     1
 -1.2166060175708951E-01 a      1436     2    11     3     1
  1.5454713237882808E-01 a      1437     2    12     3     1
  2.9614762169749131E-01 a      1438     2    13     3     1
  1.3221889740412057E-01 a      1439     2    14     3     1
 -7.0554706276229728E-01 a      1440     2    15     3     1
 -1.3562492152699970E-01 a      1441     2    16     3     1
  1.1516792307086085E-01 a      1442     2    17     3     1
  1.2257741876423553E-01 a      1443     2    18     3     1
  1.2465010668521258E-01 a      1444     2    19     3     1
 -1.6308396394390565E-01 a      1445     2    20     3     1
 -9.4963026827645361E-02 a      1446     2    21     3     1
 -3.5817890349418818E-01 a      1447     2    22     3     1
 -1.0331274206387128E-01 a      1448     2    23     3     1
 -1.2711647388378108E-01 a      1449     2    24     3     1
  3.2832038655140533E-01 a      1450     2    25     3     1
 -2.6022757465619539E-01 b      1451     3     1
