################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.5306604317484998E+00 a      1054     1    12     2     4
 -4.9454955686777069E-01 a      1055     1    12     2     5
 -5.2259370164818253E-01 a      1056     1    12     2     6
  2.9318935669674845E-01 a      1057     1    12     2     7
 -2.6568240179762181E+00 a      1058     1    12     2     8
 -1.8942223806044864E+00 a      1059     1    12     2     9
  9.2467185682607117E-02 a      1060     1    12     2    10
 -2.8397482122240741E-01 a      1061     1    12     2    11
 -5.2276042093857422E-01 a      1062     1    12     2    12
 -1.1871390187709587E+00 a      1063     1    12     2    13
  1.3143615691371193E+00 a      1064     1    12     2    14
  1.2596499489537799E-01 a      1065     1    12     2    15
 -6.7347102177920515E-01 a      1066     1    12     2    16
 -6.8711706979349108E-01 a      1067     1    12     2    17
  6.4013886831849931E-01 a      1068     1    12     2    18
 -7.2526308049113719E-01 a      1069     1    12     2    19
 -1.6835724215644787E+00 a      1070     1    12     2    20
  8.7359125255493941E-01 a      1071     1    12     2    21
  1.4186498369504941E-01 a      1072     1    12     2    22
  1.0305740419980380E+00 a      1073     1    12     2    23
 -2.0943317054182171E+00 a      1074     1    12     2    24
 -3.0866410138511507E-01 a      1075     1    12     2    25
 -2.8623568872448231E+00 a      1076     1    13     2     1
  1.7286192920020227E+00 a      1077     1    13     2     2
 -1.9013223834689497E+00 a      1078     1    13     2     3
 -4.5829240087572360E+00 a      1079     1    13     2     4
  1.0929156294199602E+00 a      1080     1    13     2     5
 -5.0512712595297327E-01 a      1081     1    13     2     6
  3.2027860467866143E+00 a      1082     1    13     2     7
  2.1404565624333474E-01 a      1083     1    13     2     8
  4.1859959874426256E-01 a      1084     1    13     2     9
 -2.4636199662825042E+00 a      1085     1    13     2    10
 -1.0441500541218074E+00 a      1086     1    13     2    11
  2.3456425904500873E+00 a      1087     1    13     2    12
  1.8062061709729724E+00 a      1088     1    13     2    13
 -5.1952174381126104E-01 a      1089     1    13     2    14
  3.2018105363225371E+00 a      1090     1    13     2    15
  1.0036605115256139E+00 a      1091     1    13     2    16
  1.3052925666063619E+00 a      1092     1    13     2    17
  2.3385214031842159E+00 a      1093     1    13     2    18
 -3.3387616438077510E+00 a      1094     1    13     2    19
  1.4348138435938866E+00 a      1095     1    13     2    20
 -3.1466622591708466E+00 a      1096     1    13     2    21
 -1.5895812343426327E-01 a      1097     1    13     2    22
  1.7914156204826817E+00 a      1098     1    13     2    23
 -8.6112346562021180E-01 a      1099     1    13     2    24
 -2.4845158439150139E+00 a      1100     1    13     2    25
  6.0597346212530556E-01 a      1101     1    14     2     1
  2.5278540421475588E+00 a      1102     1    14     2     2
  1.7682389527838771E-01 a      1103     1    14     2     3
 -1.4156076143680794E+00 a      1104     1    14     2     4
  5.6344068234048439E-01 a      1105     1    14     2     5
  1.4743511540057690E+00 a      1106     1    14     2     6
 -4.5166479921115005E-01 a      1107     1    14     2     7
  7.1535320704981009E-01 a      1108     1    14     2     8
  1.3978927125924974E+00 a      1109     1    14     2     9
 -9.6030249180223881E-01 a      1110     1    14     2    10
 -5.7917229970297435E-01 a      1111     1    14     2    11
  4.1081825821377044E-01 a      1112     1    14     2    12
 -1.8520438864171937E-01 a      1113     1    14     2    13
  1.6631822149664283E-01 a      1114     1    14     2    14
  9.2368424245883962E-01 a      1115     1    14     2    15
  1.3417282607704442E+00 a      1116     1    14     2    16
  8.4182287251027288E-01 a      1117     1    14     2    17
 -1.1136379901104421E+00 a      1118     1    14     2    18
  1.0511933260260045E+00 a      1119     1    14     2    19
  1.3275585217438928E+00 a      1120     1    14     2    20
  3.9119648155151776E-01 a      1121     1    14     2    21
  5.1360850105646128E-01 a      1122     1    14     2    22
  9.1439134855987481E-02 a      1123     1    14     2    23
  4.5730900859189239E-01 a      1124     1    14     2    24
 -1.3490771334437766E+00 a      1125     1    14     2    25
  1.3836126010871976E+00 a      1126     1    15     2     1
 -3.2879637467183243E-01 a      1127     1    15     2     2
 -1.5105163140029922E+00 a      1128     1    15     2     3
  3.0454047030363096E+00 a      1129     1    15     2     4
 -5.8994579377450196E-01 a      1130     1    15     2     5
  9.0413911638482058E-02 a      1131     1    15     2     6
  1.7626333561134790E+00 a      1132     1    15     2     7
 -7.8772789809404165E-01 a      1133     1    15     2     8
  1.1302590112305317E+00 a      1134     1    15     2     9
 -1.2192438876789196E+00 a      1135     1    15     2    10
 -3.3816312993902337E-01 a      1136     1    15     2    11
 -2.1117210368137140E+00 a      1137     1    15     2    12
 -9.6818432336907001E-01 a      1138     1    15     2    13
  6.3595449924590253E-01 a      1139     1    15     2    14
 -1.3852897543223447E-01 a      1140     1    15     2    15
  1.3010644133955085E-01 a      1141     1    15     2    16
 -8.7847964737715634E-01 a      1142     1    15     2    17
  1.0265155628028819E-01 a      1143     1    15     2    18
  1.4070573650382359E+00 a      1144     1    15     2    19
  1.3200439964350270E+00 a      1145     1    15     2    20
  1.2923338720379809E+00 a      1146     1    15     2    21
  2.5858531938299389E-01 a      1147     1    15     2    22
  7.1958634163097376E-02 a      1148     1    15     2    23
 -1.4302960525464747E+00 a      1149     1    15     2    24
  8.6277008387349285E-01 a      1150     1    15     2    25
 -1.2919737912183964E+00 a      1151     1    16     2     1
  5.6600417011881976E-01 a      1152     1    16     2     2
 -5.9448653179268940E-01 a      1153     1    16     2     3
 -1.1348753306506998E-01 a      1154     1    16     2     4
  3.6294575026080661E-01 a      1155     1    16     2     5
  8.0979913510678192E-01 a      1156     1    16     2     6
 -2.3861137879653077E-01 a      1157     1    16     2     7
  4.4124605216472390E-01 a      1158     1    16     2     8
  2.3759720837538759E-01 a      1159     1    16     2     9
 -1.1457144365756153E+00 a      1160     1    16     2    10
 -2.5820231316739682E-02 a      1161     1    16     2    11
 -2.9067094839653479E-01 a      1162     1    16     2    12
  5.5726253883672183E-01 a      1163     1    16     2    13
  2.4962077017045423E-02 a      1164     1    16     2    14
 -8.3814095076280992E-01 a      1165     1    16     2    15
  1.3321482164680005E+00 a      1166     1    16     2    16
  1.1008053039760959E-01 a      1167     1    16     2    17
  1.9929905144915322E-01 a      1168     1    16     2    18
  5.4007691400497848E-01 a      1169     1    16     2    19
  6.8711113513139355E-01 a      1170     1    16     2    20
  4.9129688118217452E-01 a      1171     1    16     2    21
  6.0227768332332487E-01 a      1172     1    16     2    22
  9.2516541032565824E-01 a      1173     1    16     2    23
 -4.0166522485381112E-01 a      1174     1    16     2    24
 -6.1741694350287235E-01 a      1175     1    16     2    25
  1.2300762247915900E+00 a      1176     1    17     2     1
 -6.0769937106626326E-01 a      1177     1    17     2     2
 -7.1190641889813100E-01 a      1178     1    17     2     3
 -7.8265001784876265E-01 a      1179     1    17     2     4
 -1.2374187086866384E-01 a      1180     1    17     2     5
 -3.8766190999516165E-01 a      1181     1    17     2     6
  2.8623708548452254E-01 a      1182     1    17     2     7
 -5.9345954971965542E-01 a      1183     1    17     2     8
 -1.1471034814308834E+00 a      1184     1    17     2     9
 -1.4244139739851611E+00 a      1185     1    17     2    10
 -7.0971878925973758E-02 a      1186     1    17     2    11
 -1.3558719331958793E+00 a      1187     1    17     2    12
 -1.5485689833475595E+00 a      1188     1    17     2    13
  1.5681627712227646E+00 a      1189     1    17     2    14
  1.2305506935017776E+00 a      1190     1    17     2    15
  1.6312656118645334E+00 a      1191     1    17     2    16
  2.2753944950865032E-01 a      1192     1    17     2    17
 -8.0413534896139183E-01 a      1193     1    17     2    18
 -1.4109759951298817E+00 a      1194     1    17     2    19
 -8.4793379917195111E-01 a      1195     1    17     2    20
  1.5016635405566705E+00 a      1196     1    17     2    21
  3.6567535699346493E-01 a      1197     1    17     2    22
 -3.4001903906282310E-01 a      1198     1    17     2    23
 -2.3086757687369322E-01 a      1199     1    17     2    24
  1.1342404717927490E+00 a      1200     1    17     2    25
  7.1908936767728471E-01 a      1201     1    18     2     1
 -3.2606712599474080E-01 a      1202     1    18     2     2
  6.7762064963133806E-01 a      1203     1    18     2     3
 -3.7907556701355505E-01 a      1204     1    18     2     4
 -9.0935331328354574E-01 a      1205     1    18     2     5
 -2.1141925138922302E+00 a      1206     1    18     2     6
  6.6127044507004618E-01 a      1207     1    18     2     7
  6.6459371200680906E-02 a      1208     1    18     2     8
  2.1683811641476534E+00 a      1209     1    18     2     9
  6.6392559562985787E-01 a      1210     1    18     2    10
 -1.2021625795524451E+00 a      1211     1    18     2    11
  9.9837889826463688E-01 a      1212     1    18     2    12
  1.6429055647535842E+00 a      1213     1    18     2    13
 -1.4127292143235022E+00 a      1214     1    18     2    14
  5.1993187896236703E-01 a      1215     1    18     2    15
 -2.4539292078811084E-01 a      1216     1    18     2    16
 -3.4566673044791163E-01 a      1217     1    18     2    17
 -1.4186932631135358E+00 a      1218     1    18     2    18
  2.3631743472509501E+00 a      1219     1    18     2    19
  8.0456133541122443E-01 a      1220     1    18     2    20
  1.9958409890019246E+00 a      1221     1    18     2    21
  2.2042703690240387E-01 a      1222     1    18     2    22
 -4.7614083014551606E-01 a      1223     1    18     2    23
  1.5048835353338836E+00 a      1224     1    18     2    24
 -2.4944493651367501E+00 a      1225     1    18     2    25
 -8.6333215635687865E-01 a      1226     1    19     2     1
  6.8165607960392505E-01 a      1227     1    19     2     2
 -2.2783694884709599E-01 a      1228     1    19     2     3
  4.2996100388006259E-01 a      1229     1    19     2     4
 -1.3340349291933229E+00 a      1230     1    19     2     5
 -1.1353857457289354E+00 a      1231     1    19     2     6
  9.9162018125608142E-01 a      1232     1    19     2     7
 -7.2000689329123446E-01 a      1233     1    19     2     8
  2.2535548067744453E+00 a      1234     1    19     2     9
  3.9767729817404157E-01 a      1235     1    19     2    10
 -6.1799272297411312E-01 a      1236     1    19     2    11
  6.1429726961856657E-01 a      1237     1    19     2    12
  8.2322558561186410E-01 a      1238     1    19     2    13
 -9.7584719302601111E-02 a      1239     1    19     2    14
  2.1352956134411530E-01 a      1240     1    19     2    15
  1.4496348509228310E+00 a      1241     1    19     2    16
  3.8465531789024232E-01 a      1242     1    19     2    17
 -1.3059951418964899E+00 a      1243     1    19     2    18
  1.8400873981128794E+00 a      1244     1    19     2    19
  6.4862622388540880E-01 a      1245     1    19     2    20
 -4.5541451984888237E-01 a      1246     1    19     2    21
  2.9903308430659792E-01 a      1247     1    19     2    22
  3.7163841009858989E-01 a      1248     1    19     2    23
 -7.8458837258853587E-01 a      1249     1    19     2    24
 -2.3605914758458781E+00 a      1250     1    19     2    25
  2.0228670563457536E+00 a      1251     1    20     2     1
  1.0835976389032791E+00 a      1252     1    20     2     2
  2.5559313905362226E+00 a      1253     1    20     2     3
 -8.4942865739104656E-01 a      1254     1    20     2     4
  1.3207495039193573E+00 a      1255     1    20     2     5
  7.4237396950425361E-01 a      1256     1    20     2     6
 -1.1675008611703361E+00 a      1257     1    20     2     7
  1.1427415302013462E+00 a      1258     1    20     2     8
 -1.4027488373477324E+00 a      1259     1    20     2     9
  4.0411262865077097E-01 a      1260     1    20     2    10
  1.2183017233523450E+00 a      1261     1    20     2    11
  1.0287032377214773E+00 a      1262     1    20     2    12
 -3.2254625564111955E-01 a      1263     1    20     2    13
 -3.9804370301997027E-01 a      1264     1    20     2    14
  2.7634647676362134E-01 a      1265     1    20     2    15
  2.1341195413875846E-01 a      1266     1    20     2    16
  5.6175972232632332E-01 a      1267     1    20     2    17
  8.6410960718409846E-01 a      1268     1    20     2    18
 -2.2297698269723263E+00 a      1269     1    20     2    19
  4.0076278884100418E-02 a      1270     1    20     2    20
  1.8507984531776804E+00 a      1271     1    20     2    21
 -3.2822199762879178E-01 a      1272     1    20     2    22
 -5.5757144310417517E-01 a      1273     1    20     2    23
  2.8090124478047662E-01 a      1274     1    20     2    24
  2.6080745915430521E+00 a      1275     1    20     2    25
  1.6634407898659496E+00 a      1276     1    21     2     1
  2.7480586395179452E-01 a      1277     1    21     2     2
  3.8001634105446307E+00 a      1278     1    21     2     3
 -1.6902100437934870E+00 a      1279     1    21     2     4
  7.5963687482755027E-01 a      1280     1    21     2     5
  5.3654749028817406E-01 a      1281     1    21     2     6
 -1.5095617404317177E-01 a      1282     1    21     2     7
 -1.8046257577510176E+00 a      1283     1    21     2     8
  6.5903114898740589E-01 a      1284     1    21     2     9
  6.5581900459035403E-01 a      1285     1    21     2    10
 -2.1491075005124094E-01 a      1286     1    21     2    11
 -3.6909329143547742E-01 a      1287     1    21     2    12
  1.7135298066458691E+00 a      1288     1    21     2    13
 -2.9833314755762812E+00 a      1289     1    21     2    14
  9.8866062269245913E-01 a      1290     1    21     2    15
 -1.1765296293613123E+00 a      1291     1    21     2    16
  9.6316023531470907E-01 a      1292     1    21     2    17
  4.6349127355785807E-01 a      1293     1    21     2    18
 -1.2255756246665219E+00 a      1294     1    21     2    19
  4.9777413248681363E-01 a      1295     1    21     2    20
 -1.6171232120592711E+00 a      1296     1    21     2    21
 -2.0296331160196965E+00 a      1297     1    21     2    22
 -1.3970318755236131E+00 a      1298     1    21     2    23
  1.3968972283997259E+00 a      1299     1    21     2    24
  1.9761676004888000E+00 a      1300     1    21     2    25
  9.0325885094311875E-01 a      1301     1    22     2     1
 -2.1752421850945254E+00 a      1302     1    22     2     2
 -8.8407874655897134E-01 a      1303     1    22     2     3
 -4.5670935674136515E-01 a      1304     1    22     2     4
 -6.9679729294652837E-01 a      1305     1    22     2     5
 -1.7963823025813055E+00 a      1306     1    22     2     6
  9.7935671331424645E-01 a      1307     1    22     2     7
  2.1760021569852975E-01 a      1308     1    22     2     8
  4.8734050982086252E-01 a      1309     1    22     2     9
  6.8759730809171093E-01 a      1310     1    22     2    10
 -1.1519555247102082E+00 a      1311     1    22     2    11
 -1.3792386515248152E+00 a      1312     1    22     2    12
 -7.3192428983313540E-01 a      1313     1    22     2    13
  1.3410185325906803E+00 a      1314     1    22     2    14
  4.3428939635678024E-02 a      1315     1    22     2    15
 -6.8666422143828321E-01 a      1316     1    22     2    16
  5.5423600393533667E-01 a      1317     1    22     2    17
 -8.3525100874273639E-01 a      1318     1    22     2    18
  1.0655232459051092E+00 a      1319     1    22     2    19
  7.6499892989711449E-01 a      1320     1    22     2    20
 -1.7218829463658640E+00 a      1321     1    22     2    21
 -9.9895298335255595E-02 a      1322     1    22     2    22
  2.4937129321339277E-01 a      1323     1    22     2    23
  1.7880840949806565E-02 a      1324     1    22     2    24
 -1.6357304573177209E+00 a      1325     1    22     2    25
 -1.2701663835545742E+00 a      1326     1    23     2     1
 -8.1339310286838362E-01 a      1327     1    23     2     2
 -6.1174073067820911E-01 a      1328     1    23     2     3
 -1.1260943519060667E+00 a      1329     1    23     2     4
 -8.3668414737584096E-01 a      1330     1    23     2     5
  2.1365732294775275E-01 a      1331     1    23     2     6
 -4.2793098931267631E-01 a      1332     1    23     2     7
  1.8656633552095161E+00 a      1333     1    23     2     8
  8.5501822739211075E-01 a      1334     1    23     2     9
 -1.9727325617381972E+00 a      1335     1    23     2    10
  1.8783143989593085E+00 a      1336     1    23     2    11
 -1.4708887959614408E-01 a      1337     1    23     2    12
  7.3947640031818784E-01 a      1338     1    23     2    13
 -4.5132378456826333E-01 a      1339     1    23     2    14
  2.5230583538775569E-01 a      1340     1    23     2    15
 -7.0346813879671877E-01 a      1341     1    23     2    16
 -1.6415722810991205E+00 a      1342     1    23     2    17
 -2.7129938485189725E-01 a      1343     1    23     2    18
  9.5300039766083389E-01 a      1344     1    23     2    19
 -6.2260366682487134E-01 a      1345     1    23     2    20
 -7.5691760649421092E-01 a      1346     1    23     2    21
 -1.4902201581709196E+00 a      1347     1    23     2    22
 -3.8916315443716654E-01 a      1348     1    23     2    23
  4.6520023499091656E-01 a      1349     1    23     2    24
  4.1499002809738156E-01 a      1350     1    23     2    25
  1.1204766744366212E+00 a      1351     1    24     2     1
  2.5664812046632766E+00 a      1352     1    24     2     2
 -7.4778835347586803E-01 a      1353     1    24     2     3
 -1.5441928709910078E+00 a      1354     1    24     2     4
 -1.3598297180995694E-01 a      1355     1    24     2     5
  1.4619020976656170E+00 a      1356     1    24     2     6
 -9.0770436962371193E-01 a      1357     1    24     2     7
  1.1270822674350029E+00 a      1358     1    24     2     8
 -6.5514493963020226E-02 a      1359     1    24     2     9
 -5.4043837047647969E-01 a      1360     1    24     2    10
 -2.6045965665248865E+00 a      1361     1    24     2    11
  1.9205715549766589E+00 a      1362     1    24     2    12
  4.7622347092516237E-01 a      1363     1    24     2    13
 -5.1279981056355322E+00 a      1364     1    24     2    14
 -2.0955736941051847E-01 a      1365     1    24     2    15
 -8.5389929311225221E-01 a      1366     1    24     2    16
  5.6214650152884393E-01 a      1367     1    24     2    17
  2.4705675877416275E-01 a      1368     1    24     2    18
 -5.5783331803347147E-01 a      1369     1    24     2    19
 -8.8468210584044846E-02 a      1370     1    24     2    20
 -2.3583545052076293E+00 a      1371     1    24     2    21
 -1.1499647121054828E+00 a      1372     1    24     2    22
 -6.8766461661197054E-01 a      1373     1    24     2    23
  5.1047118894294953E-02 a      1374     1    24     2    24
  4.4362424342657086E-01 a      1375     1    24     2    25
 -8.5936048230206841E-01 a      1376     1    25     2     1
  7.9656895822729812E-01 a      1377     1    25     2     2
  9.1127923092649665E-01 a      1378     1    25     2     3
 -2.0150698105002167E+00 a      1379     1    25     2     4
 -1.5829190122624994E+00 a      1380     1    25     2     5
 -2.5579870803345948E+00 a      1381     1    25     2     6
  1.3539323893808148E+00 a      1382     1    25     2     7
 -3.1939968601898233E-01 a      1383     1    25     2     8
 -1.4041209122761328E-01 a      1384     1    25     2     9
 -6.9465597624049613E-01 a      1385     1    25     2    10
  1.4579521168857286E+00 a      1386     1    25     2    11
  1.3053712789868428E+00 a      1387     1    25     2    12
 -4.4039899466936816E-02 a      1388     1    25     2    13
 -8.7580337535338071E-01 a      1389     1    25     2    14
  5.7041612332548630E-01 a      1390     1    25     2    15
  2.6451652413686122E+00 a      1391     1    25     2    16
 -1.6767361136799475E+00 a      1392     1    25     2    17
 -1.4096003559238846E+00 a      1393     1    25     2    18
 -1.1213962382916302E-01 a      1394     1    25     2    19
 -8.4694899797907452E-01 a      1395     1    25     2    20
  1.1703564460276183E+00 a      1396     1    25     2    21
  3.5860436399322049E-01 a      1397     1    25     2    22
  1.8217290955050038E+00 a      1398     1    25     2    23
 -3.5520989445597841E+00 a      1399     1    25     2    24
 -1.1645478831371228E+00 a      1400     1    25     2    25
  4.2990751222348127E+00 b      1401     2     1
 -1.3372527627264580E+01 b      1402     2     2
  3.9317261029692134E+00 b      1403     2     3
  4.6495577714287952E+00 b      1404     2     4
  4.0856269048575884E+00 b      1405     2     5
  2.7232299724174460E+00 b      1406     2     6
  4.3356346054850672E+00 b      1407     2     7
  6.5065903148291877E+00 b      1408     2     8
 -4.1978674968855945E+00 b      1409     2     9
 -2.2747961757483401E+00 b      1410     2    10
  7.7250284277282040E+00 b      1411     2    11
 -7.8998642450326473E-01 b      1412     2    12
  8.6723191092893668E+00 b      1413     2    13
  5.4723720889061012E-01 b      1414     2    14
  3.5492902469883210E+00 b      1415     2    15
 -1.1062686236520252E+01 b      1416     2    16
 -2.2607526537989151E+00 b      1417     2    17
  9.7615134337243648E-01 b      1418     2    18
  3.1125701181145449E-01 b      1419     2    19
 -6.3891993011740567E-01 b      1420     2    20
 -1.6433060684929590E+00 b      1421     2    21
 -7.7409692241133810E-01 b      1422     2    22
  4.1074539047715186E+00 b      1423     2    23
  6.2193321654786757E+00 b      1424     2    24
  6.6156570138803579E+00 b      1425     2    25
  2.9653610469950059E-01 a      1426     2     1     3     1
 -1.2866766114172573E-01 a      1427     2     2     3     1
 -1.3292476377607923E-01 a      1428     2     3     3     1
  8.6893768767747015E-02 a      1429     2     4     3     1
 -2.1448042772273254E-01 a      1430     2     5     3     1
  1.4205676086127136E-01 a      1431     2     6     3     1
 -1.5079866050040458E-01 a      1432     2     7     3     1
  9.4125377855313802E-02 a      1433     2     8     3     1
  2.7219934574714177E-01 a      1434     2     9     3     1
 -3.0847634888075465E-01 a      1435     2    10     3     1
 -3.1251058383289393E-01 a      1436     2    11     3     1
  2.2222669941190132E-01 a      1437     2    12     3     1
  3.4209759724066313E-01 a      1438     2    13     3     1
 -1.9624663939949089E-01 a      1439     2    14     3     1
  1.9084767136087366E-01 a      1440     2    15     3     1
 -1.0784031448163033E-01 a      1441     2    16     3     1
  1.8333437708090136E-01 a      1442     2    17     3     1
 -1.5934998639702441E-01 a      1443     2    18     3     1
 -2.5050140562487738E-01 a      1444     2    19     3     1
 -3.8314788036121072E-01 a      1445     2    20     3     1
 -1.1697895360721598E-01 a      1446     2    21     3     1
  3.4982584695865532E-01 a      1447     2    22     3     1
  7.3075370078034307E-01 a      1448     2    23     3     1
 -3.0397936340837434E-01 a      1449     2    24     3     1
  1.1671153571564780E-01 a      1450     2    25     3     1
 -1.3011378860888131E-01 b      1451     3     1
