################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.9945428754768139E-01 a       531     0    22     1     6
  4.2556448887602277E-01 a       532     0    22     1     7
  1.4101621648139104E-01 a       533     0    22     1     8
  1.5220668037808202E-01 a       534     0    22     1     9
  5.4853737534567548E-01 a       535     0    22     1    10
 -5.3831322913648595E-02 a       536     0    22     1    11
 -4.1046507707553942E-01 a       537     0    22     1    12
  5.2042483438725684E-01 a       538     0    22     1    13
 -5.0533172724137576E-01 a       539     0    22     1    14
  6.6270507456638161E-01 a       540     0    22     1    15
 -2.9891807196709425E-01 a       541     0    22     1    16
  1.3784311542770294E-01 a       542     0    22     1    17
  6.9617649745960586E-01 a       543     0    22     1    18
  4.5530291040993864E-01 a       544     0    22     1    19
  5.0579149733208961E-01 a       545     0    22     1    20
  3.1097987393215820E-01 a       546     0    22     1    21
  1.7745907122128748E-01 a       547     0    22     1    22
 -7.5564509982721650E-01 a       548     0    22     1    23
  4.9707280963624401E-01 a       549     0    22     1    24
  1.5445726164486206E-01 a       550     0    22     1    25
 -7.0241721392306566E-01 a       551     0    23     1     1
 -6.2892218087484519E-01 a       552     0    23     1     2
  1.3450181532354830E-01 a       553     0    23     1     3
 -3.2679855824316273E-01 a       554     0    23     1     4
  3.4576222101077181E-01 a       555     0    23     1     5
 -3.1598707109823093E-01 a       556     0    23     1     6
  3.0047182726997052E-01 a       557     0    23     1     7
  2.3731316504635835E-02 a       558     0    23     1     8
  2.4295037925111498E-01 a       559     0    23     1     9
  1.0585085241619202E-01 a       560     0    23     1    10
  2.4081984483085681E-01 a       561     0    23     1    11
 -9.3809779275718472E-02 a       562     0    23     1    12
  2.3727181228775871E+00 a       563     0    23     1    13
  2.9600836945835829E-01 a       564     0    23     1    14
  4.7497399064335999E-01 a       565     0    23     1    15
 -6.0967688965725186E-02 a       566     0    23     1    16
 -7.0406514017628832E-02 a       567     0    23     1    17
  5.9594979728102193E-01 a       568     0    23     1    18
 -1.5514216610483494E-01 a       569     0    23     1    19
  4.0857948402263233E-01 a       570     0    23     1    20
  1.0333115495014147E+00 a       571     0    23     1    21
  3.1616123140758556E-01 a       572     0    23     1    22
  4.2269274438514681E-01 a       573     0    23     1    23
  4.7782047178707759E-01 a       574     0    23     1    24
  5.7354177731589917E-01 a       575     0    23     1    25
 -1.6886450872424688E-01 a       576     0    24     1     1
  3.8379452206727455E-01 a       577     0    24     1     2
  2.6106490308770886E-01 a       578     0    24     1     3
 -2.5706835134537387E-01 a       579     0    24     1     4
 -9.7150255335884450E-02 a       580     0    24     1     5
  1.6337075045243679E-01 a       581     0    24     1     6
 -2.5949669738641867E-01 a       582     0    24     1     7
 -5.0097816656164675E-02 a       583     0    24     1     8
 -6.8770678616836967E-01 a       584     0    24     1     9
  9.2152786256210151E-02 a       585     0    24     1    10
 -2.5219285583462470E-02 a       586     0    24     1    11
 -3.7061265547330230E-01 a       587     0    24     1    12
 -4.5993576314176034E-02 a       588     0    24     1    13
  3.3098663454655192E-01 a       589     0    24     1    14
 -8.4661450913597405E-02 a       590     0    24     1    15
  2.3365310872407844E-02 a       591     0    24     1    16
  2.1631357126347989E-01 a       592     0    24     1    17
 -5.5204117899283096E-02 a       593     0    24     1    18
 -2.5000224298678952E-01 a       594     0    24     1    19
 -3.1694654475942619E-01 a       595     0    24     1    20
  4.0346818992508032E-01 a       596     0    24     1    21
 -3.4606861651624810E-01 a       597     0    24     1    22
  1.1239275841919948E-01 a       598     0    24     1    23
 -5.6164666393715845E-01 a       599     0    24     1    24
  6.1553333800829280E-01 a       600     0    24     1    25
 -1.8001191601705169E+00 b       601     1     1
 -5.9978917629000550E-01 b       602     1     2
 -4.1334439086003755E-01 b       603     1     3
 -1.0113967454541162E+00 b       604     1     4
 -2.6912509843065308E-01 b       605     1     5
  2.6544060204572952E+00 b       606     1     6
  9.9754440062659588E-01 b       607     1     7
 -4.0134484808046729E+00 b       608     1     8
  7.0934967404264726E-01 b       609     1     9
  1.2834563602404674E+00 b       610     1    10
  3.2172143657298652E-01 b       611     1    11
  6.0232360361964798E-01 b       612     1    12
 -4.5279216294000046E-01 b       613     1    13
  1.5963623987144793E-01 b       614     1    14
  2.8784382807931750E+00 b       615     1    15
 -2.3144541726642225E+00 b       616     1    16
 -3.0038871788047370E+00 b       617     1    17
 -1.6214947616404354E+00 b       618     1    18
  2.2764720914608567E+00 b       619     1    19
 -4.8772451897411234E-01 b       620     1    20
  6.1444666364830269E-01 b       621     1    21
 -9.5637783900817497E-01 b       622     1    22
 -5.3389951345438047E-01 b       623     1    23
 -5.6594738947209522E-01 b       624     1    24
  1.6049488472726849E+00 b       625     1    25
 -1.8281772448250277E+00 a       626     1     1     2     1
 -6.2981086966483901E-01 a       627     1     1     2     2
 -5.7615401794346155E-01 a       628     1     1     2     3
  5.3013545535520956E-01 a       629     1     1     2     4
  1.3826722452982159E+00 a       630     1     1     2     5
 -1.0317466148784358E+00 a       631     1     1     2     6
 -2.0666217194395640E+00 a       632     1     1     2     7
  2.1655788651440253E+00 a       633     1     1     2     8
  3.6097855933436565E+00 a       634     1     1     2     9
 -1.8583953307819725E+00 a       635     1     1     2    10
 -1.3616017485404113E+00 a       636     1     1     2    11
 -8.2860639828987559E-01 a       637     1     1     2    12
 -1.5019512696186976E-01 a       638     1     1     2    13
 -6.7219385387916852E-01 a       639     1     1     2    14
  6.4120419210636703E-01 a       640     1     1     2    15
  1.3467821063097291E-01 a       641     1     1     2    16
  9.8846835756014928E-01 a       642     1     1     2    17
  1.1083709926437422E+00 a       643     1     1     2    18
 -6.1088349628581251E-01 a       644     1     1     2    19
  7.7929264901967710E-01 a       645     1     1     2    20
  3.3487067452825148E-01 a       646     1     1     2    21
 -1.3575856458287974E+00 a       647     1     1     2    22
  2.5339889796001974E-02 a       648     1     1     2    23
  1.0995066523032608E+00 a       649     1     1     2    24
  3.1137460495381175E+00 a       650     1     1     2    25
  1.0835484366657782E+00 a       651     1     2     2     1
 -2.0753326809754793E-01 a       652     1     2     2     2
 -1.5301095129037503E+00 a       653     1     2     2     3
 -2.2831105939402740E+00 a       654     1     2     2     4
 -3.0974373986091868E+00 a       655     1     2     2     5
  2.3286148621453073E-01 a       656     1     2     2     6
  5.4206424965483668E-01 a       657     1     2     2     7
 -7.6242572274334630E-01 a       658     1     2     2     8
 -1.5531877907665028E+00 a       659     1     2     2     9
 -3.7233259717090250E-01 a       660     1     2     2    10
  9.0199345594707725E-01 a       661     1     2     2    11
  5.0330139786418826E-01 a       662     1     2     2    12
  5.1860560999870553E-01 a       663     1     2     2    13
  6.2899122108355063E-02 a       664     1     2     2    14
 -1.9247910312217933E-01 a       665     1     2     2    15
 -8.6691852443541037E-02 a       666     1     2     2    16
  6.0282655349291014E-01 a       667     1     2     2    17
 -9.4771764253506519E-01 a       668     1     2     2    18
 -9.0094054654762401E-01 a       669     1     2     2    19
  4.3558508961287545E-02 a       670     1     2     2    20
 -2.5579362895306268E-02 a       671     1     2     2    21
  1.3472934212131391E+00 a       672     1     2     2    22
 -5.4823332710177530E-01 a       673     1     2     2    23
 -7.5754617677913794E-01 a       674     1     2     2    24
 -1.6483443786092040E+00 a       675     1     2     2    25
 -1.0994665697882340E+00 a       676     1     3     2     1
 -9.8410112582305886E-01 a       677     1     3     2     2
  5.6032814352658866E-01 a       678     1     3     2     3
 -3.0142655725160212E+00 a       679     1     3     2     4
 -1.6538743857755329E+00 a       680     1     3     2     5
 -4.1434252400747218E-01 a       681     1     3     2     6
  2.9112102871622331E-01 a       682     1     3     2     7
 -1.1142035002651809E+00 a       683     1     3     2     8
  1.3244977546316130E+00 a       684     1     3     2     9
  6.3278591973609188E-01 a       685     1     3     2    10
 -1.1938584657894702E+00 a       686     1     3     2    11
 -3.1134522748727318E+00 a       687     1     3     2    12
 -3.3652861157943825E-01 a       688     1     3     2    13
 -4.4197464231685130E-01 a       689     1     3     2    14
 -1.5334660834474184E-01 a       690     1     3     2    15
 -6.1811962319850455E-01 a       691     1     3     2    16
 -3.1696396408694916E-01 a       692     1     3     2    17
  8.3664261615345670E-01 a       693     1     3     2    18
  2.0360240865661031E-01 a       694     1     3     2    19
  9.2032348900886152E-01 a       695     1     3     2    20
 -1.2170021380595883E+00 a       696     1     3     2    21
 -4.3512560004087247E-01 a       697     1     3     2    22
  8.4946092465127543E-01 a       698     1     3     2    23
  3.9549328632903324E-01 a       699     1     3     2    24
 -1.4680782386803226E+00 a       700     1     3     2    25
 -1.3696927750317482E+00 a       701     1     4     2     1
  3.6608314790627361E-01 a       702     1     4     2     2
  1.5146135860504439E+00 a       703     1     4     2     3
  5.1692456337992265E+00 a       704     1     4     2     4
  7.1279024130524193E-01 a       705     1     4     2     5
  9.1142433381354204E-01 a       706     1     4     2     6
 -1.3872406062908940E+00 a       707     1     4     2     7
  4.0382240375923711E-01 a       708     1     4     2     8
  1.7790033956585904E+00 a       709     1     4     2     9
  8.2654018979782251E-01 a       710     1     4     2    10
  6.6147668948917770E-02 a       711     1     4     2    11
 -2.9882197324505149E+00 a       712     1     4     2    12
 -3.8570783473733589E-01 a       713     1     4     2    13
 -4.0335662354552043E-01 a       714     1     4     2    14
  1.1661000891260842E+00 a       715     1     4     2    15
  6.0829872081168068E-01 a       716     1     4     2    16
  1.4411795272399928E+00 a       717     1     4     2    17
  3.1731837145079106E-01 a       718     1     4     2    18
 -1.5011847619532395E-01 a       719     1     4     2    19
  6.2341941196043316E-01 a       720     1     4     2    20
 -1.0682098645277356E+00 a       721     1     4     2    21
  1.7033946914193201E+00 a       722     1     4     2    22
  4.3025413984469141E-01 a       723     1     4     2    23
  1.6679121180087959E+00 a       724     1     4     2    24
  4.1579175986813360E-01 a       725     1     4     2    25
  1.0600903544925095E+00 a       726     1     5     2     1
 -1.1811418355468546E+00 a       727     1     5     2     2
  5.4206003472303810E-01 a       728     1     5     2     3
  1.6324501756096239E+00 a       729     1     5     2     4
  3.2405021417359225E-01 a       730     1     5     2     5
 -1.1566330562259963E+00 a       731     1     5     2     6
 -1.5897069529638166E-01 a       732     1     5     2     7
 -1.5011630148798034E+00 a       733     1     5     2     8
  1.8370279970024794E-01 a       734     1     5     2     9
 -7.0842335344586027E-01 a       735     1     5     2    10
 -4.1114287104142855E-01 a       736     1     5     2    11
 -1.7146880510820359E+00 a       737     1     5     2    12
 -1.6400713615855227E+00 a       738     1     5     2    13
 -7.4615630068138250E-01 a       739     1     5     2    14
 -2.0061395287276107E+00 a       740     1     5     2    15
 -5.0118164357240946E-01 a       741     1     5     2    16
 -1.8224215247653766E+00 a       742     1     5     2    17
 -1.0128621723664595E+00 a       743     1     5     2    18
 -1.5181775508283251E+00 a       744     1     5     2    19
 -6.4422236559793722E-01 a       745     1     5     2    20
  1.9237065378944913E+00 a       746     1     5     2    21
  9.6221146991929907E-01 a       747     1     5     2    22
  1.1943451856806948E+00 a       748     1     5     2    23
  1.0937150085950802E+00 a       749     1     5     2    24
  1.3414555612495500E+00 a       750     1     5     2    25
  1.2224303007403654E-03 a       751     1     6     2     1
  2.4010873064682681E-01 a       752     1     6     2     2
  1.6241783078741878E-01 a       753     1     6     2     3
 -1.0219983839061766E-01 a       754     1     6     2     4
  6.6120195539453386E-01 a       755     1     6     2     5
 -4.1605749394108343E-01 a       756     1     6     2     6
  7.9507555566101418E-01 a       757     1     6     2     7
  2.1217856515219253E+00 a       758     1     6     2     8
 -2.4949761869768747E-01 a       759     1     6     2     9
 -7.9656903519161637E-01 a       760     1     6     2    10
 -9.2329706718139859E-01 a       761     1     6     2    11
  1.4678090191602051E+00 a       762     1     6     2    12
  2.1901928401217432E-02 a       763     1     6     2    13
 -8.7348862786085646E-01 a       764     1     6     2    14
 -1.8258482837940471E+00 a       765     1     6     2    15
 -6.7190798259139395E-01 a       766     1     6     2    16
 -1.6369597542338774E+00 a       767     1     6     2    17
 -1.6851849434220927E+00 a       768     1     6     2    18
 -8.6407102910231259E-01 a       769     1     6     2    19
 -5.1133453132816165E-01 a       770     1     6     2    20
  1.3929646885797613E+00 a       771     1     6     2    21
 -5.8632039520862111E-01 a       772     1     6     2    22
 -5.6598854866874285E-02 a       773     1     6     2    23
 -7.3984371678331318E-01 a       774     1     6     2    24
  8.6651183183098024E-01 a       775     1     6     2    25
  5.0790666706864651E-01 a       776     1     7     2     1
  1.7061517482764252E+00 a       777     1     7     2     2
  7.5644578613790248E-01 a       778     1     7     2     3
 -2.0033268230605032E+00 a       779     1     7     2     4
 -1.5750265446459211E+00 a       780     1     7     2     5
 -7.2740778746902657E-02 a       781     1     7     2     6
  2.0357048583190665E-02 a       782     1     7     2     7
 -1.4115901959378066E-01 a       783     1     7     2     8
 -1.5372225391585446E+00 a       784     1     7     2     9
  4.3364941872572205E-01 a       785     1     7     2    10
 -1.0692873126308273E+00 a       786     1     7     2    11
 -1.4673848764690529E+00 a       787     1     7     2    12
  4.9264295252032486E-01 a       788     1     7     2    13
  6.5937367865244878E-01 a       789     1     7     2    14
  3.8100591054674941E-02 a       790     1     7     2    15
 -2.5692832874736768E+00 a       791     1     7     2    16
  9.9992320746848218E-01 a       792     1     7     2    17
 -2.0641319637719979E+00 a       793     1     7     2    18
 -6.7505003758190196E-01 a       794     1     7     2    19
  9.5121282744487035E-01 a       795     1     7     2    20
 -2.7455545208603582E+00 a       796     1     7     2    21
  2.9453270576096907E-01 a       797     1     7     2    22
 -1.5319359436348983E+00 a       798     1     7     2    23
  2.1954972102962739E-01 a       799     1     7     2    24
 -1.0171240313247796E+00 a       800     1     7     2    25
 -2.0079479547400920E+00 a       801     1     8     2     1
 -5.4815298600181048E+00 a       802     1     8     2     2
  6.1977101512884769E-01 a       803     1     8     2     3
  6.4621387337659542E-01 a       804     1     8     2     4
 -6.7950448005264752E+00 a       805     1     8     2     5
 -6.2374291576000029E-01 a       806     1     8     2     6
 -1.4573907828185431E-01 a       807     1     8     2     7
  7.7057535620540785E-01 a       808     1     8     2     8
  6.6130818856381424E-01 a       809     1     8     2     9
 -1.6161972667345401E+00 a       810     1     8     2    10
 -3.4698570157588136E+00 a       811     1     8     2    11
  3.6797887234032595E-01 a       812     1     8     2    12
  6.2171461311064136E-01 a       813     1     8     2    13
  8.8791883286673023E-01 a       814     1     8     2    14
  1.2854230471192762E+00 a       815     1     8     2    15
 -4.4534494247082437E+00 a       816     1     8     2    16
  2.1527217908733203E+00 a       817     1     8     2    17
 -4.3793176104660390E+00 a       818     1     8     2    18
  1.4933758981480731E+00 a       819     1     8     2    19
  1.7580602307113498E+00 a       820     1     8     2    20
  4.4617338940098483E-01 a       821     1     8     2    21
 -9.3704530319741186E-01 a       822     1     8     2    22
  3.1191126796794999E-01 a       823     1     8     2    23
  5.8958781827498363E+00 a       824     1     8     2    24
  7.3620966310323632E-01 a       825     1     8     2    25
  4.9210154997056277E-01 a       826     1     9     2     1
  3.4932939247027317E+00 a       827     1     9     2     2
  1.9744038360871285E+00 a       828     1     9     2     3
 -3.3128000896656253E+00 a       829     1     9     2     4
 -2.0802420647463729E+00 a       830     1     9     2     5
  1.6504854558879742E+00 a       831     1     9     2     6
  1.5199564959465768E+00 a       832     1     9     2     7
  8.5665132407307698E-01 a       833     1     9     2     8
  2.8947773076838721E+00 a       834     1     9     2     9
  2.0524706326192956E+00 a       835     1     9     2    10
 -5.0906584974853408E-01 a       836     1     9     2    11
 -1.3610946497647114E+00 a       837     1     9     2    12
 -9.7616257017192676E-01 a       838     1     9     2    13
 -5.5885923898733658E-01 a       839     1     9     2    14
  8.9297385410774055E-01 a       840     1     9     2    15
 -1.9836934581057883E-01 a       841     1     9     2    16
 -4.3106326930987748E-01 a       842     1     9     2    17
  4.8032350943222859E+00 a       843     1     9     2    18
  3.9211327915339977E-01 a       844     1     9     2    19
 -6.8726241392999377E-01 a       845     1     9     2    20
 -4.9727059766219572E-01 a       846     1     9     2    21
 -2.4316600117759277E+00 a       847     1     9     2    22
  1.8104985809706824E+00 a       848     1     9     2    23
  1.8897838607109946E-02 a       849     1     9     2    24
  2.3465890193448855E-01 a       850     1     9     2    25
 -1.7410615446815803E+00 a       851     1    10     2     1
 -2.7329797671602130E+00 a       852     1    10     2     2
  9.6722326714144580E-01 a       853     1    10     2     3
  3.1878676779544590E+00 a       854     1    10     2     4
  3.4285267788618823E+00 a       855     1    10     2     5
 -1.6401873614721790E-01 a       856     1    10     2     6
 -1.2460325588910155E+00 a       857     1    10     2     7
 -2.4352966243181791E+00 a       858     1    10     2     8
  3.3744043020720276E+00 a       859     1    10     2     9
 -1.0118327594508116E+00 a       860     1    10     2    10
  2.5888210287893032E-01 a       861     1    10     2    11
  1.4176043922428622E-01 a       862     1    10     2    12
  3.2668834651899029E-02 a       863     1    10     2    13
  1.7858225927012750E+00 a       864     1    10     2    14
 -9.8709302770655516E-01 a       865     1    10     2    15
  1.0535336186643862E+00 a       866     1    10     2    16
  6.0954489046995408E-01 a       867     1    10     2    17
 -5.0998672520385080E-01 a       868     1    10     2    18
  3.2135107978636090E-01 a       869     1    10     2    19
 -1.5944987793360940E-02 a       870     1    10     2    20
 -2.4989196336731793E-02 a       871     1    10     2    21
  2.5237114669927668E-01 a       872     1    10     2    22
  6.1843461888411277E-01 a       873     1    10     2    23
 -8.4257953961536514E-01 a       874     1    10     2    24
  1.4374643628536107E-01 a       875     1    10     2    25
 -8.1771221691704962E-02 a       876     1    11     2     1
  2.8029793542408781E+00 a       877     1    11     2     2
 -1.1225166875884172E+00 a       878     1    11     2     3
 -1.5486278798134823E+00 a       879     1    11     2     4
  6.6378076901965163E-02 a       880     1    11     2     5
 -7.8759167937143904E-01 a       881     1    11     2     6
  5.4795112533869161E-01 a       882     1    11     2     7
  6.4973813688018722E-01 a       883     1    11     2     8
 -8.0097173483342909E-01 a       884     1    11     2     9
 -1.6377901555126329E+00 a       885     1    11     2    10
  1.6650016358670122E-01 a       886     1    11     2    11
  1.4012009445571041E-01 a       887     1    11     2    12
  4.1165680415997474E-01 a       888     1    11     2    13
 -2.6643718468711425E-01 a       889     1    11     2    14
  3.6030206155043087E-01 a       890     1    11     2    15
  1.0442723560390166E-01 a       891     1    11     2    16
 -2.5488268795678124E+00 a       892     1    11     2    17
 -3.8457175768566793E-01 a       893     1    11     2    18
  1.1776552667810891E-01 a       894     1    11     2    19
 -1.6494326013339355E+00 a       895     1    11     2    20
  5.6675405994102446E-01 a       896     1    11     2    21
  1.6474235596820783E+00 a       897     1    11     2    22
 -1.0639026152397675E+00 a       898     1    11     2    23
  5.5902160321355622E-02 a       899     1    11     2    24
 -2.1798840962004444E+00 a       900     1    11     2    25
  1.0056685102639900E+00 a       901     1    12     2     1
 -1.4484577419988476E+00 a       902     1    12     2     2
 -9.3613376294826522E-01 a       903     1    12     2     3
  4.9705976710107985E-01 a       904     1    12     2     4
 -3.2156849530183995E-01 a       905     1    12     2     5
 -1.5063577301033928E+00 a       906     1    12     2     6
  2.2174903948444979E-01 a       907     1    12     2     7
  2.2285721961000289E+00 a       908     1    12     2     8
  1.3422762461309588E+00 a       909     1    12     2     9
  1.4106615645085143E+00 a       910     1    12     2    10
  8.0567739969168506E-01 a       911     1    12     2    11
 -3.4274848699533096E+00 a       912     1    12     2    12
  1.2474024754827473E+00 a       913     1    12     2    13
 -4.6038088992424442E-01 a       914     1    12     2    14
 -1.7357452163451821E+00 a       915     1    12     2    15
 -1.1777132687968770E+00 a       916     1    12     2    16
  1.6237196030435375E+00 a       917     1    12     2    17
 -1.1076290092337888E+00 a       918     1    12     2    18
  1.2033523777308557E+00 a       919     1    12     2    19
 -2.9223284078544298E-01 a       920     1    12     2    20
 -1.5293272390689128E+00 a       921     1    12     2    21
  2.2978696911573721E-01 a       922     1    12     2    22
  1.0855147223144590E+00 a       923     1    12     2    23
  3.5891570544782425E-01 a       924     1    12     2    24
 -2.4021954357511683E+00 a       925     1    12     2    25
  9.0089304459065678E-01 a       926     1    13     2     1
  1.3739097361532566E+00 a       927     1    13     2     2
  1.3906295489681570E+00 a       928     1    13     2     3
  7.0445235795084582E-01 a       929     1    13     2     4
  1.0438054709477012E+00 a       930     1    13     2     5
  2.9044385313388510E-01 a       931     1    13     2     6
  3.6655657478768289E-01 a       932     1    13     2     7
  1.0873320041522685E+00 a       933     1    13     2     8
  6.9786929115610830E-01 a       934     1    13     2     9
 -1.8485774540116755E+00 a       935     1    13     2    10
 -1.9737560067849969E+00 a       936     1    13     2    11
  1.4765482063041322E+00 a       937     1    13     2    12
  2.1766652772725475E-01 a       938     1    13     2    13
  5.9829040465122107E-01 a       939     1    13     2    14
 -2.5435349179870959E-01 a       940     1    13     2    15
 -1.6388915678852486E-01 a       941     1    13     2    16
  4.2787792210788475E-02 a       942     1    13     2    17
 -1.1041733377445948E+00 a       943     1    13     2    18
  3.4475124422810827E-01 a       944     1    13     2    19
  8.1209263886947514E-01 a       945     1    13     2    20
  6.7137370618994896E-01 a       946     1    13     2    21
 -7.3882003038848776E-01 a       947     1    13     2    22
 -8.4383646805214896E-01 a       948     1    13     2    23
  3.0882375424847314E-01 a       949     1    13     2    24
  4.6126338901407365E-01 a       950     1    13     2    25
 -9.6988682239574608E-01 a       951     1    14     2     1
  7.2674183062167308E-01 a       952     1    14     2     2
 -2.4742870544881836E+00 a       953     1    14     2     3
  2.7970669238558621E+00 a       954     1    14     2     4
 -1.2070253771804389E+00 a       955     1    14     2     5
  9.9645939913556680E-01 a       956     1    14     2     6
 -1.7272046371015641E+00 a       957     1    14     2     7
  1.9145109287660971E+00 a       958     1    14     2     8
 -3.0610260769142777E-01 a       959     1    14     2     9
 -1.6883779505562477E-01 a       960     1    14     2    10
  9.2288361575793221E-01 a       961     1    14     2    11
  1.5387214017875170E+00 a       962     1    14     2    12
 -1.5850149057314240E+00 a       963     1    14     2    13
 -9.8213147705904880E-01 a       964     1    14     2    14
 -1.1562928403504744E+00 a       965     1    14     2    15
 -3.7969530569449128E-01 a       966     1    14     2    16
 -3.6818033682615887E+00 a       967     1    14     2    17
  2.5367694232964882E-01 a       968     1    14     2    18
  3.3226831744527574E-01 a       969     1    14     2    19
  1.7432113443290539E-01 a       970     1    14     2    20
 -1.0525500611346599E+00 a       971     1    14     2    21
 -3.6123324276593211E-01 a       972     1    14     2    22
 -1.0804950387215559E-01 a       973     1    14     2    23
  1.4258352579512623E-01 a       974     1    14     2    24
 -2.9011166157137502E-02 a       975     1    14     2    25
 -1.2900433322755969E+00 a       976     1    15     2     1
 -2.4937406604029211E+00 a       977     1    15     2     2
 -8.7219568551030213E-01 a       978     1    15     2     3
  3.6844330136971379E+00 a       979     1    15     2     4
  1.0197895017644614E+00 a       980     1    15     2     5
 -9.0214566830180432E-01 a       981     1    15     2     6
 -1.5034280728174612E+00 a       982     1    15     2     7
 -9.9979697842328974E-01 a       983     1    15     2     8
 -1.0223066814047659E+00 a       984     1    15     2     9
  9.5078756976613291E-02 a       985     1    15     2    10
  1.3521136822009379E+00 a       986     1    15     2    11
 -5.7243730316518093E-01 a       987     1    15     2    12
 -5.8414631537223283E-01 a       988     1    15     2    13
 -4.6038252647625577E-01 a       989     1    15     2    14
  8.0330082172186679E-01 a       990     1    15     2    15
  1.0143027670625655E+00 a       991     1    15     2    16
  2.7405066628224661E-01 a       992     1    15     2    17
 -1.1562341559473761E+00 a       993     1    15     2    18
 -4.7667188648705638E-01 a       994     1    15     2    19
  6.3723319031855363E-01 a       995     1    15     2    20
  7.0855744715989422E-01 a       996     1    15     2    21
  8.1462412391039174E-01 a       997     1    15     2    22
  2.4277726866176808E-01 a       998     1    15     2    23
 -1.1876858756574615E+00 a       999     1    15     2    24
  1.2009930333879946E+00 a      1000     1    15     2    25
 -2.8157659048486625E+00 a      1001     1    16     2     1
 -8.1689975665917007E+00 a      1002     1    16     2     2
  5.4697908708749288E-01 a      1003     1    16     2     3
 -7.8290881239252863E-01 a      1004     1    16     2     4
 -4.2142577124765968E+00 a      1005     1    16     2     5
  1.3785732312771790E+00 a      1006     1    16     2     6
  1.7130557548541181E+00 a      1007     1    16     2     7
  1.3034608091975498E+01 a      1008     1    16     2     8
 -4.9874517455825034E+00 a      1009     1    16     2     9
 -1.1598940749348319E+00 a      1010     1    16     2    10
 -1.7694972392923420E+00 a      1011     1    16     2    11
  2.9044404697140394E+00 a      1012     1    16     2    12
 -3.1309789199602647E+00 a      1013     1    16     2    13
 -1.1391340118599158E+00 a      1014     1    16     2    14
  3.3507233405658905E+00 a      1015     1    16     2    15
  3.8419004584452128E+00 a      1016     1    16     2    16
  3.1132751046529190E+00 a      1017     1    16     2    17
 -1.5101530137122039E+00 a      1018     1    16     2    18
  3.4990470389169345E-02 a      1019     1    16     2    19
  3.4403246148737003E+00 a      1020     1    16     2    20
  6.9370541412276392E+00 a      1021     1    16     2    21
 -1.4463702242946613E-01 a      1022     1    16     2    22
 -7.9789720216555715E-01 a      1023     1    16     2    23
 -1.1183774857188842E+00 a      1024     1    16     2    24
  1.0458597680288825E+01 a      1025     1    16     2    25
 -9.3021664786968783E-01 a      1026     1    17     2     1
 -5.2589688940711516E+00 a      1027     1    17     2     2
  9.3171721310258349E-01 a      1028     1    17     2     3
 -2.0942528051619702E-01 a      1029     1    17     2     4
 -7.0207834797129531E-01 a      1030     1    17     2     5
 -1.7273778453981634E-01 a      1031     1    17     2     6
 -7.0296303285502681E-01 a      1032     1    17     2     7
  4.2215763144704715E-01 a      1033     1    17     2     8
  2.2613872748411055E+00 a      1034     1    17     2     9
 -9.1364917022428049E-01 a      1035     1    17     2    10
 -2.0207282503193441E-01 a      1036     1    17     2    11
  9.4503678328231233E-01 a      1037     1    17     2    12
  7.7897815529730829E-01 a      1038     1    17     2    13
  8.2761328062103312E-01 a      1039     1    17     2    14
 -4.2483148182175388E+00 a      1040     1    17     2    15
 -1.3729403284660855E+00 a      1041     1    17     2    16
  2.0182832251877422E-01 a      1042     1    17     2    17
  1.7300803060191154E+00 a      1043     1    17     2    18
  1.2053186128130200E+00 a      1044     1    17     2    19
  2.2547378989609515E-01 a      1045     1    17     2    20
  1.7571617957583938E+00 a      1046     1    17     2    21
 -1.4492665267511073E-01 a      1047     1    17     2    22
 -5.0396921242001980E-01 a      1048     1    17     2    23
  1.5336030104959737E+00 a      1049     1    17     2    24
  9.8332621485689808E-01 a      1050     1    17     2    25
  8.6638714563523356E-01 a      1051     1    18     2     1
  3.2342133449635080E-01 a      1052     1    18     2     2
 -5.6735755216308004E-01 a      1053     1    18     2     3
  7.3033827257751949E-01 a      1054     1    18     2     4
 -1.3256611292943361E+00 a      1055     1    18     2     5
 -3.0043379324606740E+00 a      1056     1    18     2     6
  1.3648994878258291E+00 a      1057     1    18     2     7
 -5.5719407423078550E-03 a      1058     1    18     2     8
 -1.7755906466069096E+00 a      1059     1    18     2     9
 -2.3593770616281056E+00 a      1060     1    18     2    10
  2.2378114732028928E-01 a      1061     1    18     2    11
  2.1264911999674032E+00 a      1062     1    18     2    12
  4.3803364860267696E-01 a      1063     1    18     2    13
 -8.1915703818972685E-01 a      1064     1    18     2    14
  6.6676991318435863E-01 a      1065     1    18     2    15
 -6.0724923249568330E-01 a      1066     1    18     2    16
 -9.3152016639218970E-03 a      1067     1    18     2    17
 -7.4862440885166670E-01 a      1068     1    18     2    18
  3.8564304847544195E-02 a      1069     1    18     2    19
 -5.7498564670315722E-01 a      1070     1    18     2    20
  6.2671512487770742E-01 a      1071     1    18     2    21
