################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7189341284291273E+00 a      1068     0    43     1    18
  1.1751764385417811E+00 a      1069     0    43     1    19
 -5.6058721535738154E-01 a      1070     0    43     1    20
  4.8437288456013017E-01 a      1071     0    43     1    21
  7.8759594094979257E-01 a      1072     0    43     1    22
 -1.8964870113673176E+00 a      1073     0    43     1    23
  4.9150444762418583E-01 a      1074     0    43     1    24
 -5.0131469321202569E-02 a      1075     0    43     1    25
 -5.0112529251342579E+00 a      1076     0    44     1     1
 -1.5150130779166577E+00 a      1077     0    44     1     2
 -5.0380993332492068E+00 a      1078     0    44     1     3
  1.8412803932965034E+00 a      1079     0    44     1     4
 -3.4739266230337096E+00 a      1080     0    44     1     5
 -4.0332370577242829E+00 a      1081     0    44     1     6
 -3.4365097490222665E+00 a      1082     0    44     1     7
 -1.4899770253805404E+00 a      1083     0    44     1     8
  3.2143779765357441E+00 a      1084     0    44     1     9
  2.2945048975883406E-01 a      1085     0    44     1    10
  2.6157256263190731E-01 a      1086     0    44     1    11
 -7.6424393123775947E-01 a      1087     0    44     1    12
 -2.0007286520407512E+00 a      1088     0    44     1    13
 -3.1330733730880271E+00 a      1089     0    44     1    14
  6.3477717696149580E-03 a      1090     0    44     1    15
 -3.5517739343383536E+00 a      1091     0    44     1    16
 -7.3012431395410549E-01 a      1092     0    44     1    17
 -2.0749320733105141E+00 a      1093     0    44     1    18
  2.4604023821381582E+00 a      1094     0    44     1    19
  3.2705569405543446E+00 a      1095     0    44     1    20
 -1.3253594426788262E+00 a      1096     0    44     1    21
 -2.1639093840793504E+00 a      1097     0    44     1    22
  4.4242993031269995E-01 a      1098     0    44     1    23
 -2.3456112000677849E+00 a      1099     0    44     1    24
 -4.7747892759816286E-02 a      1100     0    44     1    25
  1.5939973665828437E+00 a      1101     0    45     1     1
 -2.7506553079122384E+00 a      1102     0    45     1     2
  1.6735504770633658E+00 a      1103     0    45     1     3
  1.5226194214565378E+00 a      1104     0    45     1     4
 -2.4738808699837205E+00 a      1105     0    45     1     5
  1.4493946598036018E+00 a      1106     0    45     1     6
 -4.8631828778728146E+00 a      1107     0    45     1     7
  1.7642570606755161E+00 a      1108     0    45     1     8
 -1.1176660525359086E+00 a      1109     0    45     1     9
  1.9194997359162463E-01 a      1110     0    45     1    10
 -7.8356305100784640E+00 a      1111     0    45     1    11
 -3.5840893013587671E-01 a      1112     0    45     1    12
  2.7574792058257724E+00 a      1113     0    45     1    13
  1.3848028569727869E-02 a      1114     0    45     1    14
  1.2792479442566049E+00 a      1115     0    45     1    15
  2.3860913356970964E-01 a      1116     0    45     1    16
 -3.9699805708803382E+00 a      1117     0    45     1    17
  1.8407250051192392E+00 a      1118     0    45     1    18
 -1.2542283813762518E+00 a      1119     0    45     1    19
  9.3897831903042475E-02 a      1120     0    45     1    20
 -3.8308987576942468E+00 a      1121     0    45     1    21
 -9.0669283990533902E+00 a      1122     0    45     1    22
 -8.7142859719474988E+00 a      1123     0    45     1    23
  6.5116511746379269E-01 a      1124     0    45     1    24
 -2.3719396423332650E+00 a      1125     0    45     1    25
  2.0469338410123261E+00 a      1126     0    46     1     1
 -3.7402372203747319E-03 a      1127     0    46     1     2
  1.4231591815289131E+00 a      1128     0    46     1     3
  1.3214609890880080E+00 a      1129     0    46     1     4
  1.0247058359938706E+00 a      1130     0    46     1     5
 -5.0108392493215825E-01 a      1131     0    46     1     6
 -1.8706816391624876E+00 a      1132     0    46     1     7
  2.9418628732825551E+00 a      1133     0    46     1     8
  4.0636944632285915E-01 a      1134     0    46     1     9
  6.2700436674498206E-01 a      1135     0    46     1    10
  6.7727544746471569E-01 a      1136     0    46     1    11
  3.8148465968736517E-01 a      1137     0    46     1    12
 -2.2710232506081645E+00 a      1138     0    46     1    13
 -1.9056507821176488E-01 a      1139     0    46     1    14
 -4.5808452510491832E-01 a      1140     0    46     1    15
 -1.9248960398077519E-01 a      1141     0    46     1    16
 -3.9450136392671706E+00 a      1142     0    46     1    17
 -4.8040881520811468E-01 a      1143     0    46     1    18
 -6.9460655437270896E-02 a      1144     0    46     1    19
  7.5107254467189921E-01 a      1145     0    46     1    20
 -3.7994202114696409E+00 a      1146     0    46     1    21
 -2.5859593771556173E+00 a      1147     0    46     1    22
 -8.0991065975802579E-01 a      1148     0    46     1    23
  4.0991813977459865E-02 a      1149     0    46     1    24
 -1.1709569555318864E+00 a      1150     0    46     1    25
  1.9414339984406570E+00 a      1151     0    47     1     1
 -4.7803312175106027E-01 a      1152     0    47     1     2
  2.1540827252338719E+00 a      1153     0    47     1     3
  7.5374896285147186E-01 a      1154     0    47     1     4
  8.5301868438506423E-01 a      1155     0    47     1     5
  1.4297196930278686E-01 a      1156     0    47     1     6
 -1.0395189777580500E+00 a      1157     0    47     1     7
  2.2220454825933658E+00 a      1158     0    47     1     8
  5.2842510312521442E-02 a      1159     0    47     1     9
  5.0899106204334410E-01 a      1160     0    47     1    10
 -6.5118436309773986E-01 a      1161     0    47     1    11
  7.9683802246432525E-02 a      1162     0    47     1    12
 -2.4448981223626989E+00 a      1163     0    47     1    13
 -1.4519057021981656E+00 a      1164     0    47     1    14
 -5.2326702427937044E-01 a      1165     0    47     1    15
 -9.3631688705452826E-02 a      1166     0    47     1    16
 -3.9439328174345900E+00 a      1167     0    47     1    17
 -8.7803738464080916E-01 a      1168     0    47     1    18
 -1.4543423569038867E+00 a      1169     0    47     1    19
  1.1036932788828544E+00 a      1170     0    47     1    20
 -3.8994241131031857E+00 a      1171     0    47     1    21
 -2.3687980777478193E+00 a      1172     0    47     1    22
 -1.6107293979244808E+00 a      1173     0    47     1    23
 -5.7397560231582567E-01 a      1174     0    47     1    24
 -1.0673340773235835E+00 a      1175     0    47     1    25
  4.7721272990617031E-01 a      1176     0    48     1     1
  2.4356192540515467E-01 a      1177     0    48     1     2
  1.4773088643758231E-01 a      1178     0    48     1     3
  1.2204968222883950E-01 a      1179     0    48     1     4
  2.6889296579085137E-01 a      1180     0    48     1     5
  5.3794154617750312E-01 a      1181     0    48     1     6
  1.0549820956322824E-01 a      1182     0    48     1     7
  2.6858849315316774E-01 a      1183     0    48     1     8
 -7.4198200934919534E-01 a      1184     0    48     1     9
  4.4770642310475284E-01 a      1185     0    48     1    10
 -1.1192554119377132E-01 a      1186     0    48     1    11
 -1.1815744221151299E+00 a      1187     0    48     1    12
 -6.8830384682512691E-01 a      1188     0    48     1    13
 -3.0638746866116573E-01 a      1189     0    48     1    14
 -6.7503273842359190E-01 a      1190     0    48     1    15
  5.6869371584775719E-01 a      1191     0    48     1    16
  7.3323797741047991E-01 a      1192     0    48     1    17
 -4.0692936248349143E-01 a      1193     0    48     1    18
 -9.7222227559998320E-01 a      1194     0    48     1    19
 -9.6275303967494796E-01 a      1195     0    48     1    20
 -5.6515337444272529E-01 a      1196     0    48     1    21
  1.8759638386000763E-01 a      1197     0    48     1    22
  4.4355435971574564E-01 a      1198     0    48     1    23
  3.8838655348467238E-01 a      1199     0    48     1    24
  6.8037449775728531E-01 a      1200     0    48     1    25
 -1.8473328888788140E-01 a      1201     0    49     1     1
 -2.8441031720286780E-01 a      1202     0    49     1     2
  4.5468444001046893E-01 a      1203     0    49     1     3
 -6.0419205900346822E-02 a      1204     0    49     1     4
 -1.5405474777999115E-01 a      1205     0    49     1     5
 -1.0423426606693060E+00 a      1206     0    49     1     6
  2.4358168899961419E-01 a      1207     0    49     1     7
 -1.2862765672343968E+00 a      1208     0    49     1     8
  8.7639855670187072E-01 a      1209     0    49     1     9
 -7.9421665526727070E-01 a      1210     0    49     1    10
  3.8353243801399900E-02 a      1211     0    49     1    11
 -2.5647947811153993E-01 a      1212     0    49     1    12
  6.3055381740812966E-01 a      1213     0    49     1    13
  3.6515815272097296E-01 a      1214     0    49     1    14
  8.1862214027228242E-01 a      1215     0    49     1    15
 -3.9814263738958539E-01 a      1216     0    49     1    16
 -7.8488766351503814E-01 a      1217     0    49     1    17
 -7.9729338822260376E-01 a      1218     0    49     1    18
  7.7057247183880033E-03 a      1219     0    49     1    19
  5.7615094937826494E-01 a      1220     0    49     1    20
  8.9350713198553300E-01 a      1221     0    49     1    21
  1.9586831935815584E-02 a      1222     0    49     1    22
 -7.5680650015420931E-02 a      1223     0    49     1    23
 -7.9899417966056441E-01 a      1224     0    49     1    24
 -4.1313581584203329E-01 a      1225     0    49     1    25
 -1.2481726199350014E+00 a      1226     0    50     1     1
 -3.5194064997488752E+00 a      1227     0    50     1     2
 -6.2865810959793835E+00 a      1228     0    50     1     3
 -1.1663805616477370E+00 a      1229     0    50     1     4
 -1.9356894436609247E+00 a      1230     0    50     1     5
  1.9714497788274781E+00 a      1231     0    50     1     6
 -2.1237735809308025E+00 a      1232     0    50     1     7
  3.8161409316897599E+00 a      1233     0    50     1     8
  6.6062228676577277E+00 a      1234     0    50     1     9
  1.3137376032394947E+00 a      1235     0    50     1    10
  6.9235489476053158E-01 a      1236     0    50     1    11
  2.6042315729093852E+00 a      1237     0    50     1    12
  5.9289464902722067E-01 a      1238     0    50     1    13
  2.0295277602074342E+00 a      1239     0    50     1    14
 -9.2989083235495940E-01 a      1240     0    50     1    15
 -1.2777015228258451E-01 a      1241     0    50     1    16
 -2.9589349209912386E+00 a      1242     0    50     1    17
  8.3980879163181488E-01 a      1243     0    50     1    18
  1.9552670920126294E+00 a      1244     0    50     1    19
 -1.6192162170024540E+00 a      1245     0    50     1    20
  1.1254884410416889E-02 a      1246     0    50     1    21
  1.5775193660329505E+00 a      1247     0    50     1    22
 -4.6150929835985349E-01 a      1248     0    50     1    23
  2.6879905024702877E-01 a      1249     0    50     1    24
 -2.7923240727172011E-01 a      1250     0    50     1    25
  1.0659501983590400E+00 a      1251     0    51     1     1
 -1.7624865499929825E+00 a      1252     0    51     1     2
 -9.2656413256109871E-01 a      1253     0    51     1     3
  7.9576011063892949E-01 a      1254     0    51     1     4
  2.0398977494671014E-01 a      1255     0    51     1     5
  2.5290339559878761E+00 a      1256     0    51     1     6
 -4.8598642986330309E-01 a      1257     0    51     1     7
  4.4103106756128856E+00 a      1258     0    51     1     8
  2.8646438128814622E-01 a      1259     0    51     1     9
  8.7873636959794610E-02 a      1260     0    51     1    10
  5.4523937162298763E-01 a      1261     0    51     1    11
 -2.6583851998617375E-01 a      1262     0    51     1    12
 -3.1035873926272117E-01 a      1263     0    51     1    13
  1.3366390396119063E+00 a      1264     0    51     1    14
 -7.8870748858922635E-01 a      1265     0    51     1    15
 -1.0265187395070428E+00 a      1266     0    51     1    16
 -1.2634985561993597E+00 a      1267     0    51     1    17
 -1.7211630943246774E+00 a      1268     0    51     1    18
  2.2565825661894072E+00 a      1269     0    51     1    19
  1.6187558081945428E+00 a      1270     0    51     1    20
  3.5539571301652373E-01 a      1271     0    51     1    21
  4.2393601088548094E-01 a      1272     0    51     1    22
 -2.3187065332963437E+00 a      1273     0    51     1    23
  5.1284700321253573E-01 a      1274     0    51     1    24
 -2.0856705019666748E+00 a      1275     0    51     1    25
  1.3010537613691884E+00 a      1276     0    52     1     1
 -3.0929338349594961E+00 a      1277     0    52     1     2
 -1.4539694094620075E+00 a      1278     0    52     1     3
  1.0962759306716088E+00 a      1279     0    52     1     4
 -4.9316650034624976E-01 a      1280     0    52     1     5
  1.8332667696382032E+00 a      1281     0    52     1     6
 -1.1015595235911007E+00 a      1282     0    52     1     7
  2.7063268451690345E+00 a      1283     0    52     1     8
 -1.3715022984314895E-01 a      1284     0    52     1     9
 -1.0336597462848416E+00 a      1285     0    52     1    10
  4.7222441479265402E-02 a      1286     0    52     1    11
 -7.4399649948193175E-02 a      1287     0    52     1    12
 -2.9175768775143596E-01 a      1288     0    52     1    13
  1.1691380955528168E+00 a      1289     0    52     1    14
  1.4918752002532290E-01 a      1290     0    52     1    15
 -9.2298178932493780E-01 a      1291     0    52     1    16
 -2.6748703804253964E-02 a      1292     0    52     1    17
 -1.1532325157309888E+00 a      1293     0    52     1    18
  2.1817099871363155E+00 a      1294     0    52     1    19
  7.0179541631198550E-01 a      1295     0    52     1    20
 -7.5422169391834792E-01 a      1296     0    52     1    21
  1.7543273297720576E+00 a      1297     0    52     1    22
 -1.5805344218635489E+00 a      1298     0    52     1    23
  2.7434589835659634E-01 a      1299     0    52     1    24
 -2.3011933487047216E+00 a      1300     0    52     1    25
 -5.1014988128687593E+00 a      1301     0    53     1     1
 -2.5256833943550769E+00 a      1302     0    53     1     2
 -1.4810872045826395E+00 a      1303     0    53     1     3
 -9.5094230402037877E-02 a      1304     0    53     1     4
 -5.2061231749158150E+00 a      1305     0    53     1     5
 -2.7802045672269955E+00 a      1306     0    53     1     6
 -2.3024145694088842E+00 a      1307     0    53     1     7
 -2.5123695739699787E+00 a      1308     0    53     1     8
  2.1804934027795220E+00 a      1309     0    53     1     9
  7.3348603487615471E-01 a      1310     0    53     1    10
  1.8027950717998407E+00 a      1311     0    53     1    11
  1.9832523742223727E+00 a      1312     0    53     1    12
 -9.4805253523802904E+00 a      1313     0    53     1    13
 -4.2692331482771566E+00 a      1314     0    53     1    14
  1.9772283689357302E+00 a      1315     0    53     1    15
 -4.0150659555171906E+00 a      1316     0    53     1    16
  1.9680461277212071E+00 a      1317     0    53     1    17
 -3.5941103863719137E+00 a      1318     0    53     1    18
 -1.1504582029084363E+00 a      1319     0    53     1    19
  2.7889364157142245E+00 a      1320     0    53     1    20
 -1.7152858604401990E+00 a      1321     0    53     1    21
 -3.8843286671850663E+00 a      1322     0    53     1    22
  6.5641498828324329E-01 a      1323     0    53     1    23
  9.8548638437995006E-01 a      1324     0    53     1    24
 -2.6117940486184060E-01 a      1325     0    53     1    25
 -1.2062623614535803E+00 a      1326     0    54     1     1
  3.0384524076533790E+00 a      1327     0    54     1     2
 -3.1451318157644925E+00 a      1328     0    54     1     3
 -5.7353587059185185E-01 a      1329     0    54     1     4
  2.1618278317925301E+00 a      1330     0    54     1     5
 -2.9693769880187687E-01 a      1331     0    54     1     6
  2.4514993102414104E+00 a      1332     0    54     1     7
  1.1524306619063060E-01 a      1333     0    54     1     8
  7.8753499646068126E-01 a      1334     0    54     1     9
 -1.2103688028519599E+00 a      1335     0    54     1    10
  3.0499526136758695E+00 a      1336     0    54     1    11
  1.8151230469534518E+00 a      1337     0    54     1    12
 -2.3837718152593306E+00 a      1338     0    54     1    13
  6.5097965514731504E-01 a      1339     0    54     1    14
 -8.0492259507856279E-01 a      1340     0    54     1    15
 -8.0381803749918779E-01 a      1341     0    54     1    16
  2.5234352817927737E+00 a      1342     0    54     1    17
  1.2960414659255302E+00 a      1343     0    54     1    18
 -9.2551469535115360E-01 a      1344     0    54     1    19
  4.1139246082700770E-01 a      1345     0    54     1    20
  2.5065951901917525E+00 a      1346     0    54     1    21
 -1.8684241389977772E+00 a      1347     0    54     1    22
  4.9982172758318661E+00 a      1348     0    54     1    23
 -2.4787048204243995E+00 a      1349     0    54     1    24
 -5.9271566337965942E-01 a      1350     0    54     1    25
 -3.8162041509883454E-01 a      1351     0    55     1     1
 -1.0733257469937181E+00 a      1352     0    55     1     2
 -5.1497211270216459E-01 a      1353     0    55     1     3
 -1.9032022729132997E-01 a      1354     0    55     1     4
 -2.7513218791991984E-01 a      1355     0    55     1     5
 -1.0434525920958826E-01 a      1356     0    55     1     6
  4.7395350884449799E-01 a      1357     0    55     1     7
  1.3695430198075925E-01 a      1358     0    55     1     8
  4.5340661980550923E-01 a      1359     0    55     1     9
  4.9196573404170763E-01 a      1360     0    55     1    10
 -8.0301416088885891E-01 a      1361     0    55     1    11
 -1.7410909112375729E-02 a      1362     0    55     1    12
  6.1586762443522980E-01 a      1363     0    55     1    13
  4.2215982786872303E-01 a      1364     0    55     1    14
 -6.0292773953498226E-02 a      1365     0    55     1    15
 -1.0128399298712130E-01 a      1366     0    55     1    16
  6.2005963924629404E-01 a      1367     0    55     1    17
  5.6377576615047975E-01 a      1368     0    55     1    18
  5.7736837413696895E-01 a      1369     0    55     1    19
  8.7418241517493245E-01 a      1370     0    55     1    20
  8.6994066337639386E-01 a      1371     0    55     1    21
  5.6564813750021048E-01 a      1372     0    55     1    22
  1.1312750469487716E+00 a      1373     0    55     1    23
 -2.7110277177367476E-01 a      1374     0    55     1    24
  7.1463742525935503E-01 a      1375     0    55     1    25
  8.2811952349069757E-03 a      1376     0    56     1     1
  6.0765240452523284E-01 a      1377     0    56     1     2
  1.6335087850409474E-01 a      1378     0    56     1     3
 -2.6128768605392275E-02 a      1379     0    56     1     4
 -1.6446479990428869E-01 a      1380     0    56     1     5
 -6.3662825318428973E-01 a      1381     0    56     1     6
 -4.1618469553510162E-01 a      1382     0    56     1     7
 -9.3261719997503734E-01 a      1383     0    56     1     8
  1.4474169991250230E-01 a      1384     0    56     1     9
  7.2504015611742786E-02 a      1385     0    56     1    10
 -3.5271579854324586E-01 a      1386     0    56     1    11
  2.1071918606435058E-01 a      1387     0    56     1    12
  3.3721614189784033E-01 a      1388     0    56     1    13
 -8.2475120328546392E-01 a      1389     0    56     1    14
  2.4469870556776679E-01 a      1390     0    56     1    15
 -6.9631318690643862E-01 a      1391     0    56     1    16
  2.0389869683901907E+00 a      1392     0    56     1    17
  3.5197184729237818E-01 a      1393     0    56     1    18
  3.5555347870167353E-01 a      1394     0    56     1    19
 -6.5364910476961213E-01 a      1395     0    56     1    20
  1.3410692305622789E+00 a      1396     0    56     1    21
  3.3415146676711749E-01 a      1397     0    56     1    22
  7.4885389020433868E-01 a      1398     0    56     1    23
  2.7520617390029745E-01 a      1399     0    56     1    24
 -7.0280409166005287E-01 a      1400     0    56     1    25
  5.0562321267104171E-01 a      1401     0    57     1     1
  2.1080306974123217E-01 a      1402     0    57     1     2
 -1.2541325588952275E+00 a      1403     0    57     1     3
  2.5248857676393610E-01 a      1404     0    57     1     4
  7.1707497576579304E-01 a      1405     0    57     1     5
  1.5752384711233261E-01 a      1406     0    57     1     6
 -7.6603630985845672E-01 a      1407     0    57     1     7
 -2.1077796612684267E-02 a      1408     0    57     1     8
  5.7162247807784061E-01 a      1409     0    57     1     9
 -1.1770450357735493E-01 a      1410     0    57     1    10
  1.1129000118541722E-01 a      1411     0    57     1    11
  6.5607666072272508E-01 a      1412     0    57     1    12
  2.5514909760416310E-01 a      1413     0    57     1    13
  5.9408070783135891E-01 a      1414     0    57     1    14
  8.8521365499452415E-02 a      1415     0    57     1    15
 -4.7142903171367095E-01 a      1416     0    57     1    16
 -2.1567553584298224E-01 a      1417     0    57     1    17
  8.9561337199156521E-01 a      1418     0    57     1    18
  5.5775050565001683E-01 a      1419     0    57     1    19
 -2.8027975775586922E-01 a      1420     0    57     1    20
 -1.1233057696917956E-01 a      1421     0    57     1    21
 -2.1709833818341451E-01 a      1422     0    57     1    22
  7.3111793130993152E-01 a      1423     0    57     1    23
  4.2587560536215796E-01 a      1424     0    57     1    24
 -2.3240243236425973E-01 a      1425     0    57     1    25
 -6.2947533134637035E-01 a      1426     0    58     1     1
 -3.0225562819421424E-03 a      1427     0    58     1     2
  5.8538671088801708E-01 a      1428     0    58     1     3
 -1.6166501333426311E-01 a      1429     0    58     1     4
 -6.9396449112369796E-01 a      1430     0    58     1     5
  3.3583669658628100E-02 a      1431     0    58     1     6
  3.7778090942899578E-01 a      1432     0    58     1     7
  1.3823174339251645E-01 a      1433     0    58     1     8
 -4.9949850574606980E-01 a      1434     0    58     1     9
  3.5067452489999013E-02 a      1435     0    58     1    10
  3.8581081142583649E-02 a      1436     0    58     1    11
  2.1282501636356058E-01 a      1437     0    58     1    12
 -3.6893202647046275E-01 a      1438     0    58     1    13
 -6.3710194300745548E-01 a      1439     0    58     1    14
 -2.6128109443510089E-01 a      1440     0    58     1    15
  3.7360586535911700E-01 a      1441     0    58     1    16
  6.3241671710323799E-02 a      1442     0    58     1    17
 -1.5883568705706791E-01 a      1443     0    58     1    18
 -1.4145994232891959E-01 a      1444     0    58     1    19
  5.7669145101048769E-01 a      1445     0    58     1    20
  6.8264206618004988E-02 a      1446     0    58     1    21
  4.6219891395707036E-01 a      1447     0    58     1    22
 -6.2569987033426255E-01 a      1448     0    58     1    23
 -1.6719951096524424E-01 a      1449     0    58     1    24
  1.7272595543275246E-01 a      1450     0    58     1    25
  9.4357873688670224E-01 a      1451     0    59     1     1
  3.2616806275404939E+00 a      1452     0    59     1     2
  1.8824321696981730E+00 a      1453     0    59     1     3
  3.4632376853862673E-01 a      1454     0    59     1     4
  9.3858224636257159E-01 a      1455     0    59     1     5
 -1.4946276980159587E+00 a      1456     0    59     1     6
  2.7391788337897043E+00 a      1457     0    59     1     7
 -3.6748137771631133E+00 a      1458     0    59     1     8
 -3.7167623027873273E+00 a      1459     0    59     1     9
 -1.3130624554260619E+00 a      1460     0    59     1    10
 -1.2516267541054558E+00 a      1461     0    59     1    11
 -1.0151048019734001E+00 a      1462     0    59     1    12
  1.1000716297877611E+00 a      1463     0    59     1    13
 -1.0574193340821429E+00 a      1464     0    59     1    14
  6.2934278006347821E-01 a      1465     0    59     1    15
  8.0607683837766730E-01 a      1466     0    59     1    16
  2.3041365171119352E+00 a      1467     0    59     1    17
 -2.6351168983491431E+00 a      1468     0    59     1    18
 -1.4520561476223084E+00 a      1469     0    59     1    19
  1.5953919032190882E+00 a      1470     0    59     1    20
 -1.0398823616525559E+00 a      1471     0    59     1    21
 -1.4554359895135918E+00 a      1472     0    59     1    22
  4.3844679433145711E-01 a      1473     0    59     1    23
 -1.8706305855742475E-01 a      1474     0    59     1    24
  1.3035411970663258E-01 a      1475     0    59     1    25
  2.7827423467780171E-01 a      1476     0    60     1     1
  1.0291288775086909E+00 a      1477     0    60     1     2
  1.4262550345466856E+00 a      1478     0    60     1     3
  5.8681563377605428E-01 a      1479     0    60     1     4
  1.5579970088231146E-01 a      1480     0    60     1     5
 -7.5070508535946401E-01 a      1481     0    60     1     6
  1.7218328659242563E-01 a      1482     0    60     1     7
 -1.9386752455480518E+00 a      1483     0    60     1     8
  7.1622374277883549E-01 a      1484     0    60     1     9
  1.0924773751550780E-01 a      1485     0    60     1    10
  3.8793168621808249E-01 a      1486     0    60     1    11
  6.4563873312311748E-01 a      1487     0    60     1    12
 -3.6432631367305457E-01 a      1488     0    60     1    13
  4.7232160197693197E-02 a      1489     0    60     1    14
 -6.3053906008577332E-01 a      1490     0    60     1    15
  5.5533028429865972E-01 a      1491     0    60     1    16
 -4.2115793468939788E-01 a      1492     0    60     1    17
 -4.5442373240652079E-01 a      1493     0    60     1    18
 -1.0458891316307997E+00 a      1494     0    60     1    19
  7.3063610416360128E-02 a      1495     0    60     1    20
  1.6579471993704470E-01 a      1496     0    60     1    21
 -5.0420582554776006E-01 a      1497     0    60     1    22
  6.7506976051942769E-01 a      1498     0    60     1    23
  6.4415422817060075E-01 a      1499     0    60     1    24
  4.2871943152747449E-01 a      1500     0    60     1    25
 -4.1266553099754766E-01 a      1501     0    61     1     1
  1.4356654182242052E+00 a      1502     0    61     1     2
  7.5481513467683914E-01 a      1503     0    61     1     3
 -1.1913975124648599E+00 a      1504     0    61     1     4
  5.9055270485640288E-01 a      1505     0    61     1     5
 -3.7162091519104340E-01 a      1506     0    61     1     6
  6.5876746352550075E-01 a      1507     0    61     1     7
 -7.2824599970006909E-01 a      1508     0    61     1     8
  9.0145411107015838E-01 a      1509     0    61     1     9
  2.9344120850439426E-01 a      1510     0    61     1    10
  1.7714337043817638E-01 a      1511     0    61     1    11
 -3.5168549696242590E-01 a      1512     0    61     1    12
 -1.2108125352276032E-01 a      1513     0    61     1    13
 -1.5402103980033499E-01 a      1514     0    61     1    14
  6.2445483231972354E-01 a      1515     0    61     1    15
  1.6632746926179273E-01 a      1516     0    61     1    16
  8.7605221536589628E-01 a      1517     0    61     1    17
  1.2473133352976040E+00 a      1518     0    61     1    18
 -7.1832186530939668E-01 a      1519     0    61     1    19
 -1.6090698838793629E-01 a      1520     0    61     1    20
 -8.0663908018513497E-01 a      1521     0    61     1    21
 -4.7545981346704813E-01 a      1522     0    61     1    22
  1.4796239842297367E+00 a      1523     0    61     1    23
 -4.3870523598155509E-01 a      1524     0    61     1    24
 -3.8490187361557537E-01 a      1525     0    61     1    25
  3.1858441296837907E+00 a      1526     0    62     1     1
  1.0520069346573988E+00 a      1527     0    62     1     2
  2.1524453779975103E+00 a      1528     0    62     1     3
 -9.3650505931371042E-01 a      1529     0    62     1     4
  2.6978585770710355E+00 a      1530     0    62     1     5
  4.4619651638179985E+00 a      1531     0    62     1     6
  1.2876615547736763E+00 a      1532     0    62     1     7
  1.2883874627954803E+00 a      1533     0    62     1     8
 -2.5460499143628876E+00 a      1534     0    62     1     9
  7.4030006033349482E-01 a      1535     0    62     1    10
 -3.8748986745647157E-01 a      1536     0    62     1    11
  3.3838146004730169E-01 a      1537     0    62     1    12
  2.1283998036609568E+00 a      1538     0    62     1    13
  1.9130329388497356E+00 a      1539     0    62     1    14
 -3.6207281323466572E-01 a      1540     0    62     1    15
  1.3580596431234582E+00 a      1541     0    62     1    16
  5.2876131464187515E-01 a      1542     0    62     1    17
  1.4890178289563596E+00 a      1543     0    62     1    18
 -2.1921753820429117E+00 a      1544     0    62     1    19
 -1.2642298379824565E-01 a      1545     0    62     1    20
  1.3092495263198920E+00 a      1546     0    62     1    21
  3.1310499913129468E+00 a      1547     0    62     1    22
  7.5199866979181551E-01 a      1548     0    62     1    23
  3.6039807569673896E+00 a      1549     0    62     1    24
  1.0360809081973145E-01 a      1550     0    62     1    25
  1.6342743421989849E+00 b      1551     1     1
 -3.3561210011963247E+00 b      1552     1     2
  7.3332653121464753E-01 b      1553     1     3
  1.8853166082883597E+00 b      1554     1     4
 -3.5290893876588592E-01 b      1555     1     5
 -3.3166085193644013E+00 b      1556     1     6
  2.0059956508915096E+00 b      1557     1     7
 -3.5075117765878210E-03 b      1558     1     8
 -6.9312206248977792E-01 b      1559     1     9
  7.5900328568922440E-02 b      1560     1    10
  1.4345606418699135E+00 b      1561     1    11
 -4.5744796752286021E+00 b      1562     1    12
  1.9520963146326002E+00 b      1563     1    13
 -5.3431616486266342E-01 b      1564     1    14
  4.8254257097656894E-01 b      1565     1    15
  7.4549128238436180E-02 b      1566     1    16
 -1.2638832599258347E+00 b      1567     1    17
 -1.6223598369936459E-01 b      1568     1    18
 -7.6090882145079908E-01 b      1569     1    19
 -1.6041373761399380E+00 b      1570     1    20
 -5.1757866055212531E-01 b      1571     1    21
  1.1953762018777518E+00 b      1572     1    22
 -1.4143660327527354E+00 b      1573     1    23
  1.5742236785521009E+00 b      1574     1    24
  4.6745695702287166E-01 b      1575     1    25
  5.6652322824403623E-01 a      1576     1     1     2     1
  8.4785934528141360E-01 a      1577     1     1     2     2
 -2.7000174701928015E-01 a      1578     1     1     2     3
  5.3199150424549568E-01 a      1579     1     1     2     4
 -1.1337352109835819E-01 a      1580     1     1     2     5
 -3.6332921634029358E-01 a      1581     1     1     2     6
  1.9578949462345072E+00 a      1582     1     1     2     7
 -1.1498898274833780E-01 a      1583     1     1     2     8
 -1.3236132427380209E+00 a      1584     1     1     2     9
  1.1458516664011740E+00 a      1585     1     1     2    10
  5.3076697687300645E-01 a      1586     1     1     2    11
  3.7045178099334047E-01 a      1587     1     1     2    12
  2.3455995154566924E+00 a      1588     1     1     2    13
  8.3090567776785729E-01 a      1589     1     1     2    14
 -1.9438865417293409E+00 a      1590     1     1     2    15
