################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.4695827990569907E-01 a       531     0    22     1     6
 -1.8567973616046299E-01 a       532     0    22     1     7
 -1.6169109008538865E-01 a       533     0    22     1     8
 -1.4884136194631956E-01 a       534     0    22     1     9
 -9.6615546996431656E-02 a       535     0    22     1    10
 -3.2816071892512955E-01 a       536     0    22     1    11
 -4.2225490198317378E-01 a       537     0    22     1    12
  1.1964937792643167E+00 a       538     0    22     1    13
 -1.9402799287137729E-01 a       539     0    22     1    14
 -1.7015904214123859E-01 a       540     0    22     1    15
 -5.4608517375106924E-01 a       541     0    22     1    16
  4.6524545642752357E-01 a       542     0    22     1    17
  4.2992909376643695E-01 a       543     0    22     1    18
 -1.7240951246232888E-01 a       544     0    22     1    19
  3.4790078953224035E-01 a       545     0    22     1    20
 -3.9054304012344254E-01 a       546     0    22     1    21
 -4.1322961696210003E-01 a       547     0    22     1    22
 -2.2287061811481601E-01 a       548     0    22     1    23
 -6.0854028951914951E-01 a       549     0    22     1    24
  8.2099755429554361E-02 a       550     0    22     1    25
 -9.2864400988481907E-02 a       551     0    23     1     1
  1.9813142645084370E-01 a       552     0    23     1     2
  6.7275896400558133E-01 a       553     0    23     1     3
  1.6050588525408260E-01 a       554     0    23     1     4
 -1.0053488319618069E+00 a       555     0    23     1     5
 -1.6630344208569939E-01 a       556     0    23     1     6
 -1.3913327496942171E-01 a       557     0    23     1     7
 -9.9987555364120151E-01 a       558     0    23     1     8
  2.3166607216423141E-01 a       559     0    23     1     9
  2.7251679411728108E-01 a       560     0    23     1    10
  6.5464726164984749E-02 a       561     0    23     1    11
  2.8037768686880815E-01 a       562     0    23     1    12
  1.3880049379513656E-01 a       563     0    23     1    13
 -6.7274050587519085E-01 a       564     0    23     1    14
  4.2692074878986394E-02 a       565     0    23     1    15
  2.2105722264091368E-01 a       566     0    23     1    16
  2.4374284048873235E-01 a       567     0    23     1    17
  8.2493085436632377E-02 a       568     0    23     1    18
 -1.2257996751175373E-01 a       569     0    23     1    19
  1.4447775775510699E-01 a       570     0    23     1    20
 -5.1647348807924665E-01 a       571     0    23     1    21
 -1.2667039617977197E-01 a       572     0    23     1    22
 -1.9584863737696215E-01 a       573     0    23     1    23
 -2.1752140253839755E-01 a       574     0    23     1    24
  8.2881464234626320E-02 a       575     0    23     1    25
 -8.2885982271957481E-02 a       576     0    24     1     1
  2.5828332437363134E-02 a       577     0    24     1     2
 -2.2221217957686587E-01 a       578     0    24     1     3
  4.3882513274038687E-01 a       579     0    24     1     4
 -3.9162135480607724E-01 a       580     0    24     1     5
 -1.4405092229036059E-01 a       581     0    24     1     6
 -8.5563757334023896E-02 a       582     0    24     1     7
 -7.4476703857003379E-01 a       583     0    24     1     8
 -2.9693280654357018E-01 a       584     0    24     1     9
 -5.1280731396119283E-01 a       585     0    24     1    10
 -8.1522896379281964E-02 a       586     0    24     1    11
  6.7922895961351470E-01 a       587     0    24     1    12
 -6.8507177608518599E-01 a       588     0    24     1    13
 -5.8507495587841664E-02 a       589     0    24     1    14
  2.4812528124327796E-01 a       590     0    24     1    15
  1.3520878048331991E-01 a       591     0    24     1    16
 -9.1855383947093117E-01 a       592     0    24     1    17
 -9.4408259080784107E-01 a       593     0    24     1    18
  2.8508870100349894E-02 a       594     0    24     1    19
  1.4709539226187826E-01 a       595     0    24     1    20
  6.4586067159008853E-01 a       596     0    24     1    21
  5.2538223048852424E-02 a       597     0    24     1    22
  1.9577893407052915E-01 a       598     0    24     1    23
  1.5423421055985612E-01 a       599     0    24     1    24
 -2.9973169486749079E-01 a       600     0    24     1    25
 -6.3661096684399038E-02 b       601     1     1
 -1.5770724229461024E+00 b       602     1     2
 -4.7919982413912061E+00 b       603     1     3
 -1.1609779590953867E-01 b       604     1     4
 -5.8433048103620777E-01 b       605     1     5
 -2.0278252381935800E+00 b       606     1     6
  8.7857227926960213E-01 b       607     1     7
 -1.9990390291471045E+00 b       608     1     8
 -2.0534937697686875E+00 b       609     1     9
 -3.4826793262132494E-01 b       610     1    10
 -2.0707021825758298E+00 b       611     1    11
 -5.3640713350264024E-01 b       612     1    12
 -9.1230831769169196E-01 b       613     1    13
 -1.1887828032750651E+00 b       614     1    14
  8.3021089836382611E-01 b       615     1    15
 -9.3844319983631330E-01 b       616     1    16
 -1.6993762744384642E+00 b       617     1    17
 -2.9923911170069623E-01 b       618     1    18
 -2.2631775791411539E+00 b       619     1    19
  1.0999714492769008E+00 b       620     1    20
  9.3629294291643672E-01 b       621     1    21
 -9.1566677041976086E-01 b       622     1    22
 -1.0066800864281400E+00 b       623     1    23
  4.1137395127170890E+00 b       624     1    24
 -1.0630674893812713E+00 b       625     1    25
  2.6255758586978577E+00 a       626     1     1     2     1
 -5.5219499630147084E-01 a       627     1     1     2     2
  2.5384975086304769E+00 a       628     1     1     2     3
  8.6917702516770234E-01 a       629     1     1     2     4
  7.3369206328762637E-01 a       630     1     1     2     5
 -2.0050516727801262E+00 a       631     1     1     2     6
  9.8794266968179656E-01 a       632     1     1     2     7
  1.2746183553116319E+00 a       633     1     1     2     8
 -1.6753191859506047E+00 a       634     1     1     2     9
  4.7192848403240555E-02 a       635     1     1     2    10
  5.7649095169464770E-01 a       636     1     1     2    11
 -5.2483240615136828E-01 a       637     1     1     2    12
 -8.3311261785819912E-01 a       638     1     1     2    13
 -3.5840086474285415E-01 a       639     1     1     2    14
 -3.9239341619476081E-01 a       640     1     1     2    15
 -1.6977179402328828E+00 a       641     1     1     2    16
 -3.3837579084204761E-01 a       642     1     1     2    17
 -2.1972054364921632E+00 a       643     1     1     2    18
 -2.5903674510734436E+00 a       644     1     1     2    19
 -2.1972638601802594E-01 a       645     1     1     2    20
 -1.2520094182544961E+00 a       646     1     1     2    21
  1.7850866299685340E+00 a       647     1     1     2    22
  1.7572555892432065E+00 a       648     1     1     2    23
 -1.0237608928758786E+00 a       649     1     1     2    24
  1.3273624455114241E+00 a       650     1     1     2    25
 -2.6215981380862924E-01 a       651     1     2     2     1
  1.8290039569012986E-01 a       652     1     2     2     2
  3.3722336012154869E-01 a       653     1     2     2     3
  5.7178984101956765E-01 a       654     1     2     2     4
  3.5654943383510890E-01 a       655     1     2     2     5
  2.0506176138481791E-01 a       656     1     2     2     6
  9.1948328139426438E-01 a       657     1     2     2     7
 -8.5141238640979744E-01 a       658     1     2     2     8
 -1.4395692613923075E+00 a       659     1     2     2     9
 -2.1717353909839878E+00 a       660     1     2     2    10
  1.5548828070494987E+00 a       661     1     2     2    11
  2.7372374728294291E-01 a       662     1     2     2    12
  2.0775371374323734E+00 a       663     1     2     2    13
 -4.6857874590781421E+00 a       664     1     2     2    14
 -2.9249011162523968E+00 a       665     1     2     2    15
  1.7217729339087688E+00 a       666     1     2     2    16
 -3.1818228023510371E+00 a       667     1     2     2    17
  5.6300903130202062E-01 a       668     1     2     2    18
 -2.2779326347513598E+00 a       669     1     2     2    19
 -2.2754799311785878E-02 a       670     1     2     2    20
  4.6499819230491413E-01 a       671     1     2     2    21
 -8.9339840197396836E-01 a       672     1     2     2    22
  1.2492788059868332E+00 a       673     1     2     2    23
 -1.3389642071385564E+00 a       674     1     2     2    24
 -1.1934596603370209E+00 a       675     1     2     2    25
  1.7288368783739401E+00 a       676     1     3     2     1
  6.3015442734454266E-02 a       677     1     3     2     2
 -9.5972769475618525E-01 a       678     1     3     2     3
  1.2805797899566745E-01 a       679     1     3     2     4
  3.5612639336749680E-01 a       680     1     3     2     5
 -4.1110640539680974E+00 a       681     1     3     2     6
  7.3157072892212416E-01 a       682     1     3     2     7
 -3.9570527304227332E-01 a       683     1     3     2     8
  1.1793457652657340E+00 a       684     1     3     2     9
 -2.5253321474288803E+00 a       685     1     3     2    10
 -1.3341894643047061E+00 a       686     1     3     2    11
 -6.3172053308742282E-01 a       687     1     3     2    12
 -4.2391792019618482E+00 a       688     1     3     2    13
  3.5024720570212979E+00 a       689     1     3     2    14
  4.3288712579445521E-01 a       690     1     3     2    15
  9.3560023350228838E-01 a       691     1     3     2    16
  3.0466393682394179E+00 a       692     1     3     2    17
  1.9228756844145793E+00 a       693     1     3     2    18
 -3.4362213031569933E-01 a       694     1     3     2    19
 -5.0821805937078246E-01 a       695     1     3     2    20
  2.9378627458522999E-01 a       696     1     3     2    21
 -1.1477305824233164E+00 a       697     1     3     2    22
  1.4107852881586997E+00 a       698     1     3     2    23
 -3.1814361334207919E+00 a       699     1     3     2    24
 -1.3033768659098055E+00 a       700     1     3     2    25
  7.7535003564299454E-01 a       701     1     4     2     1
 -1.5102552304407062E+00 a       702     1     4     2     2
  3.0098095514100063E+00 a       703     1     4     2     3
  4.7252148712470127E-01 a       704     1     4     2     4
  4.9106274921101289E-01 a       705     1     4     2     5
  2.3759455477625460E-01 a       706     1     4     2     6
  9.4315203876704712E-01 a       707     1     4     2     7
 -6.0230069362756700E-01 a       708     1     4     2     8
  1.7857949449874928E+00 a       709     1     4     2     9
  3.1292353909207664E+00 a       710     1     4     2    10
 -4.4889953363556355E-02 a       711     1     4     2    11
  1.2696275683533803E-01 a       712     1     4     2    12
  3.3764442655402183E-02 a       713     1     4     2    13
 -1.9388424543206371E+00 a       714     1     4     2    14
  4.8217911274790515E+00 a       715     1     4     2    15
 -1.0713196133392340E+00 a       716     1     4     2    16
 -6.8585628898763717E-01 a       717     1     4     2    17
  2.2191347188803014E+00 a       718     1     4     2    18
  1.6096780563313928E+00 a       719     1     4     2    19
 -6.2227086760128025E-01 a       720     1     4     2    20
  5.5457505164360943E-01 a       721     1     4     2    21
 -7.8586910058959869E-01 a       722     1     4     2    22
 -1.2604264835362549E+00 a       723     1     4     2    23
  1.8659623395472014E+00 a       724     1     4     2    24
 -7.4052601970364129E-01 a       725     1     4     2    25
 -8.4590297427457606E-01 a       726     1     5     2     1
 -1.2078857431244898E+00 a       727     1     5     2     2
  9.2573031140030959E-01 a       728     1     5     2     3
  2.1786897662401388E+00 a       729     1     5     2     4
 -2.0706460305564152E+00 a       730     1     5     2     5
 -1.3936600044452760E+00 a       731     1     5     2     6
  4.0337065964092472E-01 a       732     1     5     2     7
  8.6142094890563869E-01 a       733     1     5     2     8
 -8.5578477222751137E-01 a       734     1     5     2     9
  1.5545273893944136E+00 a       735     1     5     2    10
 -3.2473130993910062E+00 a       736     1     5     2    11
 -4.9334827184118452E-01 a       737     1     5     2    12
  1.0807390023481021E-01 a       738     1     5     2    13
 -3.3195016382783432E-01 a       739     1     5     2    14
  1.2755547944285703E+00 a       740     1     5     2    15
  1.8027902557732949E+00 a       741     1     5     2    16
  3.0340262827823365E+00 a       742     1     5     2    17
 -9.6157604061267798E-01 a       743     1     5     2    18
 -7.3259730059718886E-01 a       744     1     5     2    19
 -3.4510375895896964E-02 a       745     1     5     2    20
  1.5597389162473381E+00 a       746     1     5     2    21
 -1.0991043154357438E+00 a       747     1     5     2    22
 -2.5066699199418121E+00 a       748     1     5     2    23
  9.5729252681169152E-01 a       749     1     5     2    24
 -1.6913819382688353E-01 a       750     1     5     2    25
  2.3379178896263825E-01 a       751     1     6     2     1
 -2.1238146133037779E+00 a       752     1     6     2     2
  9.6625992742704014E-01 a       753     1     6     2     3
  5.3652047687361346E+00 a       754     1     6     2     4
  6.0901922214756543E-01 a       755     1     6     2     5
 -5.1879450586182474E-01 a       756     1     6     2     6
 -2.5958568143043701E+00 a       757     1     6     2     7
  2.7281985076182300E+00 a       758     1     6     2     8
  8.9920804108590835E-01 a       759     1     6     2     9
  4.9378694550348818E+00 a       760     1     6     2    10
  6.0324606155485827E-01 a       761     1     6     2    11
 -6.6492437780458213E-01 a       762     1     6     2    12
 -8.2974821458223458E-01 a       763     1     6     2    13
  1.6709969143551846E+00 a       764     1     6     2    14
  1.7540995582343410E+00 a       765     1     6     2    15
 -7.9637597848397912E-01 a       766     1     6     2    16
  2.0345443106495211E+00 a       767     1     6     2    17
  1.9587583265447486E+00 a       768     1     6     2    18
 -3.4633886311553036E-01 a       769     1     6     2    19
  1.7945466510885674E-01 a       770     1     6     2    20
  4.3812227599075598E-01 a       771     1     6     2    21
 -2.8445546866788165E+00 a       772     1     6     2    22
 -3.4454669024602564E+00 a       773     1     6     2    23
 -6.0426248045858442E+00 a       774     1     6     2    24
 -2.4485413002293797E+00 a       775     1     6     2    25
 -1.0612926033672385E+00 a       776     1     7     2     1
 -6.6224417544016101E-01 a       777     1     7     2     2
  1.6186398093955969E+00 a       778     1     7     2     3
  1.4459220329756488E+00 a       779     1     7     2     4
 -1.7315606761177108E-02 a       780     1     7     2     5
  4.9818768267575708E-01 a       781     1     7     2     6
 -6.7493612982389117E-01 a       782     1     7     2     7
 -1.1484283579410761E+00 a       783     1     7     2     8
  8.1876869306736744E-01 a       784     1     7     2     9
  1.3022553320907138E+00 a       785     1     7     2    10
  6.9867620161042476E-01 a       786     1     7     2    11
 -9.6635542871097124E-01 a       787     1     7     2    12
 -1.8686082887058153E-01 a       788     1     7     2    13
  7.4477587241232501E-01 a       789     1     7     2    14
  7.9053384485749956E-01 a       790     1     7     2    15
  4.9279585112247787E-01 a       791     1     7     2    16
 -7.7648488681235084E-01 a       792     1     7     2    17
  2.7263982068157664E+00 a       793     1     7     2    18
  1.4272286867792432E+00 a       794     1     7     2    19
  4.3590226277913480E-01 a       795     1     7     2    20
 -7.0147515364794044E-01 a       796     1     7     2    21
 -2.7794245929152095E-01 a       797     1     7     2    22
 -2.6206981284090962E+00 a       798     1     7     2    23
 -5.2737492422890675E+00 a       799     1     7     2    24
 -1.0163109573219728E-01 a       800     1     7     2    25
 -3.8951546188881597E-01 a       801     1     8     2     1
 -3.0490863576184926E+00 a       802     1     8     2     2
  1.8675866426406325E+00 a       803     1     8     2     3
 -1.5282498097505364E+00 a       804     1     8     2     4
  1.4546546136544534E+00 a       805     1     8     2     5
 -1.2975982068329308E+00 a       806     1     8     2     6
  1.4216947081749627E+00 a       807     1     8     2     7
  1.2215888829613786E+00 a       808     1     8     2     8
  3.1951431826091667E+00 a       809     1     8     2     9
 -1.2164980232185034E+00 a       810     1     8     2    10
  4.8095331241035139E-01 a       811     1     8     2    11
  1.3239721108556377E+00 a       812     1     8     2    12
 -1.5759528625960666E+00 a       813     1     8     2    13
  5.9836455969009383E-01 a       814     1     8     2    14
  9.9237846755890846E-01 a       815     1     8     2    15
 -8.9150554504646939E-01 a       816     1     8     2    16
 -2.2569472878748296E+00 a       817     1     8     2    17
 -1.7795465692112200E-01 a       818     1     8     2    18
  1.8652163149077643E+00 a       819     1     8     2    19
 -2.3332454542312561E-01 a       820     1     8     2    20
 -2.4456610131869669E-01 a       821     1     8     2    21
  8.1240063437395005E-01 a       822     1     8     2    22
  1.4488644455314764E-01 a       823     1     8     2    23
 -5.7988952097729618E-01 a       824     1     8     2    24
  2.0192275027400133E-01 a       825     1     8     2    25
  1.5128763037726574E+00 a       826     1     9     2     1
  5.3950717505578380E-02 a       827     1     9     2     2
 -4.7168632811268868E-01 a       828     1     9     2     3
  7.7046457934285084E-01 a       829     1     9     2     4
 -5.9366871467473159E-02 a       830     1     9     2     5
 -2.9832952431102444E-01 a       831     1     9     2     6
 -2.3383101886685136E+00 a       832     1     9     2     7
 -1.1103236584325223E-01 a       833     1     9     2     8
  8.4722254546537534E-01 a       834     1     9     2     9
  2.1476007540162763E+00 a       835     1     9     2    10
  1.8645162292363255E+00 a       836     1     9     2    11
 -2.0280297555794866E+00 a       837     1     9     2    12
  5.4334615810083464E-01 a       838     1     9     2    13
 -1.4724002301299288E+00 a       839     1     9     2    14
  8.2305683461581047E-01 a       840     1     9     2    15
  7.9795745160759013E-01 a       841     1     9     2    16
 -2.7545146477910700E+00 a       842     1     9     2    17
  1.1824321038447942E+00 a       843     1     9     2    18
  2.1370149170354118E+00 a       844     1     9     2    19
 -1.1623069730861024E-01 a       845     1     9     2    20
  1.3416609981190932E+00 a       846     1     9     2    21
  2.9933012207856896E-01 a       847     1     9     2    22
 -1.4629886959209151E-02 a       848     1     9     2    23
  2.2944510576736050E+00 a       849     1     9     2    24
  3.9448689176796940E-02 a       850     1     9     2    25
  4.2784021507074116E-01 a       851     1    10     2     1
  1.5693145805967610E+00 a       852     1    10     2     2
 -1.7492060542989145E+00 a       853     1    10     2     3
 -1.1603203934983501E+00 a       854     1    10     2     4
  2.0995768870264344E+00 a       855     1    10     2     5
  1.1610728555737295E+00 a       856     1    10     2     6
  1.1984393689619579E+00 a       857     1    10     2     7
  1.6872906713078653E+00 a       858     1    10     2     8
  1.7490367929540160E-01 a       859     1    10     2     9
 -1.8501982857411425E+00 a       860     1    10     2    10
 -2.5409466750901628E-02 a       861     1    10     2    11
  5.7337082571283882E-01 a       862     1    10     2    12
 -3.4719905592754280E-01 a       863     1    10     2    13
  2.2696008737312082E-01 a       864     1    10     2    14
  3.4288650839580557E+00 a       865     1    10     2    15
 -4.3363892037188725E+00 a       866     1    10     2    16
 -1.0951089279959543E+00 a       867     1    10     2    17
  2.9757487586840083E+00 a       868     1    10     2    18
 -2.4886609890868745E+00 a       869     1    10     2    19
  4.2323785548316445E-01 a       870     1    10     2    20
 -7.1069844842900032E-01 a       871     1    10     2    21
  2.0711359362511378E-01 a       872     1    10     2    22
  9.7004752992573795E-01 a       873     1    10     2    23
 -9.8350404792362278E-01 a       874     1    10     2    24
 -7.0755102265057668E-01 a       875     1    10     2    25
 -3.1537931638993411E-01 a       876     1    11     2     1
  1.0127190076487349E+00 a       877     1    11     2     2
  4.0510297917073790E-01 a       878     1    11     2     3
  8.5774654014949669E-01 a       879     1    11     2     4
  3.0376193620051373E-01 a       880     1    11     2     5
  8.6371197141258094E-01 a       881     1    11     2     6
  1.4995613596231680E-01 a       882     1    11     2     7
 -6.9476254785353564E-01 a       883     1    11     2     8
  3.6048622466363714E-02 a       884     1    11     2     9
 -2.0782891591711907E+00 a       885     1    11     2    10
 -4.4063320214919024E+00 a       886     1    11     2    11
  2.0546651136871663E+00 a       887     1    11     2    12
  1.9089255319330398E+00 a       888     1    11     2    13
 -3.5406693108683092E+00 a       889     1    11     2    14
 -3.6452696913449065E+00 a       890     1    11     2    15
  5.7304951412679692E+00 a       891     1    11     2    16
 -1.2565114862439395E+00 a       892     1    11     2    17
  2.9020265334192672E+00 a       893     1    11     2    18
  3.3357587077104900E+00 a       894     1    11     2    19
  9.5064026174923577E-01 a       895     1    11     2    20
 -1.3332529869569731E+00 a       896     1    11     2    21
  7.0275896354303369E-01 a       897     1    11     2    22
  8.9529867885994097E-01 a       898     1    11     2    23
 -9.9753477610802577E-01 a       899     1    11     2    24
 -1.0960623465099122E+00 a       900     1    11     2    25
  1.2555133225818541E-01 a       901     1    12     2     1
 -1.5669655363211110E+00 a       902     1    12     2     2
 -1.3082016800424230E+00 a       903     1    12     2     3
 -2.6337595564330503E+00 a       904     1    12     2     4
 -1.3617245707807653E+00 a       905     1    12     2     5
  5.9143006876384530E-01 a       906     1    12     2     6
 -2.1280588917837506E+00 a       907     1    12     2     7
  7.0910623363952152E-01 a       908     1    12     2     8
  5.4423540276915627E-01 a       909     1    12     2     9
  1.0644301019485893E+00 a       910     1    12     2    10
 -1.3421137484970500E+00 a       911     1    12     2    11
 -7.1955757987857638E-01 a       912     1    12     2    12
  2.9428107448889557E-01 a       913     1    12     2    13
  1.4743010240378990E-01 a       914     1    12     2    14
 -8.9555658983491193E-01 a       915     1    12     2    15
  2.6256636943075322E+00 a       916     1    12     2    16
  8.4854226433044389E-01 a       917     1    12     2    17
 -8.5610976513724457E-01 a       918     1    12     2    18
 -1.9306888420737303E+00 a       919     1    12     2    19
 -3.7799197982313815E-01 a       920     1    12     2    20
 -1.3756279499632265E+00 a       921     1    12     2    21
 -1.8011325982843662E+00 a       922     1    12     2    22
  7.7871673644868578E-01 a       923     1    12     2    23
  2.8357515353594251E-02 a       924     1    12     2    24
  4.1400473551950273E-01 a       925     1    12     2    25
 -3.5923495987871426E+00 a       926     1    13     2     1
  4.4004488156787342E+00 a       927     1    13     2     2
 -2.1985374858170488E+00 a       928     1    13     2     3
 -1.8643660244964506E+00 a       929     1    13     2     4
  1.8910745700538728E-01 a       930     1    13     2     5
  3.2003914199867576E+00 a       931     1    13     2     6
  6.0300341100309129E-01 a       932     1    13     2     7
 -9.7138106997459750E-01 a       933     1    13     2     8
  1.0849479716429880E+00 a       934     1    13     2     9
 -1.1034815795575974E+00 a       935     1    13     2    10
 -3.9895496883367187E-01 a       936     1    13     2    11
  2.7201016412306576E+00 a       937     1    13     2    12
  3.0149134890469207E+00 a       938     1    13     2    13
 -4.0528413298192367E+00 a       939     1    13     2    14
 -6.0727310168819981E-01 a       940     1    13     2    15
  2.6120445782247028E+00 a       941     1    13     2    16
 -4.6512761862276111E-02 a       942     1    13     2    17
 -1.3119105327749647E+00 a       943     1    13     2    18
 -3.4075053880556144E-01 a       944     1    13     2    19
 -5.6495717288652736E-01 a       945     1    13     2    20
  6.5303654192225802E-01 a       946     1    13     2    21
  6.3757155683102607E-01 a       947     1    13     2    22
  7.7926646653318166E-01 a       948     1    13     2    23
 -1.5155306565575490E+00 a       949     1    13     2    24
 -1.0049102672737964E+00 a       950     1    13     2    25
  1.2438857351487824E+00 a       951     1    14     2     1
 -1.2153664217590660E-01 a       952     1    14     2     2
 -1.2784752897139828E+00 a       953     1    14     2     3
 -8.8869476380015988E-01 a       954     1    14     2     4
 -5.4020559309007299E-01 a       955     1    14     2     5
 -3.0853806703898445E-01 a       956     1    14     2     6
 -1.3943930699919640E+00 a       957     1    14     2     7
 -5.7513116797281183E-01 a       958     1    14     2     8
  7.9602425547033862E-01 a       959     1    14     2     9
 -2.6799494362818108E+00 a       960     1    14     2    10
 -1.2133836267356470E+00 a       961     1    14     2    11
  1.1462115846548389E+00 a       962     1    14     2    12
  1.5101103306772112E-01 a       963     1    14     2    13
  2.6470660330544740E+00 a       964     1    14     2    14
 -3.2948836353402680E+00 a       965     1    14     2    15
 -1.5898860258261922E+00 a       966     1    14     2    16
  2.1366627688431894E+00 a       967     1    14     2    17
  1.7609789014706650E-01 a       968     1    14     2    18
  9.8610035815842045E-01 a       969     1    14     2    19
 -6.6676763270840422E-01 a       970     1    14     2    20
 -1.4395086842290483E+00 a       971     1    14     2    21
 -2.7093634257861243E-01 a       972     1    14     2    22
 -2.2145515645980859E-01 a       973     1    14     2    23
  1.2941107263801555E+00 a       974     1    14     2    24
 -3.3785492443548426E-01 a       975     1    14     2    25
  1.6803058742396060E+00 a       976     1    15     2     1
  3.1265646285412374E+00 a       977     1    15     2     2
  9.3808140759170566E-01 a       978     1    15     2     3
  5.9137655191925231E-01 a       979     1    15     2     4
  3.0121165043890291E-01 a       980     1    15     2     5
  1.6076811743188174E-01 a       981     1    15     2     6
 -5.8534451212763572E-02 a       982     1    15     2     7
  2.2165985567902996E-01 a       983     1    15     2     8
  1.8907744373657173E-01 a       984     1    15     2     9
  1.8303407291576670E-01 a       985     1    15     2    10
 -1.5362777598094999E+00 a       986     1    15     2    11
 -2.9191660733072339E-01 a       987     1    15     2    12
 -5.9049504918309914E-01 a       988     1    15     2    13
 -1.7299718514880231E+00 a       989     1    15     2    14
 -1.9662727598831993E+00 a       990     1    15     2    15
 -4.7723775704296378E-01 a       991     1    15     2    16
  1.1526273822075992E+00 a       992     1    15     2    17
 -5.7702412113249379E-01 a       993     1    15     2    18
  8.4801665304590512E-01 a       994     1    15     2    19
 -5.7049308969466883E-01 a       995     1    15     2    20
  1.0972638694780410E+00 a       996     1    15     2    21
 -5.5472858405128966E-01 a       997     1    15     2    22
  1.7529974171313010E+00 a       998     1    15     2    23
  2.0445697168147183E+00 a       999     1    15     2    24
  4.6627450163427488E-02 a      1000     1    15     2    25
  1.1110503988502329E+00 a      1001     1    16     2     1
  6.1062239690643585E+00 a      1002     1    16     2     2
 -1.0098180608335448E+00 a      1003     1    16     2     3
  1.5026163901565037E+00 a      1004     1    16     2     4
  1.1259108273838745E+00 a      1005     1    16     2     5
  1.8579906129712294E+00 a      1006     1    16     2     6
  1.0190452380785266E+00 a      1007     1    16     2     7
 -5.9394467275015295E-01 a      1008     1    16     2     8
 -5.1370792358426334E+00 a      1009     1    16     2     9
 -5.8270187760006276E-01 a      1010     1    16     2    10
 -1.7581612823043959E+00 a      1011     1    16     2    11
 -1.1843751268058217E-01 a      1012     1    16     2    12
  1.6092871947678247E+00 a      1013     1    16     2    13
 -1.6110013146165711E+00 a      1014     1    16     2    14
 -1.5623890588962683E+00 a      1015     1    16     2    15
  3.8198698235606159E+00 a      1016     1    16     2    16
  1.8317397040243879E+00 a      1017     1    16     2    17
 -7.7230265824138289E-01 a      1018     1    16     2    18
 -3.3658743461631331E+00 a      1019     1    16     2    19
  4.8741128709398002E-01 a      1020     1    16     2    20
  2.1728253999424423E+00 a      1021     1    16     2    21
  1.2280107262346198E+00 a      1022     1    16     2    22
  6.7418839709829245E-02 a      1023     1    16     2    23
 -3.0555752377675865E-01 a      1024     1    16     2    24
 -6.8774631851288437E-01 a      1025     1    16     2    25
 -5.7874096742651098E+00 a      1026     1    17     2     1
  5.8672412196675594E-01 a      1027     1    17     2     2
 -1.3942026850748452E+00 a      1028     1    17     2     3
 -4.3622483935669332E-01 a      1029     1    17     2     4
  6.6661333406807716E-02 a      1030     1    17     2     5
  1.8995736395542036E+00 a      1031     1    17     2     6
  1.7294163360412004E-01 a      1032     1    17     2     7
 -4.1200310698664921E-01 a      1033     1    17     2     8
 -5.4962139510598684E-01 a      1034     1    17     2     9
 -3.4866878598372142E-01 a      1035     1    17     2    10
  1.6513727427819351E+00 a      1036     1    17     2    11
  1.5277691991846725E+00 a      1037     1    17     2    12
 -1.5268170262511365E+00 a      1038     1    17     2    13
  2.7470553343702182E+00 a      1039     1    17     2    14
 -3.1412184152925815E+00 a      1040     1    17     2    15
  6.6228711095936521E-01 a      1041     1    17     2    16
  1.5814260654442354E+00 a      1042     1    17     2    17
 -1.7715460120347399E+00 a      1043     1    17     2    18
 -2.2107753623153145E-01 a      1044     1    17     2    19
 -1.1444369564884938E-01 a      1045     1    17     2    20
 -1.2325063702202337E+00 a      1046     1    17     2    21
 -3.0356290064915042E-01 a      1047     1    17     2    22
 -1.9796046297260468E+00 a      1048     1    17     2    23
  1.1554778126083389E+00 a      1049     1    17     2    24
  3.5609733113363889E-01 a      1050     1    17     2    25
  1.1136343111879894E+00 a      1051     1    18     2     1
 -5.3195262617360655E+00 a      1052     1    18     2     2
 -2.7589151684672442E-01 a      1053     1    18     2     3
  7.1021940104660330E-01 a      1054     1    18     2     4
 -5.6748108971574551E-01 a      1055     1    18     2     5
  1.6266058813762236E+00 a      1056     1    18     2     6
 -4.2611224902395084E-01 a      1057     1    18     2     7
 -1.5892874763021829E+00 a      1058     1    18     2     8
 -8.2719900192639906E-01 a      1059     1    18     2     9
  1.0306281712955305E+00 a      1060     1    18     2    10
  2.9055572871641810E-01 a      1061     1    18     2    11
 -3.7001660053308144E-01 a      1062     1    18     2    12
  1.6070456008266174E+00 a      1063     1    18     2    13
  1.8806698866590743E-01 a      1064     1    18     2    14
 -1.1452611467168077E+00 a      1065     1    18     2    15
  1.4602675460103907E+00 a      1066     1    18     2    16
 -3.0176946648581473E+00 a      1067     1    18     2    17
  8.2466978300374516E-01 a      1068     1    18     2    18
  3.6305166915037055E+00 a      1069     1    18     2    19
 -6.2324413682964008E-01 a      1070     1    18     2    20
