################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.5344866221471671E-01 a      1071     1    12     2    21
  1.8775260326908480E-01 a      1072     1    12     2    22
 -9.9633157431924757E-01 a      1073     1    12     2    23
  4.0214131077753512E-01 a      1074     1    12     2    24
  1.1881812388048514E+00 a      1075     1    12     2    25
 -7.7503079485725157E-01 a      1076     1    13     2     1
  3.6970391912989525E-01 a      1077     1    13     2     2
 -4.5169235834055210E-01 a      1078     1    13     2     3
  1.3167382604376641E+00 a      1079     1    13     2     4
  2.4836895864255029E+00 a      1080     1    13     2     5
 -2.0679095251070896E+00 a      1081     1    13     2     6
  1.4851927684260193E+00 a      1082     1    13     2     7
 -7.2361922195952923E-03 a      1083     1    13     2     8
 -1.6015444513994155E+00 a      1084     1    13     2     9
 -1.3768034722609586E+00 a      1085     1    13     2    10
 -5.4234755037273062E-02 a      1086     1    13     2    11
 -1.4006100624834552E+00 a      1087     1    13     2    12
  1.4864473703408673E-01 a      1088     1    13     2    13
 -2.7398512277463083E+00 a      1089     1    13     2    14
 -2.7661977897469674E+00 a      1090     1    13     2    15
  1.5033099877716734E+00 a      1091     1    13     2    16
  8.1634709460646493E-01 a      1092     1    13     2    17
 -2.3142265563975104E+00 a      1093     1    13     2    18
  2.6034331752575224E-01 a      1094     1    13     2    19
 -1.3011647342520527E+00 a      1095     1    13     2    20
 -1.1808143096161783E+00 a      1096     1    13     2    21
 -9.3394815344990589E-01 a      1097     1    13     2    22
  9.4260463342833345E-01 a      1098     1    13     2    23
  2.4301156141783659E-02 a      1099     1    13     2    24
 -8.3924847467946162E-01 a      1100     1    13     2    25
  9.0010684718419764E-01 a      1101     1    14     2     1
 -8.0063539397333805E-01 a      1102     1    14     2     2
 -1.0379238439767187E+00 a      1103     1    14     2     3
 -2.4204880795377504E+00 a      1104     1    14     2     4
 -1.1410327664460731E+00 a      1105     1    14     2     5
  2.0272508191537906E+00 a      1106     1    14     2     6
  2.6113643410173232E-01 a      1107     1    14     2     7
 -1.6263483459335426E-01 a      1108     1    14     2     8
  1.1705551771942255E+00 a      1109     1    14     2     9
 -1.0275502404981685E+00 a      1110     1    14     2    10
  1.3723166555295725E+00 a      1111     1    14     2    11
  4.3859954187083732E+00 a      1112     1    14     2    12
 -5.2150626628758467E-01 a      1113     1    14     2    13
  3.8911912351193606E-01 a      1114     1    14     2    14
  1.4733069999426722E+00 a      1115     1    14     2    15
  3.5510575283040663E-01 a      1116     1    14     2    16
 -9.3656373951776239E-01 a      1117     1    14     2    17
  3.8100066378140279E-01 a      1118     1    14     2    18
 -5.0104915255042415E-01 a      1119     1    14     2    19
 -3.7643527301615182E-01 a      1120     1    14     2    20
  2.0869841242014835E+00 a      1121     1    14     2    21
 -1.2949961440472715E+00 a      1122     1    14     2    22
  7.0465792292094687E-01 a      1123     1    14     2    23
  4.4729361359299191E-01 a      1124     1    14     2    24
  7.2560089572700848E-01 a      1125     1    14     2    25
  3.8853953051652632E+00 a      1126     1    15     2     1
 -1.2186839775982858E-01 a      1127     1    15     2     2
 -2.2633258001715371E+00 a      1128     1    15     2     3
  5.2620695053043409E-01 a      1129     1    15     2     4
  9.8943941948385727E-01 a      1130     1    15     2     5
 -1.2758588136364504E+00 a      1131     1    15     2     6
  2.8195167227955326E-01 a      1132     1    15     2     7
 -5.3708746714746902E-01 a      1133     1    15     2     8
 -7.6559523168315935E-01 a      1134     1    15     2     9
  1.3160967637741199E+00 a      1135     1    15     2    10
 -5.8031668415249782E-01 a      1136     1    15     2    11
 -1.8141845774920478E+00 a      1137     1    15     2    12
 -8.9494456082319329E-01 a      1138     1    15     2    13
  2.8352294973376790E+00 a      1139     1    15     2    14
 -9.1172145987749331E-01 a      1140     1    15     2    15
 -7.8618511041560979E-01 a      1141     1    15     2    16
 -1.6393413098962306E-01 a      1142     1    15     2    17
  4.1490494825338908E+00 a      1143     1    15     2    18
 -4.8768173894996908E-01 a      1144     1    15     2    19
  1.3618599504698299E+00 a      1145     1    15     2    20
  7.4948504114741565E-01 a      1146     1    15     2    21
 -7.5286106316752954E-01 a      1147     1    15     2    22
 -6.7081357020754628E-01 a      1148     1    15     2    23
  1.6797941073286957E+00 a      1149     1    15     2    24
  2.5923820422153648E-01 a      1150     1    15     2    25
 -2.8710156966009515E+00 a      1151     1    16     2     1
  4.4438983280605342E+00 a      1152     1    16     2     2
 -4.6748954248937963E-01 a      1153     1    16     2     3
  6.0670622224640502E-01 a      1154     1    16     2     4
  2.1040089515724496E+00 a      1155     1    16     2     5
 -2.0920285355022235E+00 a      1156     1    16     2     6
  5.5490612891701474E-01 a      1157     1    16     2     7
  1.3891924082134330E+00 a      1158     1    16     2     8
 -3.9163538841180273E-01 a      1159     1    16     2     9
 -1.0619590088027158E+00 a      1160     1    16     2    10
 -1.6020985190386832E+00 a      1161     1    16     2    11
 -1.9529014289214626E+00 a      1162     1    16     2    12
  2.8060795401751809E-01 a      1163     1    16     2    13
  1.8709690359264219E-01 a      1164     1    16     2    14
 -2.4302221989057236E+00 a      1165     1    16     2    15
  3.6173582999120812E+00 a      1166     1    16     2    16
  1.8059983930241394E+00 a      1167     1    16     2    17
 -2.2733675819415842E+00 a      1168     1    16     2    18
 -4.5992288072918379E+00 a      1169     1    16     2    19
 -6.7570450936233251E-01 a      1170     1    16     2    20
 -1.8475774826424733E+00 a      1171     1    16     2    21
 -8.6030666390219745E-01 a      1172     1    16     2    22
 -2.6374360696350690E-01 a      1173     1    16     2    23
 -1.9939456262748806E-01 a      1174     1    16     2    24
 -1.2712591759487775E+00 a      1175     1    16     2    25
 -1.7656497303582819E+00 a      1176     1    17     2     1
  1.2455032016579297E+00 a      1177     1    17     2     2
  1.9647175875763698E+00 a      1178     1    17     2     3
 -6.7756352507915429E-01 a      1179     1    17     2     4
 -2.0223051592455845E+00 a      1180     1    17     2     5
 -4.3422188161211894E-01 a      1181     1    17     2     6
 -1.9210099829531206E+00 a      1182     1    17     2     7
  1.8809323310795956E+00 a      1183     1    17     2     8
 -7.8483089461447064E-01 a      1184     1    17     2     9
 -2.3779898677339708E+00 a      1185     1    17     2    10
 -8.0081694130386771E-01 a      1186     1    17     2    11
  1.0729553971761371E-01 a      1187     1    17     2    12
  2.4376711825025006E+00 a      1188     1    17     2    13
 -3.7109403306458860E-01 a      1189     1    17     2    14
 -2.3457908940579135E+00 a      1190     1    17     2    15
 -8.7192097637721044E-01 a      1191     1    17     2    16
 -1.4097864377643905E+00 a      1192     1    17     2    17
  2.8231942072898297E-01 a      1193     1    17     2    18
 -9.0711257296018200E-01 a      1194     1    17     2    19
  1.3627029554103620E+00 a      1195     1    17     2    20
 -1.3479801501629018E+00 a      1196     1    17     2    21
 -1.6933133896951140E+00 a      1197     1    17     2    22
  1.5954221581868773E+00 a      1198     1    17     2    23
 -1.8524679662315494E-01 a      1199     1    17     2    24
  1.9555684961037942E-01 a      1200     1    17     2    25
  6.8629052802719848E-01 a      1201     1    18     2     1
 -1.0091415625370261E+00 a      1202     1    18     2     2
 -1.7816419422601559E+00 a      1203     1    18     2     3
 -1.0446733515912356E+00 a      1204     1    18     2     4
 -1.1678815680162415E+00 a      1205     1    18     2     5
  9.9788432248493997E-01 a      1206     1    18     2     6
 -1.9783700933069931E-01 a      1207     1    18     2     7
 -1.4242857278222494E+00 a      1208     1    18     2     8
  3.1283250118300185E+00 a      1209     1    18     2     9
 -3.6401166412057756E-01 a      1210     1    18     2    10
  1.3823743969715276E+00 a      1211     1    18     2    11
  1.6880308891298685E+00 a      1212     1    18     2    12
 -9.2183516697803769E-01 a      1213     1    18     2    13
 -1.5572878297013357E-01 a      1214     1    18     2    14
 -2.9378120500684829E-01 a      1215     1    18     2    15
 -8.9188949971097176E-01 a      1216     1    18     2    16
 -6.7107802494715851E-01 a      1217     1    18     2    17
  1.9177707701179385E+00 a      1218     1    18     2    18
 -1.1147571638996698E+00 a      1219     1    18     2    19
 -1.3493815370398363E+00 a      1220     1    18     2    20
  8.1108859376983700E-01 a      1221     1    18     2    21
 -1.9948170585112859E-01 a      1222     1    18     2    22
 -1.0385637541562736E+00 a      1223     1    18     2    23
 -5.2636174614916886E-01 a      1224     1    18     2    24
 -2.1008354732669181E+00 a      1225     1    18     2    25
 -4.6483066990856985E+00 a      1226     1    19     2     1
  2.2431132944581438E+00 a      1227     1    19     2     2
  4.5182638397413273E+00 a      1228     1    19     2     3
  1.9342437112133147E-02 a      1229     1    19     2     4
  4.0831459429259089E+00 a      1230     1    19     2     5
  1.4595179296186572E-01 a      1231     1    19     2     6
  2.6661480343028940E+00 a      1232     1    19     2     7
 -1.0379435487940958E+00 a      1233     1    19     2     8
  2.1802591668249378E+00 a      1234     1    19     2     9
 -3.2684080480013149E+00 a      1235     1    19     2    10
  5.1824260010934375E-01 a      1236     1    19     2    11
  4.3774589083066786E+00 a      1237     1    19     2    12
  1.1563813893252795E+00 a      1238     1    19     2    13
  9.2556285943794026E-01 a      1239     1    19     2    14
 -4.1809243312471969E+00 a      1240     1    19     2    15
  3.6659604947578511E-01 a      1241     1    19     2    16
 -2.4195939471659400E-01 a      1242     1    19     2    17
 -2.2234669985699789E+00 a      1243     1    19     2    18
 -4.3101141994895364E+00 a      1244     1    19     2    19
 -5.1101735086433910E+00 a      1245     1    19     2    20
 -2.3229055480148375E+00 a      1246     1    19     2    21
 -3.6163702735889345E+00 a      1247     1    19     2    22
  7.4365088429660675E-01 a      1248     1    19     2    23
  1.2420029129346875E+00 a      1249     1    19     2    24
  6.0712405233078948E-01 a      1250     1    19     2    25
 -8.7419671843097091E-01 a      1251     1    20     2     1
 -1.4673083940650075E-01 a      1252     1    20     2     2
 -1.9725374520492369E+00 a      1253     1    20     2     3
 -1.0035215839990085E-01 a      1254     1    20     2     4
 -2.1815571775406566E+00 a      1255     1    20     2     5
  2.6339914847038348E+00 a      1256     1    20     2     6
 -1.6282923868201606E+00 a      1257     1    20     2     7
 -1.8259854105881292E+00 a      1258     1    20     2     8
  1.3365152111168281E+00 a      1259     1    20     2     9
 -2.5117492285737748E-02 a      1260     1    20     2    10
  1.7440151554002198E-01 a      1261     1    20     2    11
 -9.7005692602984792E-02 a      1262     1    20     2    12
  3.2694951975706388E-01 a      1263     1    20     2    13
 -2.0866550979323075E+00 a      1264     1    20     2    14
 -8.7865302023569791E-01 a      1265     1    20     2    15
  2.7860791818672546E+00 a      1266     1    20     2    16
 -8.4585912290251719E-01 a      1267     1    20     2    17
 -6.1804411748224219E-01 a      1268     1    20     2    18
  3.4296461398624450E-01 a      1269     1    20     2    19
 -3.8286834461556923E-01 a      1270     1    20     2    20
  2.3112038524193960E-02 a      1271     1    20     2    21
  5.7170367687109402E-01 a      1272     1    20     2    22
  2.8269281956215968E-02 a      1273     1    20     2    23
 -1.1767856650901314E+00 a      1274     1    20     2    24
  2.4166961121610514E-01 a      1275     1    20     2    25
  8.3378186410674260E-01 a      1276     1    21     2     1
  6.2794355193756635E-01 a      1277     1    21     2     2
 -2.3392216966606711E+00 a      1278     1    21     2     3
 -1.1537603929716329E+00 a      1279     1    21     2     4
 -6.0841966184387930E+00 a      1280     1    21     2     5
  3.6928847004605205E+00 a      1281     1    21     2     6
 -8.3832504507823913E-01 a      1282     1    21     2     7
  3.5204796956848655E-01 a      1283     1    21     2     8
  2.6550119942328458E+00 a      1284     1    21     2     9
  4.4204719353875728E+00 a      1285     1    21     2    10
 -9.4143437209659830E-01 a      1286     1    21     2    11
  2.0774002160831966E+00 a      1287     1    21     2    12
 -2.8812983793743396E-01 a      1288     1    21     2    13
 -2.4022655866796244E-01 a      1289     1    21     2    14
  1.0351595278048049E+00 a      1290     1    21     2    15
 -1.6608082598321785E+00 a      1291     1    21     2    16
 -8.9913582402215886E-01 a      1292     1    21     2    17
  6.4928112132288351E-01 a      1293     1    21     2    18
  1.7179005664302616E+00 a      1294     1    21     2    19
  3.6450378524388558E+00 a      1295     1    21     2    20
 -2.9829677780723496E-01 a      1296     1    21     2    21
  1.1977234799898169E+00 a      1297     1    21     2    22
  1.9489778032205701E-01 a      1298     1    21     2    23
  3.7582314095699583E+00 a      1299     1    21     2    24
 -1.6494954013490730E+00 a      1300     1    21     2    25
  4.0646279596044588E-01 a      1301     1    22     2     1
  3.9748830103801075E-01 a      1302     1    22     2     2
 -5.3729641091257607E-01 a      1303     1    22     2     3
  6.8642991422448851E-01 a      1304     1    22     2     4
  3.1031334500159646E+00 a      1305     1    22     2     5
 -1.2014919415224206E+00 a      1306     1    22     2     6
  5.5310824154363014E-01 a      1307     1    22     2     7
  2.9287511080399603E-01 a      1308     1    22     2     8
 -1.5115858969137503E+00 a      1309     1    22     2     9
  3.6146298811812777E-01 a      1310     1    22     2    10
 -2.4501325049053837E+00 a      1311     1    22     2    11
 -2.9137182948239326E-01 a      1312     1    22     2    12
  3.9817222181289513E-01 a      1313     1    22     2    13
 -2.0104044633478355E+00 a      1314     1    22     2    14
 -1.1676013805885847E-01 a      1315     1    22     2    15
  1.4022055860756606E+00 a      1316     1    22     2    16
 -8.2770111509553171E-02 a      1317     1    22     2    17
 -1.3569729101802215E+00 a      1318     1    22     2    18
  5.3148581523829896E-01 a      1319     1    22     2    19
  1.7998046760418696E-01 a      1320     1    22     2    20
 -5.1848865919028952E-01 a      1321     1    22     2    21
 -3.1921723648004297E-01 a      1322     1    22     2    22
 -9.8244811318458103E-01 a      1323     1    22     2    23
 -5.5699980143122130E-01 a      1324     1    22     2    24
  1.0916917324423354E+00 a      1325     1    22     2    25
 -1.2925147878650027E+00 a      1326     1    23     2     1
 -2.7949767635114005E+00 a      1327     1    23     2     2
 -1.1506480243851120E+00 a      1328     1    23     2     3
 -6.2542034134561153E-01 a      1329     1    23     2     4
  7.1151761213954701E-01 a      1330     1    23     2     5
 -3.9087054464926729E-01 a      1331     1    23     2     6
  1.8187436993117978E+00 a      1332     1    23     2     7
  2.5430641911230043E+00 a      1333     1    23     2     8
 -1.7756765525980414E+00 a      1334     1    23     2     9
 -4.6921510495172425E-01 a      1335     1    23     2    10
 -3.2496521489417435E-01 a      1336     1    23     2    11
  3.3705271839861983E+00 a      1337     1    23     2    12
  5.6267728974755182E-01 a      1338     1    23     2    13
  2.5460202368290421E+00 a      1339     1    23     2    14
  4.2940198906795923E-01 a      1340     1    23     2    15
  4.1634101981661242E-01 a      1341     1    23     2    16
  5.8156123665095127E-01 a      1342     1    23     2    17
 -1.7510865211678817E-01 a      1343     1    23     2    18
  1.1315786664270464E+00 a      1344     1    23     2    19
  1.2371526448791360E-01 a      1345     1    23     2    20
  4.2046263054995003E-01 a      1346     1    23     2    21
  5.8699912130609910E-01 a      1347     1    23     2    22
  2.5837536739666089E-01 a      1348     1    23     2    23
 -4.3367926502712227E-02 a      1349     1    23     2    24
  1.3028282036156300E+00 a      1350     1    23     2    25
  1.4335496585636884E+00 a      1351     1    24     2     1
 -7.6182114876543716E-01 a      1352     1    24     2     2
 -6.2691255761851361E-01 a      1353     1    24     2     3
 -1.9086345025876483E+00 a      1354     1    24     2     4
  4.2453802264657066E+00 a      1355     1    24     2     5
 -4.7898270664302617E-01 a      1356     1    24     2     6
  2.5234296313502169E-01 a      1357     1    24     2     7
  1.7873052996729859E+00 a      1358     1    24     2     8
 -3.1869639408188537E-02 a      1359     1    24     2     9
  2.1075600083034199E-01 a      1360     1    24     2    10
  1.0735534109397211E+00 a      1361     1    24     2    11
  3.0964554125371500E+00 a      1362     1    24     2    12
  1.8427388947715917E-01 a      1363     1    24     2    13
 -1.3064619897569403E+00 a      1364     1    24     2    14
  2.0595969543375992E+00 a      1365     1    24     2    15
 -1.7675435400467878E+00 a      1366     1    24     2    16
 -2.7201612997683061E-01 a      1367     1    24     2    17
  1.5925802319952522E+00 a      1368     1    24     2    18
  3.0786401562803212E+00 a      1369     1    24     2    19
  4.8150051279934764E-01 a      1370     1    24     2    20
  2.8570661364925165E-01 a      1371     1    24     2    21
  4.2128462434339715E-02 a      1372     1    24     2    22
 -3.2062329648512827E-01 a      1373     1    24     2    23
  1.1144895008605293E+00 a      1374     1    24     2    24
 -2.5266205696098210E+00 a      1375     1    24     2    25
 -1.6180019420186575E+00 a      1376     1    25     2     1
  4.2074725304048249E-01 a      1377     1    25     2     2
 -1.4495800923237190E-01 a      1378     1    25     2     3
  3.7201984828808032E-01 a      1379     1    25     2     4
 -2.0996086050794873E+00 a      1380     1    25     2     5
  1.6504459941563014E+00 a      1381     1    25     2     6
 -1.8778177469042623E+00 a      1382     1    25     2     7
 -4.6505555802839910E-01 a      1383     1    25     2     8
 -7.1591928684958428E-01 a      1384     1    25     2     9
  1.0980546336223040E+00 a      1385     1    25     2    10
  2.6110757823140218E-01 a      1386     1    25     2    11
 -8.9942827311497153E-01 a      1387     1    25     2    12
 -1.6842577524350349E-01 a      1388     1    25     2    13
  1.0532859217264818E+00 a      1389     1    25     2    14
 -3.6394811657633142E-01 a      1390     1    25     2    15
  1.6750543196097447E+00 a      1391     1    25     2    16
 -2.4596843464245763E-01 a      1392     1    25     2    17
 -9.0208811769470687E-01 a      1393     1    25     2    18
 -2.7849495866076635E+00 a      1394     1    25     2    19
  7.7888812131430951E-01 a      1395     1    25     2    20
 -9.6199031563421231E-02 a      1396     1    25     2    21
  1.5249606151833848E+00 a      1397     1    25     2    22
  1.8270468462955578E+00 a      1398     1    25     2    23
 -2.4581080801266735E+00 a      1399     1    25     2    24
  1.6802132305895017E+00 a      1400     1    25     2    25
  3.8849850550656471E+00 b      1401     2     1
 -1.0242289400580818E+01 b      1402     2     2
  2.7015020868241835E+00 b      1403     2     3
 -5.9749467832527934E+00 b      1404     2     4
 -8.9831052937082809E-02 b      1405     2     5
 -7.6598474682941264E-01 b      1406     2     6
  1.4639778442571986E+01 b      1407     2     7
  1.6842242250247181E+00 b      1408     2     8
 -2.7595883594668962E+00 b      1409     2     9
  4.6846436850484832E+00 b      1410     2    10
 -1.1173029100734119E+01 b      1411     2    11
 -2.4913441087087449E+00 b      1412     2    12
 -2.3355665114879072E+00 b      1413     2    13
 -7.7992243830226515E+00 b      1414     2    14
  1.5849503453983507E+01 b      1415     2    15
  2.5532640356629996E+00 b      1416     2    16
  4.3391625243282430E+00 b      1417     2    17
  6.0821276666122799E+00 b      1418     2    18
  1.4649022303323600E+00 b      1419     2    19
 -6.6869367262123554E+00 b      1420     2    20
  1.3890448492250129E+00 b      1421     2    21
  8.6500103359294194E+00 b      1422     2    22
 -8.4727068298756514E-01 b      1423     2    23
 -9.5668287966026764E+00 b      1424     2    24
  1.8574427729161720E+00 b      1425     2    25
  1.7507199921958166E-01 a      1426     2     1     3     1
  1.9230700700676820E-01 a      1427     2     2     3     1
 -1.4213087560817739E-01 a      1428     2     3     3     1
 -1.3879212619595338E-01 a      1429     2     4     3     1
 -8.0572485607825192E-02 a      1430     2     5     3     1
  1.1948747673427774E-01 a      1431     2     6     3     1
  1.0067226668703519E-01 a      1432     2     7     3     1
  1.2433326385411674E+00 a      1433     2     8     3     1
  3.4107947663927518E-01 a      1434     2     9     3     1
 -1.0765672563171821E-01 a      1435     2    10     3     1
  7.7680818034818452E-02 a      1436     2    11     3     1
 -1.9393816398442248E-01 a      1437     2    12     3     1
 -3.7713720326420386E-01 a      1438     2    13     3     1
  1.3023593792413901E-01 a      1439     2    14     3     1
  1.3102860310490028E-01 a      1440     2    15     3     1
  4.0451232812328564E-01 a      1441     2    16     3     1
 -5.3880333616211451E-01 a      1442     2    17     3     1
 -1.6837683312010110E-01 a      1443     2    18     3     1
 -2.3027269877795470E-01 a      1444     2    19     3     1
 -1.6233065030071483E-01 a      1445     2    20     3     1
 -2.1081554578372921E-01 a      1446     2    21     3     1
  1.1058218176884813E-01 a      1447     2    22     3     1
 -1.7478348284118131E-01 a      1448     2    23     3     1
  1.5730932335298053E-01 a      1449     2    24     3     1
  3.0589822763285718E-01 a      1450     2    25     3     1
 -3.7451256448778905E+00 b      1451     3     1
