################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.2614155337019892E+00 a      1072     1    12     2    22
  1.3206162752511565E+00 a      1073     1    12     2    23
  2.0463020581640441E+00 a      1074     1    12     2    24
  1.1443092462491575E-01 a      1075     1    12     2    25
  1.3318196233924942E+00 a      1076     1    13     2     1
  7.4705770826938567E-01 a      1077     1    13     2     2
 -2.8369279066271509E+00 a      1078     1    13     2     3
  1.6680490249238826E+00 a      1079     1    13     2     4
  7.6929083283201039E-01 a      1080     1    13     2     5
 -4.2523687636305130E-01 a      1081     1    13     2     6
 -2.5271684403258425E+00 a      1082     1    13     2     7
  3.3754724364543951E+00 a      1083     1    13     2     8
  1.4277295788939945E-02 a      1084     1    13     2     9
 -1.0283520782205906E+00 a      1085     1    13     2    10
  8.8893200863707755E-01 a      1086     1    13     2    11
 -1.8759371310109376E-02 a      1087     1    13     2    12
  1.1639112191936645E+00 a      1088     1    13     2    13
  2.3473873419833922E+00 a      1089     1    13     2    14
  3.9051499687453499E+00 a      1090     1    13     2    15
 -9.0363505903105990E-01 a      1091     1    13     2    16
  2.6326658275424504E+00 a      1092     1    13     2    17
  6.1786716408220799E-01 a      1093     1    13     2    18
  2.2446307301944285E-01 a      1094     1    13     2    19
  2.8796116209710876E-01 a      1095     1    13     2    20
  2.1132895738675783E+00 a      1096     1    13     2    21
 -1.4003631787878885E+00 a      1097     1    13     2    22
  1.0118648466014937E+00 a      1098     1    13     2    23
  2.3245645024919672E+00 a      1099     1    13     2    24
 -2.0739180229693459E+00 a      1100     1    13     2    25
 -1.0581841563020222E+00 a      1101     1    14     2     1
 -3.5056213499254185E-01 a      1102     1    14     2     2
 -2.0291851337251918E+00 a      1103     1    14     2     3
  2.7241019865914060E+00 a      1104     1    14     2     4
 -1.6179790771634290E+00 a      1105     1    14     2     5
 -2.0166201455776913E+00 a      1106     1    14     2     6
  1.0838165675736435E+00 a      1107     1    14     2     7
  4.4585939752765869E-01 a      1108     1    14     2     8
  2.2455420889876692E+00 a      1109     1    14     2     9
  2.0184394489474955E+00 a      1110     1    14     2    10
  7.7760806656138159E-01 a      1111     1    14     2    11
 -7.7520660107385098E-01 a      1112     1    14     2    12
 -1.9346965896916484E+00 a      1113     1    14     2    13
 -9.8114791084419173E-01 a      1114     1    14     2    14
  1.2519896572133267E+00 a      1115     1    14     2    15
  1.7727449138679447E+00 a      1116     1    14     2    16
  1.9136790542817059E+00 a      1117     1    14     2    17
  1.5948798869684096E-02 a      1118     1    14     2    18
  1.6924976982386768E+00 a      1119     1    14     2    19
 -4.0721826301106800E-01 a      1120     1    14     2    20
 -1.8444629075328798E+00 a      1121     1    14     2    21
 -3.8611940046618685E+00 a      1122     1    14     2    22
  8.5905229967874908E-01 a      1123     1    14     2    23
  2.8231763672876804E+00 a      1124     1    14     2    24
 -2.0001397010607320E+00 a      1125     1    14     2    25
  1.1584662462565272E-01 a      1126     1    15     2     1
 -1.0593000387470226E+00 a      1127     1    15     2     2
  9.0349783579809984E-01 a      1128     1    15     2     3
  1.1771473683888498E-01 a      1129     1    15     2     4
 -1.9201240760110847E+00 a      1130     1    15     2     5
 -3.9118960402002195E-01 a      1131     1    15     2     6
  2.8388874621867362E+00 a      1132     1    15     2     7
  8.7481908869328928E-01 a      1133     1    15     2     8
 -2.4864833134086933E-01 a      1134     1    15     2     9
 -2.8444039460302845E-01 a      1135     1    15     2    10
 -5.2468644371784545E-01 a      1136     1    15     2    11
  9.5997669338775671E-01 a      1137     1    15     2    12
 -8.1872719255798909E-01 a      1138     1    15     2    13
 -1.2892436011624049E+00 a      1139     1    15     2    14
  1.4220510361500738E-01 a      1140     1    15     2    15
  6.2725290104121001E-01 a      1141     1    15     2    16
  9.0404327746479451E-01 a      1142     1    15     2    17
 -6.2012768055413003E-01 a      1143     1    15     2    18
 -1.0605915753623685E+00 a      1144     1    15     2    19
 -1.0424883385077039E+00 a      1145     1    15     2    20
  1.5319274930137963E-01 a      1146     1    15     2    21
 -2.2419523814636333E-01 a      1147     1    15     2    22
 -2.7074365728759142E+00 a      1148     1    15     2    23
 -2.4809905277585045E-01 a      1149     1    15     2    24
 -2.1773628821819684E+00 a      1150     1    15     2    25
  1.8509215460468256E+00 a      1151     1    16     2     1
  6.8528385546582615E-01 a      1152     1    16     2     2
  2.7853244619600848E-01 a      1153     1    16     2     3
 -4.3787252416344080E-01 a      1154     1    16     2     4
  7.9587981685309561E-01 a      1155     1    16     2     5
  7.8832873353835675E-01 a      1156     1    16     2     6
 -2.5361800583364053E-01 a      1157     1    16     2     7
 -4.5696980331680331E-01 a      1158     1    16     2     8
  7.1085709578097941E-02 a      1159     1    16     2     9
  6.1041902652291413E-01 a      1160     1    16     2    10
 -5.1172682736736308E-01 a      1161     1    16     2    11
  2.6228693004866788E-01 a      1162     1    16     2    12
  1.4524833272759148E+00 a      1163     1    16     2    13
  7.0129585807157702E-01 a      1164     1    16     2    14
 -6.1713498328564753E-01 a      1165     1    16     2    15
 -3.5402817282524329E-01 a      1166     1    16     2    16
  1.6311894539921974E+00 a      1167     1    16     2    17
  4.4718663773862416E-01 a      1168     1    16     2    18
 -1.1895196651527098E+00 a      1169     1    16     2    19
  3.1146990489867532E-01 a      1170     1    16     2    20
  2.9519429469480154E+00 a      1171     1    16     2    21
  1.1168302629056006E+00 a      1172     1    16     2    22
 -1.4255729950327138E+00 a      1173     1    16     2    23
  7.9119985297899376E-01 a      1174     1    16     2    24
 -1.7718411481557910E+00 a      1175     1    16     2    25
  4.7344446460586093E-01 a      1176     1    17     2     1
  1.7232816241299107E+00 a      1177     1    17     2     2
 -1.4107501734207488E+00 a      1178     1    17     2     3
 -2.4723368289979901E+00 a      1179     1    17     2     4
  1.4142627483695713E-01 a      1180     1    17     2     5
 -1.6098206473757946E+00 a      1181     1    17     2     6
 -1.7656471270870695E+00 a      1182     1    17     2     7
 -1.1603112185885851E+00 a      1183     1    17     2     8
 -4.6166118876265538E-01 a      1184     1    17     2     9
 -2.3668016032790626E-01 a      1185     1    17     2    10
  2.3224695975987513E+00 a      1186     1    17     2    11
 -2.9830575055562747E-01 a      1187     1    17     2    12
  2.0081067746209160E+00 a      1188     1    17     2    13
 -1.0288831415499573E+00 a      1189     1    17     2    14
 -1.5709804615571765E+00 a      1190     1    17     2    15
  1.2826984240790200E+00 a      1191     1    17     2    16
 -6.7032100683589828E+00 a      1192     1    17     2    17
  1.1769151462147718E+00 a      1193     1    17     2    18
  1.0184460191194313E+00 a      1194     1    17     2    19
  1.0024164598363400E-01 a      1195     1    17     2    20
 -1.3981143803482332E+00 a      1196     1    17     2    21
  1.5580953097210484E+00 a      1197     1    17     2    22
 -1.7753215844804391E+00 a      1198     1    17     2    23
 -1.0391378367168504E+00 a      1199     1    17     2    24
  3.2742112928568496E+00 a      1200     1    17     2    25
 -3.5020053635129106E-01 a      1201     1    18     2     1
 -2.2649079486381052E-01 a      1202     1    18     2     2
 -1.2489376414243707E+00 a      1203     1    18     2     3
 -1.2141052994440840E+00 a      1204     1    18     2     4
  5.9517752844684069E-01 a      1205     1    18     2     5
  6.4911859169924679E-01 a      1206     1    18     2     6
 -1.7176042574714148E+00 a      1207     1    18     2     7
  5.9959665917934757E-01 a      1208     1    18     2     8
  1.7533084117787843E+00 a      1209     1    18     2     9
 -9.6382771058320305E-01 a      1210     1    18     2    10
  1.4500203614876421E+00 a      1211     1    18     2    11
 -6.4919755916917621E-01 a      1212     1    18     2    12
  1.5527554971941344E+00 a      1213     1    18     2    13
  1.6248510010553976E+00 a      1214     1    18     2    14
  1.2317416988777474E+00 a      1215     1    18     2    15
 -1.1365916515564292E+00 a      1216     1    18     2    16
  2.2449075195846904E+00 a      1217     1    18     2    17
 -9.6717657183261063E-01 a      1218     1    18     2    18
 -9.8907738658721600E-01 a      1219     1    18     2    19
 -1.6802961380186088E+00 a      1220     1    18     2    20
 -2.2412785805416497E+00 a      1221     1    18     2    21
 -1.3610711963376059E+00 a      1222     1    18     2    22
 -9.1493049365275725E-01 a      1223     1    18     2    23
 -2.4660356300113184E+00 a      1224     1    18     2    24
 -1.8811691959124374E-01 a      1225     1    18     2    25
  5.7491594306502913E-02 a      1226     1    19     2     1
 -2.2122254526843924E-01 a      1227     1    19     2     2
  4.6873091829181268E-01 a      1228     1    19     2     3
 -2.2671848607412062E+00 a      1229     1    19     2     4
 -1.0507750339349890E-01 a      1230     1    19     2     5
  1.5100642136662172E+00 a      1231     1    19     2     6
 -2.0473152603569403E-01 a      1232     1    19     2     7
 -7.1589973291643710E-02 a      1233     1    19     2     8
 -7.8385567471120396E-02 a      1234     1    19     2     9
  3.9364039507709375E-01 a      1235     1    19     2    10
 -4.1210852212426696E-01 a      1236     1    19     2    11
  8.2113357335607962E-01 a      1237     1    19     2    12
  2.2342232400441242E+00 a      1238     1    19     2    13
  1.2963645170670587E-01 a      1239     1    19     2    14
  6.8963962350136265E-01 a      1240     1    19     2    15
 -1.0092592475458182E+00 a      1241     1    19     2    16
  2.0368659294001197E+00 a      1242     1    19     2    17
 -7.0755590483159236E-01 a      1243     1    19     2    18
  5.4570003246563435E-02 a      1244     1    19     2    19
 -3.2523144819658834E+00 a      1245     1    19     2    20
  4.8069687833287961E-01 a      1246     1    19     2    21
 -3.1262374492086076E-01 a      1247     1    19     2    22
 -1.5428440654971171E-01 a      1248     1    19     2    23
 -1.5491275656768544E+00 a      1249     1    19     2    24
  8.2731216427020482E-01 a      1250     1    19     2    25
  8.5119752347287514E-01 a      1251     1    20     2     1
  1.1712815847884168E+00 a      1252     1    20     2     2
  2.2990044143742744E-01 a      1253     1    20     2     3
 -6.4455680726221842E-01 a      1254     1    20     2     4
 -4.5529471798017984E-01 a      1255     1    20     2     5
  7.6857085624180987E-01 a      1256     1    20     2     6
 -2.4313754484337489E+00 a      1257     1    20     2     7
  1.0166447136167374E+00 a      1258     1    20     2     8
  2.1527080233343905E+00 a      1259     1    20     2     9
 -6.3002875748044995E-01 a      1260     1    20     2    10
  4.2243106394217239E-01 a      1261     1    20     2    11
 -9.2411338074125077E-02 a      1262     1    20     2    12
 -1.2017596057794588E+00 a      1263     1    20     2    13
  9.4341306679484246E-02 a      1264     1    20     2    14
  4.8520043636912696E-01 a      1265     1    20     2    15
 -2.6407234350153779E-02 a      1266     1    20     2    16
  1.0514147560033476E+00 a      1267     1    20     2    17
 -6.2375226840602738E-01 a      1268     1    20     2    18
 -9.2953634460983026E-01 a      1269     1    20     2    19
 -1.3423993464580891E-01 a      1270     1    20     2    20
  2.3871425233379564E+00 a      1271     1    20     2    21
  1.6079315245946066E+00 a      1272     1    20     2    22
 -6.1008103453380513E-01 a      1273     1    20     2    23
 -3.1877010064096606E-01 a      1274     1    20     2    24
 -1.5056295330354041E+00 a      1275     1    20     2    25
 -5.6201330362716045E-02 a      1276     1    21     2     1
 -4.9466815171053574E-01 a      1277     1    21     2     2
  8.7581851732074567E-01 a      1278     1    21     2     3
  1.2629812514762335E+00 a      1279     1    21     2     4
 -3.7319964441723164E-01 a      1280     1    21     2     5
 -1.7432975006997961E-01 a      1281     1    21     2     6
 -1.2667086077247919E-01 a      1282     1    21     2     7
 -5.1235056860879979E-01 a      1283     1    21     2     8
 -9.2719033580630120E-02 a      1284     1    21     2     9
 -2.6410634411057016E-01 a      1285     1    21     2    10
  1.6273751336514330E-01 a      1286     1    21     2    11
  8.6113689263738713E-01 a      1287     1    21     2    12
 -8.2504246751898902E-01 a      1288     1    21     2    13
  2.6568558446455599E+00 a      1289     1    21     2    14
 -1.2480973474249912E+00 a      1290     1    21     2    15
  1.0919839172370169E+00 a      1291     1    21     2    16
 -1.9465793486046887E+00 a      1292     1    21     2    17
 -1.7558415567186511E-01 a      1293     1    21     2    18
  1.0860944808246702E-01 a      1294     1    21     2    19
  2.4110744626356381E-01 a      1295     1    21     2    20
 -1.8669046584784890E-01 a      1296     1    21     2    21
  5.1526900778682916E-01 a      1297     1    21     2    22
 -6.6332494925615038E-01 a      1298     1    21     2    23
 -1.1246290436126023E+00 a      1299     1    21     2    24
  7.9316835899157767E-01 a      1300     1    21     2    25
 -1.7622072787390819E-01 a      1301     1    22     2     1
 -1.5275623969771044E+00 a      1302     1    22     2     2
  1.7156547839222198E+00 a      1303     1    22     2     3
  3.0618016268415866E+00 a      1304     1    22     2     4
  5.3655918781921352E-01 a      1305     1    22     2     5
  3.0622035762750188E-01 a      1306     1    22     2     6
  3.5131202808945394E-01 a      1307     1    22     2     7
 -1.3939687640958551E+00 a      1308     1    22     2     8
  1.5682279240123620E+00 a      1309     1    22     2     9
  2.2488665568909081E+00 a      1310     1    22     2    10
 -1.5305920886086930E+00 a      1311     1    22     2    11
  9.2987988394549348E-01 a      1312     1    22     2    12
  2.1681766896470380E+00 a      1313     1    22     2    13
 -8.4721132103984953E-01 a      1314     1    22     2    14
 -4.6672205986942228E-01 a      1315     1    22     2    15
 -3.1100613511704350E-01 a      1316     1    22     2    16
 -1.0093202539588535E+00 a      1317     1    22     2    17
 -2.5663218403568222E-01 a      1318     1    22     2    18
 -3.3621552642418523E-01 a      1319     1    22     2    19
 -5.9794449953100681E-01 a      1320     1    22     2    20
  3.8566614577658647E+00 a      1321     1    22     2    21
  5.2246107049612500E-01 a      1322     1    22     2    22
  1.5592336988239057E+00 a      1323     1    22     2    23
 -1.8773806723533093E+00 a      1324     1    22     2    24
 -1.3762100106498651E+00 a      1325     1    22     2    25
  8.3833403835559450E-01 a      1326     1    23     2     1
 -1.9847944068747575E-01 a      1327     1    23     2     2
  1.2732134932199801E+00 a      1328     1    23     2     3
  2.6001618203779429E+00 a      1329     1    23     2     4
 -2.8042726853753135E+00 a      1330     1    23     2     5
 -2.7038851816502291E-01 a      1331     1    23     2     6
  1.5585251278804971E-01 a      1332     1    23     2     7
 -1.1231069757087131E+00 a      1333     1    23     2     8
 -3.3781058220863863E-01 a      1334     1    23     2     9
 -6.0083971050467200E-01 a      1335     1    23     2    10
 -7.3200485775133428E-01 a      1336     1    23     2    11
  5.6727062084233593E-01 a      1337     1    23     2    12
  8.7720018845904346E-01 a      1338     1    23     2    13
  9.0781187652080386E-01 a      1339     1    23     2    14
  3.8527134827076542E-01 a      1340     1    23     2    15
 -1.0173333023316038E+00 a      1341     1    23     2    16
 -1.9052447621663871E+00 a      1342     1    23     2    17
  2.3345978860332926E-02 a      1343     1    23     2    18
  4.8528456978538370E-01 a      1344     1    23     2    19
  2.8904239092899724E+00 a      1345     1    23     2    20
  1.9189603912095896E+00 a      1346     1    23     2    21
  2.1838102008020845E+00 a      1347     1    23     2    22
 -1.2769190836605191E+00 a      1348     1    23     2    23
  2.6038234420108575E+00 a      1349     1    23     2    24
  1.7192379644460032E-01 a      1350     1    23     2    25
  8.4950624475889558E-01 a      1351     1    24     2     1
  6.6343791495570337E-01 a      1352     1    24     2     2
 -4.8624990546632957E-01 a      1353     1    24     2     3
 -7.6437593728863573E-01 a      1354     1    24     2     4
 -5.2157099727855472E-01 a      1355     1    24     2     5
  3.2726377565243053E-01 a      1356     1    24     2     6
 -4.1303321126855214E-01 a      1357     1    24     2     7
  2.0619026281259090E+00 a      1358     1    24     2     8
  1.2583705825302487E+00 a      1359     1    24     2     9
  1.0462793286226324E+00 a      1360     1    24     2    10
  9.7734310805264635E-01 a      1361     1    24     2    11
  6.8407549808409318E-01 a      1362     1    24     2    12
  9.9884082369287541E-01 a      1363     1    24     2    13
 -3.1004164644556509E-01 a      1364     1    24     2    14
  1.6790602054857851E+00 a      1365     1    24     2    15
 -4.2465117774511474E-01 a      1366     1    24     2    16
  1.6526001884055459E+00 a      1367     1    24     2    17
  1.3930595913069608E+00 a      1368     1    24     2    18
 -3.6219319232445885E-01 a      1369     1    24     2    19
 -1.5302106531074913E+00 a      1370     1    24     2    20
 -4.2197267289018625E-01 a      1371     1    24     2    21
 -9.2201296317121140E-01 a      1372     1    24     2    22
  1.7075296863717755E+00 a      1373     1    24     2    23
  1.0311780404619859E+00 a      1374     1    24     2    24
 -1.0089868968827547E+00 a      1375     1    24     2    25
  1.4239944069478003E+00 a      1376     1    25     2     1
 -1.7593928458828856E+00 a      1377     1    25     2     2
 -1.4862926926245579E+00 a      1378     1    25     2     3
 -1.1860056662006215E+00 a      1379     1    25     2     4
  6.1821901664518182E-02 a      1380     1    25     2     5
  6.7989704883368429E-01 a      1381     1    25     2     6
  4.8716192275358172E-01 a      1382     1    25     2     7
  2.6076878409779963E-01 a      1383     1    25     2     8
 -1.9125452242301375E-01 a      1384     1    25     2     9
  9.8376272504919218E-02 a      1385     1    25     2    10
 -1.2958136174093424E-01 a      1386     1    25     2    11
  1.5980731155245675E-01 a      1387     1    25     2    12
 -1.3826224379106091E+00 a      1388     1    25     2    13
  1.1420462356464165E+00 a      1389     1    25     2    14
 -1.9117554804880481E+00 a      1390     1    25     2    15
 -4.0871195727306225E-01 a      1391     1    25     2    16
  1.5348908778687449E+00 a      1392     1    25     2    17
 -9.2263758016717567E-01 a      1393     1    25     2    18
 -1.0772260821419921E+00 a      1394     1    25     2    19
  2.6689134847136714E-01 a      1395     1    25     2    20
  7.0137403257925046E-01 a      1396     1    25     2    21
 -1.2742042608814599E+00 a      1397     1    25     2    22
  5.4970296593025958E-01 a      1398     1    25     2    23
 -2.2542535725202265E-01 a      1399     1    25     2    24
 -1.3929992904513153E+00 a      1400     1    25     2    25
 -4.1608833811349633E-01 b      1401     2     1
  1.2392839043845965E+00 b      1402     2     2
  3.0123040534651953E+00 b      1403     2     3
 -1.2185016954341371E+01 b      1404     2     4
  5.1429848506452007E+00 b      1405     2     5
  5.4671914234388792E+00 b      1406     2     6
  7.6242704665591692E+00 b      1407     2     7
  3.3868520980962464E+00 b      1408     2     8
 -4.1729564821218830E+00 b      1409     2     9
 -4.6823271635260273E+00 b      1410     2    10
 -7.2535551011100825E+00 b      1411     2    11
 -3.8866700435810408E-01 b      1412     2    12
 -2.3073360191272148E+00 b      1413     2    13
 -5.1194559554762300E+00 b      1414     2    14
  4.1304551680423103E+00 b      1415     2    15
  3.1953213551929616E+00 b      1416     2    16
  1.1706000730872170E+00 b      1417     2    17
 -4.7032715138567740E+00 b      1418     2    18
 -4.7519414129997744E+00 b      1419     2    19
 -1.0759377213723504E+00 b      1420     2    20
 -8.2100674363854664E-01 b      1421     2    21
 -4.3374167245771877E+00 b      1422     2    22
 -2.6021492925837784E+00 b      1423     2    23
 -5.7654014577153765E+00 b      1424     2    24
  5.8756758442919219E+00 b      1425     2    25
 -7.0678657664664379E-01 a      1426     2     1     3     1
 -2.6314716100350899E-01 a      1427     2     2     3     1
  2.4406939072824682E-01 a      1428     2     3     3     1
  9.0672620037758070E-02 a      1429     2     4     3     1
  1.2100966396028699E-01 a      1430     2     5     3     1
 -3.0858794929171640E-01 a      1431     2     6     3     1
 -2.3688862489108711E-01 a      1432     2     7     3     1
  2.0810102375067929E-01 a      1433     2     8     3     1
  1.5648198987863202E-01 a      1434     2     9     3     1
 -1.7518956556937995E-01 a      1435     2    10     3     1
  2.5838845284532486E-01 a      1436     2    11     3     1
  1.1583748134614344E+00 a      1437     2    12     3     1
 -1.8284783685042375E-01 a      1438     2    13     3     1
  9.7132424578282084E-01 a      1439     2    14     3     1
 -1.8582921766040891E-01 a      1440     2    15     3     1
  7.9747366809407350E-01 a      1441     2    16     3     1
  1.0948060285850846E-01 a      1442     2    17     3     1
  2.5369620267877652E-01 a      1443     2    18     3     1
  3.3021879665453807E-01 a      1444     2    19     3     1
 -1.0387130027612816E-01 a      1445     2    20     3     1
  1.4133545134065831E-01 a      1446     2    21     3     1
 -1.5969193425592934E-01 a      1447     2    22     3     1
 -1.2701589309090014E-01 a      1448     2    23     3     1
 -1.8939413982271860E-01 a      1449     2    24     3     1
 -1.3934046256957722E-01 a      1450     2    25     3     1
 -1.8725628224834847E+00 b      1451     3     1
